player_id,team_id,name,year,age,team,pos,no.,games_g,games_gs,punting_pnt,punting_yds,punting_y/p,punting_retyds,punting_net,punting_ny/p,punting_lng,punting_tb,punting_tb%,punting_in20,punting_in20%,punting_blck,av,playoff_stat,punting_netyds,punting_pnt20,awards
AngeBr00,dal,Bryan Anger,2022.0,34,DAL,P,,2.0,0.0,8,376,47.0,51.0,,40.6,56,0.0,0.0%,,50.0%,0,,True,325.0,4.0,
AngeBr00,dal,Bryan Anger,2023.0,35,DAL,P,,1.0,0.0,2,80,40.0,0.0,,40.0,40,0.0,0.0%,,100.0%,0,,True,80.0,2.0,
NortBr00,car,Brad Nortman,2012.0,23,CAR,P,8.0,16.0,0.0,76,3267,43.0,318.0,2809.0,36.5,63,7.0,9.2%,20.0,26.3%,1,1.0,False,,,
NortBr00,car,Brad Nortman,2013.0,24,CAR,P,8.0,16.0,0.0,70,3344,47.8,335.0,2909.0,41.6,72,5.0,7.1%,25.0,35.7%,0,3.0,False,,,
NortBr00,car,Brad Nortman,2014.0,25,CAR,P,8.0,16.0,0.0,72,3236,44.9,435.0,2701.0,36.5,72,5.0,6.9%,26.0,36.1%,2,2.0,False,,,
NortBr00,car,Brad Nortman,2015.0,26,CAR,P,8.0,16.0,0.0,70,3175,45.4,288.0,2787.0,39.8,65,5.0,7.1%,20.0,28.6%,0,2.0,False,,,
PalaMi00,car,Michael Palardy,2016.0,24,CAR,P,5.0,7.0,0.0,36,1531,42.5,126.0,1365.0,37.9,56,2.0,5.6%,13.0,36.1%,0,1.0,False,,,
PalaMi00,car,Michael Palardy,2017.0,25,CAR,P,5.0,16.0,0.0,71,3269,46.0,176.0,3013.0,42.4,63,4.0,5.6%,25.0,35.2%,0,2.0,False,,,
PalaMi00,car,Michael Palardy,2018.0,26,CAR,P,5.0,16.0,0.0,61,2759,45.2,181.0,2498.0,41.0,59,4.0,6.6%,24.0,39.3%,0,2.0,False,,,
PalaMi00,car,Michael Palardy,2019.0,27,CAR,P,5.0,16.0,0.0,75,3452,46.0,487.0,2905.0,38.7,62,3.0,4.0%,25.0,33.3%,0,3.0,False,,,
GonzZa00,car,Zane Gonzalez,2021.0,26,CAR,K,5.0,12.0,0.0,1,40,40.0,0.0,20.0,20.0,40,1.0,100.0%,0.0,0.0%,0,,False,,,
LeexAn20,car,Andy Lee,2016.0,34,CAR,P,8.0,9.0,0.0,36,1769,49.1,236.0,1453.0,40.4,76,4.0,11.1%,18.0,50.0%,0,2.0,False,,,
CharJo01,car,Joseph Charlton,2020.0,23,CAR,P,3.0,16.0,0.0,45,2082,46.3,184.0,1838.0,40.8,67,3.0,6.7%,21.0,46.7%,0,2.0,False,,,
GanoGr44,car,Graham Gano,2016.0,29,CAR,K,9.0,16.0,0.0,4,180,45.0,21.0,119.0,29.8,54,2.0,50.0%,0.0,0.0%,0,,False,,,
EdwaLa01,car,Lac Edwards,2021.0,29,CAR,P,10.0,10.0,0.0,38,1821,47.9,200.0,1581.0,40.5,62,2.0,5.3%,8.0,21.1%,1,1.0,False,,,
HekkJo00,car,Johnny Hekker,2022.0,32,CAR,P,10.0,17.0,0.0,81,3925,48.5,246.0,,44.2,68,6.0,7.4%,,48.1%,0,4.0,False,3579.0,39.0,
HekkJo00,car,Johnny Hekker,2023.0,33,CAR,P,10.0,17.0,0.0,82,3838,46.8,262.0,,42.4,69,5.0,6.1%,,30.5%,0,2.0,False,3476.0,25.0,
HekkJo00,car,Johnny Hekker,2024.0,34,CAR,P,10.0,2.0,0.0,12,502,41.8,75.0,,35.7,64,0.0,0.0%,,16.7%,0,,False,428.0,2.0,
NortBr00,car,Brad Nortman,2013.0,24,CAR,P,,1.0,0.0,2,84,42.0,0.0,84.0,42.0,51,0.0,0.0%,1.0,50.0%,0,,True,,,
