player_id,team_id,name,year,age,team,pos,no.,g,gs,holding,false start,decl/offs,all pen.,playoff_stat
McQuPa21,sea,Paul McQuistan,2013.0,30,SEA,OL,67.0,16.0,14.0,0,1,2,1,False
LewiPa00,sea,Patrick Lewis,2014.0,23,SEA,OL,65.0,6.0,4.0,0,1,1,1,False
LewiPa00,sea,Patrick Lewis,2015.0,24,SEA,OL,65.0,10.0,9.0,0,1,0,1,False
LewiDa05,sea,Damien Lewis,2020.0,23,SEA,OL,68.0,16.0,16.0,5,2,2,9,False
LewiDa05,sea,Damien Lewis,2021.0,24,SEA,OL,68.0,13.0,13.0,3,1,0,4,False
LewiDa05,sea,Damien Lewis,2022.0,25,SEA,OL,68.0,16.0,16.0,3,0,1,6,False
LewiDa05,sea,Damien Lewis,2023.0,26,SEA,OL,68.0,16.0,16.0,1,1,0,4,False
JackGa00,sea,Gabe Jackson,2021.0,30,SEA,OL,66.0,16.0,16.0,2,0,1,3,False
JackGa00,sea,Gabe Jackson,2022.0,31,SEA,OL,66.0,15.0,15.0,0,0,0,0,False
GillGa01,sea,Garry Gilliam,2014.0,24,SEA,OL,79.0,14.0,1.0,0,0,0,3,False
GillGa01,sea,Garry Gilliam,2015.0,25,SEA,OL,79.0,16.0,16.0,0,3,2,6,False
GillGa01,sea,Garry Gilliam,2016.0,26,SEA,OL,79.0,14.0,13.0,2,2,1,4,False
IfedGe00,sea,Germain Ifedi,2016.0,22,SEA,OL,76.0,13.0,13.0,0,6,1,7,False
IfedGe00,sea,Germain Ifedi,2017.0,23,SEA,OL,76.0,16.0,16.0,5,9,4,16,False
IfedGe00,sea,Germain Ifedi,2018.0,24,SEA,OL,65.0,15.0,15.0,3,6,1,10,False
IfedGe00,sea,Germain Ifedi,2019.0,25,SEA,OL,65.0,16.0,16.0,4,8,1,13,False
FanaPa20,sea,Paul Fanaika,2011.0,25,SEA,OL,66.0,3.0,0.0,0,0,0,0,False
HuntJo00,sea,Joey Hunt,2016.0,22,SEA,OL,53.0,9.0,1.0,0,0,0,1,False
HuntJo00,sea,Joey Hunt,2018.0,24,SEA,OL,53.0,11.0,2.0,0,0,0,1,False
HuntJo00,sea,Joey Hunt,2019.0,25,SEA,OL,53.0,14.0,8.0,1,0,1,2,False
MoffJo00,sea,John Moffitt,2011.0,25,SEA,OL,74.0,9.0,9.0,1,1,0,2,False
MoffJo00,sea,John Moffitt,2012.0,26,SEA,OL,74.0,8.0,6.0,3,1,0,4,False
CrosCh00,sea,Charles Cross,2022.0,22,SEA,OL,67.0,17.0,17.0,3,6,0,9,False
CrosCh00,sea,Charles Cross,2023.0,23,SEA,OL,67.0,14.0,14.0,1,3,1,4,False
CrosCh00,sea,Charles Cross,2024.0,24,SEA,OL,67.0,2.0,2.0,0,0,0,0,False
CurhJa00,sea,Jake Curhan,2021.0,23,SEA,OL,74.0,15.0,5.0,1,0,0,1,False
CurhJa00,sea,Jake Curhan,2022.0,24,SEA,OL,74.0,4.0,0.0,0,0,0,0,False
CurhJa00,sea,Jake Curhan,2023.0,25,SEA,OL,74.0,10.0,4.0,0,0,0,1,False
CurtMc00,sea,McClendon Curtis,2023.0,24,SEA,OL,66.0,1.0,0.0,0,0,0,0,False
CurtMc00,sea,McClendon Curtis,2024.0,25,SEA,OL,66.0,1.0,0.0,0,0,0,0,False
BarbAl20,den,Allen Barbre,2017.0,33,DEN,OL,73.0,16.0,4.0,4,1,1,6,False
BollGa00,den,Garett Bolles,2017.0,25,DEN,OL,72.0,16.0,16.0,7,4,3,12,False
BollGa00,den,Garett Bolles,2018.0,26,DEN,OL,72.0,16.0,16.0,7,3,4,10,False
BollGa00,den,Garett Bolles,2019.0,27,DEN,OL,72.0,16.0,16.0,6,2,7,10,False
BollGa00,den,Garett Bolles,2020.0,28,DEN,OL,72.0,15.0,15.0,1,2,3,4,False
BollGa00,den,Garett Bolles,2021.0,29,DEN,OL,72.0,14.0,14.0,3,1,3,6,False
BollGa00,den,Garett Bolles,2022.0,30,DEN,OL,72.0,5.0,5.0,2,2,2,4,False
BollGa00,den,Garett Bolles,2023.0,31,DEN,OL,72.0,17.0,17.0,4,3,0,8,False
BollGa00,den,Garett Bolles,2024.0,32,DEN,OL,72.0,2.0,2.0,1,0,0,2,False
OkunRu20,den,Russell Okung,2016.0,28,DEN,OL,73.0,16.0,16.0,6,3,2,9,False
WattLu00,den,Luke Wattenberg,2024.0,27,DEN,OL,60.0,2.0,2.0,0,0,0,0,False
OlseEr20,den,Eric Olsen,2010.0,22,DEN,OL,69.0,1.0,0.0,0,0,0,0,False
PalcAl00,den,Alex Palczewski,2024.0,25,DEN,OL,63.0,2.0,0.0,0,0,0,0,False
ParaMa00,den,Matt Paradis,2015.0,26,DEN,OL,61.0,16.0,16.0,0,1,0,1,False
ParaMa00,den,Matt Paradis,2016.0,27,DEN,OL,61.0,16.0,16.0,3,0,0,3,False
ParaMa00,den,Matt Paradis,2017.0,28,DEN,OL,61.0,16.0,16.0,1,0,0,1,False
ParaMa00,den,Matt Paradis,2018.0,29,DEN,OL,61.0,9.0,9.0,2,0,0,2,False
SambTy00,den,Ty Sambrailo,2015.0,23,DEN,OL,74.0,3.0,3.0,1,1,0,2,False
SambTy00,den,Ty Sambrailo,2016.0,24,DEN,OL,74.0,10.0,4.0,3,0,0,3,False
SchlAu00,den,Austin Schlottmann,2019.0,24,DEN,OL,71.0,16.0,4.0,0,1,0,1,False
SchlAu00,den,Austin Schlottmann,2020.0,25,DEN,OL,71.0,16.0,2.0,0,0,1,0,False
SchlAu00,den,Austin Schlottmann,2021.0,26,DEN,OL,71.0,10.0,1.0,0,0,0,1,False
PearEr20,den,Erik Pears,2006.0,24,DEN,OL,64.0,16.0,10.0,0,4,0,4,False
PearEr20,den,Erik Pears,2007.0,25,DEN,OL,64.0,16.0,16.0,2,2,1,5,False
PearMa00,den,Matt Peart,2024.0,27,DEN,OL,79.0,2.0,0.0,0,0,1,0,False
RamiMa20,den,Manuel Ramirez,2011.0,28,DEN,OL,65.0,2.0,0.0,0,0,0,0,False
RamiMa20,den,Manuel Ramirez,2012.0,29,DEN,OL,65.0,15.0,11.0,1,1,2,4,False
RamiMa20,den,Manuel Ramirez,2013.0,30,DEN,OL,66.0,16.0,16.0,3,0,0,4,False
RamiMa20,den,Manuel Ramirez,2014.0,31,DEN,OL,66.0,16.0,16.0,3,1,0,5,False
PoweBe00,den,Ben Powers,2023.0,27,DEN,OL,74.0,17.0,17.0,2,1,0,3,False
PoweBe00,den,Ben Powers,2024.0,28,DEN,OL,74.0,2.0,2.0,0,0,0,0,False
PoluTy20,den,Tyler Polumbus,2008.0,23,DEN,OL,76.0,16.0,0.0,0,1,0,1,False
PoluTy20,den,Tyler Polumbus,2009.0,24,DEN,OL,76.0,15.0,8.0,0,0,0,0,False
McGlMi00,den,Mike McGlinchey,2023.0,29,DEN,OL,69.0,16.0,16.0,0,7,1,7,False
McGlMi00,den,Mike McGlinchey,2024.0,30,DEN,OL,69.0,2.0,2.0,0,0,0,0,False
McGoCo00,den,Connor McGovern,2017.0,24,DEN,OL,60.0,15.0,5.0,0,1,0,2,False
McGoCo00,den,Connor McGovern,2018.0,25,DEN,OL,60.0,16.0,15.0,4,0,0,6,False
McGoCo00,den,Connor McGovern,2019.0,26,DEN,OL,60.0,16.0,16.0,0,0,0,0,False
JustWi20,den,Winston Justice,2013.0,29,DEN,OL,77.0,4.0,0.0,0,1,0,1,False
JameJa01,den,Ja'Wuan James,2019.0,27,DEN,OL,70.0,3.0,3.0,0,0,0,0,False
LichKo20,den,Kory Lichtensteiger,2008.0,23,DEN,OL,67.0,16.0,0.0,0,0,0,0,False
GradGi00,den,Gino Gradkowski,2018.0,30,DEN,OL,75.0,7.0,0.0,0,0,0,0,False
MeinQu02,den,Quinn Meinerz,2021.0,23,DEN,OL,77.0,15.0,9.0,1,1,0,2,False
MeinQu02,den,Quinn Meinerz,2022.0,24,DEN,OL,77.0,13.0,13.0,1,1,0,2,False
MeinQu02,den,Quinn Meinerz,2023.0,25,DEN,OL,77.0,17.0,17.0,0,2,0,4,False
MeinQu02,den,Quinn Meinerz,2024.0,26,DEN,OL,77.0,2.0,2.0,0,0,0,0,False
LearRo00,den,Ronald Leary,2017.0,28,DEN,OL,65.0,11.0,11.0,4,1,0,6,False
LearRo00,den,Ronald Leary,2018.0,29,DEN,OL,65.0,6.0,6.0,1,0,0,2,False
LearRo00,den,Ronald Leary,2019.0,30,DEN,OL,65.0,12.0,12.0,5,2,1,7,False
FereJa00,den,James Ferentz,2015.0,26,DEN,OL,53.0,14.0,0.0,0,0,0,0,False
FereJa00,den,James Ferentz,2016.0,27,DEN,OL,53.0,7.0,0.0,0,0,0,0,False
MoffJo00,den,John Moffitt,2013.0,27,DEN,OL,72.0,2.0,0.0,0,0,0,0,False
MontWi20,den,Will Montgomery,2014.0,31,DEN,OL,64.0,16.0,8.0,2,0,0,4,False
KupeCh20,den,Chris Kuper,2006.0,24,DEN,OL,73.0,1.0,0.0,0,0,0,0,False
KupeCh20,den,Chris Kuper,2007.0,25,DEN,OL,73.0,16.0,11.0,1,2,0,3,False
KupeCh20,den,Chris Kuper,2008.0,26,DEN,OL,73.0,16.0,16.0,1,3,2,4,False
KupeCh20,den,Chris Kuper,2009.0,27,DEN,OL,73.0,15.0,15.0,2,2,2,4,False
KupeCh20,den,Chris Kuper,2010.0,28,DEN,OL,73.0,15.0,15.0,0,5,1,5,False
KupeCh20,den,Chris Kuper,2011.0,29,DEN,OL,73.0,16.0,16.0,2,1,2,3,False
KupeCh20,den,Chris Kuper,2012.0,30,DEN,OL,73.0,7.0,5.0,4,0,0,4,False
KupeCh20,den,Chris Kuper,2013.0,31,DEN,OL,73.0,4.0,1.0,0,0,0,0,False
KouaCy00,den,Cyrus Kouandjio,2017.0,24,DEN,OL,79.0,3.0,1.0,0,0,0,0,False
KouaCy00,den,Cyrus Kouandjio,2018.0,25,DEN,OL,79.0,2.0,0.0,0,0,0,0,False
MutiNe00,den,Netane Muti,2020.0,21,DEN,OL,52.0,4.0,1.0,0,0,0,0,False
MutiNe00,den,Netane Muti,2021.0,22,DEN,OL,52.0,15.0,3.0,0,0,0,0,False
MutiNe00,den,Netane Muti,2022.0,23,DEN,OL,52.0,1.0,0.0,1,0,0,1,False
MorrPa00,den,Patrick Morris,2019.0,24,DEN,OL,50.0,2.0,0.0,0,1,0,1,False
MorrPa00,den,Patrick Morris,2020.0,25,DEN,OL,50.0,1.0,0.0,0,0,0,0,False
DiLaCh00,den,Christian DiLauro,2022.0,28,DEN,OL,67.0,3.0,0.0,0,0,0,0,False
NickCa20,tam,Carl Nicks,2012.0,27,TAM,OL,77.0,7.0,7.0,0,0,0,0,False
NickCa20,tam,Carl Nicks,2013.0,28,TAM,OL,77.0,2.0,2.0,0,1,0,1,False
BartGr00,tam,Graham Barton,2024.0,22,TAM,OL,62.0,2.0,2.0,0,0,0,0,False
MarpAl00,tam,Ali Marpet,2015.0,22,TAM,OL,74.0,13.0,13.0,4,1,0,7,False
MarpAl00,tam,Ali Marpet,2016.0,23,TAM,OL,74.0,16.0,16.0,4,3,2,8,False
MarpAl00,tam,Ali Marpet,2017.0,24,TAM,OL,74.0,11.0,11.0,0,1,1,3,False
MarpAl00,tam,Ali Marpet,2018.0,25,TAM,OL,74.0,16.0,16.0,1,1,0,2,False
MarpAl00,tam,Ali Marpet,2019.0,26,TAM,OL,74.0,16.0,16.0,2,2,1,4,False
MarpAl00,tam,Ali Marpet,2020.0,27,TAM,OL,74.0,13.0,13.0,2,1,0,3,False
MarpAl00,tam,Ali Marpet,2021.0,28,TAM,OL,74.0,16.0,16.0,1,1,0,3,False
OmamPa00,tam,Patrick Omameh,2014.0,25,TAM,OL,66.0,16.0,16.0,3,0,1,3,False
MankLo20,tam,Logan Mankins,2014.0,32,TAM,OL,70.0,16.0,16.0,1,2,2,5,False
MankLo20,tam,Logan Mankins,2015.0,33,TAM,OL,70.0,15.0,15.0,3,4,0,8,False
JoseDa20,tam,Davin Joseph,2006.0,23,TAM,OL,75.0,13.0,12.0,0,1,0,1,False
JoseDa20,tam,Davin Joseph,2007.0,24,TAM,OL,75.0,16.0,16.0,2,1,3,5,False
JoseDa20,tam,Davin Joseph,2008.0,25,TAM,OL,75.0,12.0,12.0,2,1,0,4,False
JoseDa20,tam,Davin Joseph,2009.0,26,TAM,OL,75.0,16.0,16.0,2,1,0,4,False
JoseDa20,tam,Davin Joseph,2010.0,27,TAM,OL,75.0,11.0,11.0,4,2,0,6,False
JoseDa20,tam,Davin Joseph,2011.0,28,TAM,OL,75.0,16.0,16.0,3,1,0,4,False
JoseDa20,tam,Davin Joseph,2013.0,30,TAM,OL,75.0,16.0,16.0,5,0,0,6,False
MaucCo00,tam,Cody Mauch,2023.0,24,TAM,OL,69.0,17.0,17.0,3,0,1,4,False
MaucCo00,tam,Cody Mauch,2024.0,25,TAM,OL,69.0,2.0,2.0,0,1,0,1,False
JohnFr01,tam,Fred Johnson,2022.0,25,TAM,OL,74.0,5.0,0.0,0,0,0,0,False
JensRy00,tam,Ryan Jensen,2018.0,27,TAM,OL,66.0,16.0,16.0,5,2,0,11,False
JensRy00,tam,Ryan Jensen,2019.0,28,TAM,OL,66.0,16.0,16.0,2,1,0,3,False
JensRy00,tam,Ryan Jensen,2020.0,29,TAM,OL,66.0,16.0,16.0,1,0,0,4,False
JensRy00,tam,Ryan Jensen,2021.0,30,TAM,OL,66.0,17.0,17.0,1,1,0,4,False
PennDo20,tam,Donald Penn,2007.0,24,TAM,OL,70.0,16.0,12.0,1,0,1,1,False
PennDo20,tam,Donald Penn,2008.0,25,TAM,OL,70.0,16.0,16.0,0,3,1,5,False
PennDo20,tam,Donald Penn,2009.0,26,TAM,OL,70.0,16.0,16.0,4,4,3,8,False
PennDo20,tam,Donald Penn,2010.0,27,TAM,OL,70.0,16.0,16.0,1,1,1,3,False
PennDo20,tam,Donald Penn,2011.0,28,TAM,OL,70.0,16.0,16.0,1,3,2,5,False
PennDo20,tam,Donald Penn,2012.0,29,TAM,OL,70.0,16.0,16.0,2,1,1,4,False
PennDo20,tam,Donald Penn,2013.0,30,TAM,OL,70.0,16.0,16.0,1,1,2,3,False
ShipA.20,tam,A.Q. Shipley,2020.0,34,TAM,OL,62.0,5.0,2.0,0,0,0,0,False
SmitDo02,tam,Donovan Smith,2015.0,22,TAM,OL,76.0,16.0,16.0,4,4,2,10,False
SmitDo02,tam,Donovan Smith,2016.0,23,TAM,OL,76.0,16.0,16.0,0,0,0,0,False
SmitDo02,tam,Donovan Smith,2017.0,24,TAM,OL,76.0,16.0,16.0,5,2,1,8,False
SmitDo02,tam,Donovan Smith,2018.0,25,TAM,OL,76.0,16.0,16.0,3,2,1,6,False
SmitDo02,tam,Donovan Smith,2019.0,26,TAM,OL,76.0,15.0,15.0,2,2,3,6,False
SmitDo02,tam,Donovan Smith,2020.0,27,TAM,OL,76.0,15.0,15.0,5,3,1,10,False
SmitDo02,tam,Donovan Smith,2021.0,28,TAM,OL,76.0,17.0,17.0,3,3,0,7,False
SmitDo02,tam,Donovan Smith,2022.0,29,TAM,OL,76.0,13.0,13.0,7,4,1,12,False
LiedMi00,tam,Mike Liedtke,2018.0,26,TAM,OL,67.0,9.0,0.0,0,0,0,0,False
GottBe00,tam,Ben Gottschalk,2016.0,24,TAM,OL,72.0,2.0,1.0,0,0,0,0,False
MereJa20,tam,Jamon Meredith,2012.0,26,TAM,OL,79.0,14.0,12.0,0,0,1,2,False
MereJa20,tam,Jamon Meredith,2013.0,27,TAM,OL,79.0,16.0,8.0,3,2,1,5,False
LeveNi00,tam,Nick Leverett,2021.0,24,TAM,OL,60.0,2.0,0.0,0,1,1,1,False
LeveNi00,tam,Nick Leverett,2022.0,25,TAM,OL,60.0,11.0,10.0,2,0,0,2,False
LeveNi00,tam,Nick Leverett,2023.0,26,TAM,OL,60.0,3.0,0.0,0,0,0,1,False
GilkGa00,tam,Garrett Gilkey,2014.0,24,TAM,OL,72.0,16.0,1.0,2,3,3,6,False
LarsTe20,tam,Ted Larsen,2010.0,23,TAM,OL,62.0,12.0,11.0,3,4,0,7,False
LarsTe20,tam,Ted Larsen,2011.0,24,TAM,OL,62.0,16.0,3.0,0,0,1,3,False
LarsTe20,tam,Ted Larsen,2012.0,25,TAM,OL,62.0,16.0,13.0,2,3,1,6,False
LarsTe20,tam,Ted Larsen,2013.0,26,TAM,OL,62.0,16.0,4.0,2,0,0,5,False
MolcJo01,tam,John Molchon,2022.0,25,TAM,OL,75.0,1.0,0.0,0,0,0,0,False
DietEv00,tam,Evan Dietrich-Smith,2014.0,28,TAM,OL,62.0,15.0,15.0,1,1,2,4,False
DietEv00,tam,Evan Dietrich-Smith,2015.0,29,TAM,OL,62.0,9.0,5.0,1,0,1,1,False
DietEv00,tam,Evan Dietrich-Smith,2016.0,30,TAM,OL,62.0,12.0,2.0,0,0,0,0,False
DietEv00,tam,Evan Dietrich-Smith,2017.0,31,TAM,OL,62.0,15.0,6.0,1,2,0,5,False
DietEv00,tam,Evan Dietrich-Smith,2018.0,32,TAM,OL,62.0,7.0,0.0,0,0,0,0,False
CollAn21,tam,Anthony Collins,2014.0,29,TAM,OL,73.0,10.0,10.0,4,3,1,9,False
KleiEl00,tam,Elijah Klein,2024.0,24,TAM,OL,79.0,2.0,0.0,0,0,0,0,False
BarkJo00,sdg,Joe Barksdale,2015.0,27,SDG,OL,72.0,16.0,16.0,0,7,1,8,False
BarkJo00,sdg,Joe Barksdale,2016.0,28,SDG,OL,72.0,15.0,15.0,0,6,2,7,False
BectNi00,sdg,Nick Becton,2013.0,23,SDG,OL,67.0,1.0,0.0,0,0,0,1,False
SmitWi00,sdg,Willie Smith,2013.0,27,SDG,OL,69.0,1.0,0.0,0,0,0,0,False
SmitWi00,sdg,Willie Smith,2014.0,28,SDG,OL,69.0,15.0,1.0,1,0,0,1,False
OhrnRi20,sdg,Rich Ohrnberger,2013.0,27,SDG,OL,74.0,13.0,1.0,2,0,0,4,False
OhrnRi20,sdg,Rich Ohrnberger,2014.0,28,SDG,OL,74.0,8.0,7.0,4,0,0,4,False
OlaxMi00,sdg,Michael Ola,2015.0,27,SDG,OL,70.0,1.0,0.0,0,0,0,0,False
RemmMi00,sdg,Mike Remmers,2013.0,24,SDG,OL,60.0,1.0,0.0,0,0,0,0,False
BurwTy00,sdg,Tyreek Burwell,2015.0,23,SDG,OL,78.0,11.0,0.0,0,1,0,1,False
BurwTy00,sdg,Tyreek Burwell,2016.0,24,SDG,OL,78.0,5.0,0.0,0,0,0,0,False
SchiSt00,sdg,Stephen Schilling,2011.0,23,SDG,OL,70.0,9.0,2.0,1,0,0,1,False
SchiSt00,sdg,Stephen Schilling,2012.0,24,SDG,OL,72.0,2.0,0.0,0,0,0,0,False
SchiSt00,sdg,Stephen Schilling,2013.0,25,SDG,OL,70.0,7.0,0.0,0,0,0,0,False
SirlJe00,sdg,Jeremiah Sirles,2014.0,23,SDG,TE,75.0,2.0,1.0,0,0,0,0,False
PullSp00,sdg,Spencer Pulley,2016.0,23,SDG,OL,73.0,16.0,0.0,0,2,0,2,False
LeguDo00,sdg,Doug Legursky,2014.0,28,SDG,OL,57.0,2.0,2.0,0,1,0,1,False
MolkDa00,sdg,David Molk,2012.0,24,SDG,OL,60.0,12.0,0.0,0,0,0,0,False
DunlKi20,sdg,King Dunlap,2013.0,28,SDG,OL,77.0,11.0,11.0,2,1,1,3,False
DunlKi20,sdg,King Dunlap,2014.0,29,SDG,OL,77.0,16.0,16.0,2,0,0,4,False
DunlKi20,sdg,King Dunlap,2015.0,30,SDG,OL,77.0,7.0,7.0,1,0,0,1,False
DunlKi20,sdg,King Dunlap,2016.0,31,SDG,OL,77.0,12.0,12.0,2,1,3,4,False
BartJa00,rai,Jackson Barton,2021.0,26,LVR,OL,78.0,2.0,0.0,0,0,0,0,False
BartJa00,rai,Jackson Barton,2022.0,27,LVR,OL,78.0,6.0,0.0,0,0,0,0,False
OmamPa00,rai,Patrick Omameh,2020.0,31,LVR,OL,78.0,6.0,0.0,0,0,0,0,False
BrowTr02,rai,Trent Brown,2020.0,27,LVR,OL,77.0,5.0,5.0,0,1,0,1,False
GutiSe00,rai,Sebastian Gutierrez,2022.0,24,LVR,OL,70.0,1.0,0.0,0,0,0,0,False
MagnEr00,rai,Erik Magnuson,2020.0,26,LVR,OL,62.0,1.0,0.0,0,0,0,0,False
ParhDy00,rai,Dylan Parham,2022.0,23,LVR,OL,66.0,17.0,17.0,3,0,0,4,False
ParhDy00,rai,Dylan Parham,2023.0,24,LVR,OL,66.0,17.0,17.0,4,1,0,5,False
ParhDy00,rai,Dylan Parham,2024.0,25,LVR,OL,66.0,2.0,2.0,0,0,0,0,False
ParkBr01,rai,Brandon Parker,2020.0,25,LVR,OL,75.0,11.0,4.0,1,1,0,3,False
ParkBr01,rai,Brandon Parker,2021.0,26,LVR,OL,75.0,17.0,13.0,4,6,1,10,False
ParkBr01,rai,Brandon Parker,2023.0,28,LVR,OL,75.0,5.0,1.0,0,0,0,0,False
PeatAn00,rai,Andrus Peat,2024.0,31,LVR,OL,75.0,2.0,1.0,0,0,0,0,False
SimmJo00,rai,Jordan Simmons,2021.0,27,LVR,OL,60.0,5.0,0.0,0,0,0,0,False
SimpJo00,rai,John Simpson,2020.0,23,LVR,OL,76.0,7.0,2.0,1,1,2,2,False
SimpJo00,rai,John Simpson,2021.0,24,LVR,OL,76.0,17.0,17.0,9,1,1,11,False
SimpJo00,rai,John Simpson,2022.0,25,LVR,OL,76.0,11.0,2.0,0,0,1,1,False
GrasHr00,rai,Hroniss Grasu,2022.0,31,LVR,OL,65.0,4.0,1.0,1,1,0,2,False
GrasHr00,rai,Hroniss Grasu,2023.0,32,LVR,OL,65.0,2.0,0.0,0,0,0,0,False
JameAn01,rai,Andre James,2020.0,23,LVR,OL,68.0,16.0,0.0,0,0,0,0,False
JameAn01,rai,Andre James,2022.0,25,LVR,OL,68.0,15.0,15.0,1,0,0,3,False
JameAn01,rai,Andre James,2023.0,26,LVR,OL,68.0,16.0,16.0,1,1,0,2,False
JameAn01,rai,Andre James,2024.0,27,LVR,OL,68.0,2.0,2.0,0,0,0,0,False
MereJo00,rai,Jordan Meredith,2022.0,24,LVR,OL,61.0,1.0,0.0,0,0,0,0,False
MereJo00,rai,Jordan Meredith,2023.0,25,LVR,OL,61.0,17.0,1.0,0,0,0,0,False
MereJo00,rai,Jordan Meredith,2024.0,26,LVR,OL,61.0,2.0,0.0,0,0,0,0,False
JackGa00,rai,Gabe Jackson,2020.0,29,LVR,OL,66.0,16.0,16.0,1,0,1,2,False
GoodDe01,rai,Denzelle Good,2020.0,29,LVR,OL,71.0,15.0,14.0,2,1,1,4,False
GlazDe00,rai,Delmar Glaze,2024.0,22,LVR,OL,71.0,2.0,0.0,0,0,0,0,False
MillKo00,rai,Kolton Miller,2020.0,25,LVR,OL,74.0,14.0,14.0,1,1,1,4,False
MillKo00,rai,Kolton Miller,2021.0,26,LVR,OL,74.0,17.0,17.0,1,3,2,5,False
MillKo00,rai,Kolton Miller,2022.0,27,LVR,OL,74.0,16.0,16.0,0,4,1,5,False
MillKo00,rai,Kolton Miller,2023.0,28,LVR,OL,74.0,13.0,11.0,0,2,0,2,False
MillKo00,rai,Kolton Miller,2024.0,29,LVR,OL,74.0,2.0,2.0,0,0,0,0,False
LeatAl00,rai,Alex Leatherwood,2021.0,22,LVR,OL,70.0,17.0,17.0,3,7,2,11,False
IncoRi20,rai,Richie Incognito,2020.0,37,LVR,OL,64.0,2.0,2.0,0,0,1,0,False
ElueJe00,rai,Jermaine Eluemunor,2021.0,27,LVR,OL,72.0,14.0,3.0,0,0,0,0,False
ElueJe00,rai,Jermaine Eluemunor,2022.0,28,LVR,OL,72.0,17.0,17.0,2,6,0,11,False
ElueJe00,rai,Jermaine Eluemunor,2023.0,29,LVR,OL,72.0,17.0,14.0,0,4,1,4,False
HudsRo00,rai,Rodney Hudson,2020.0,31,LVR,OL,61.0,16.0,16.0,0,0,0,0,False
MunfTh00,rai,Thayer Munford,2022.0,23,LVR,OL,77.0,17.0,4.0,2,1,0,4,False
MunfTh00,rai,Thayer Munford,2023.0,24,LVR,OL,77.0,15.0,10.0,1,0,0,1,False
MunfTh00,rai,Thayer Munford,2024.0,25,LVR,OL,77.0,2.0,2.0,0,0,0,0,False
MutiNe00,rai,Netane Muti,2023.0,24,LVR,OL,54.0,2.0,0.0,0,0,0,0,False
CottLe00,rai,Lester Cotton,2021.0,25,LVR,OL,67.0,4.0,0.0,0,0,0,0,False
CottLe00,rai,Lester Cotton,2022.0,26,LVR,OL,67.0,10.0,1.0,0,0,0,0,False
BectNi00,chi,Nick Becton,2015.0,25,CHI,OL,71.0,5.0,0.0,0,0,0,0,False
JoneBr08,chi,Braxton Jones,2022.0,23,CHI,OL,70.0,17.0,17.0,3,5,2,8,False
JoneBr08,chi,Braxton Jones,2023.0,24,CHI,OL,70.0,11.0,11.0,3,5,2,8,False
JoneBr08,chi,Braxton Jones,2024.0,25,CHI,OL,70.0,2.0,2.0,0,1,1,1,False
BoggTa00,chi,Taylor Boggs,2013.0,26,CHI,OL,60.0,1.0,0.0,0,0,0,0,False
BoggTa00,chi,Taylor Boggs,2014.0,27,CHI,OL,60.0,4.0,0.0,0,0,0,0,False
BoroLa00,chi,Larry Borom,2021.0,22,CHI,OL,75.0,10.0,8.0,0,2,1,3,False
BoroLa00,chi,Larry Borom,2022.0,23,CHI,OL,75.0,13.0,9.0,1,2,0,4,False
BoroLa00,chi,Larry Borom,2023.0,24,CHI,OL,75.0,16.0,6.0,2,2,0,4,False
OlaxMi00,chi,Michael Ola,2014.0,26,CHI,OL,70.0,13.0,12.0,1,1,0,3,False
OmamPa00,chi,Patrick Omameh,2015.0,26,CHI,OL,65.0,14.0,9.0,3,0,0,3,False
ReifRi00,chi,Riley Reiff,2022.0,34,CHI,OL,71.0,16.0,10.0,2,0,1,2,False
MannPa20,chi,Patrick Mannelly,2000.0,25,CHI,OL,65.0,16.0,0.0,0,0,0,0,False
MannPa20,chi,Patrick Mannelly,2001.0,26,CHI,OL,65.0,15.0,0.0,0,0,0,0,False
MannPa20,chi,Patrick Mannelly,2002.0,27,CHI,OL,65.0,14.0,0.0,0,0,0,0,False
MannPa20,chi,Patrick Mannelly,2003.0,28,CHI,OL,65.0,16.0,0.0,0,0,0,0,False
MannPa20,chi,Patrick Mannelly,2004.0,29,CHI,OL,65.0,16.0,0.0,0,0,0,0,False
LucaCo01,chi,Cornelius Lucas,2019.0,28,CHI,OL,73.0,16.0,8.0,0,0,0,0,False
JenkTe00,chi,Teven Jenkins,2021.0,23,CHI,OL,76.0,6.0,2.0,2,3,1,6,False
JenkTe00,chi,Teven Jenkins,2022.0,24,CHI,OL,76.0,13.0,11.0,2,0,0,2,False
JenkTe00,chi,Teven Jenkins,2023.0,25,CHI,OL,76.0,12.0,11.0,2,1,0,3,False
JenkTe00,chi,Teven Jenkins,2024.0,26,CHI,OL,76.0,2.0,2.0,0,0,0,0,False
BushJe20,chi,Jermon Bushrod,2013.0,29,CHI,OL,74.0,16.0,16.0,2,2,2,5,False
BushJe20,chi,Jermon Bushrod,2014.0,30,CHI,OL,74.0,14.0,14.0,0,5,0,5,False
BushJe20,chi,Jermon Bushrod,2015.0,31,CHI,OL,74.0,12.0,4.0,1,2,1,3,False
ShelCo00,chi,Coleman Shelton,2024.0,29,CHI,OL,65.0,2.0,2.0,1,0,0,1,False
SimmLa00,chi,Lachavious Simmons,2021.0,25,CHI,OL,73.0,2.0,1.0,0,0,0,0,False
SittJo20,chi,Josh Sitton,2016.0,30,CHI,OL,71.0,13.0,12.0,6,0,0,6,False
