week_ind,day_int,OT,away,attendance,roof_type,humidity_pct,wind_speed,temperature,duration,coach_rating,coach_rating_opp,home_strength,opp_strength
16.0,2,0,0,61845.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,182.0,82.61151785714283,-7.252500000000026,4.220652053856357,-27.959087585965776
17.0,2,0,1,58472.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,183.0,76.04063988095237,84.25587447753394,-0.723050191074833,-9.450645203462026
1.0,2,0,0,60157.0,outdoors,54.0,6.0,91.0,184.0,88.68441626409012,64.88167348868362,7.442265069672395,2.148561471589196
4.0,2,0,1,76219.0,outdoors,11.0,14.0,87.0,195.0,91.59333333333332,86.34823881673879,3.4467855235792326,-8.129587783517529
5.0,2,0,1,72762.0,outdoors,59.0,4.0,72.0,208.0,89.24203414891868,87.33953522504892,14.781403014287388,-12.756754372311551
6.0,2,0,0,64341.0,outdoors,56.0,3.0,81.0,172.0,87.88261328998172,110.63831880692764,-5.170887884875864,-5.277437343572984
13.0,2,0,0,62633.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,200.0,85.88854144632462,89.10528821515135,1.1980295049927498,-10.915055321493158
14.0,2,0,0,57866.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,177.0,84.53283339022585,108.63929420535138,10.33946550124242,-20.28575141052766
15.0,2,0,1,52788.0,outdoors,52.0,7.0,59.0,183.0,21.46078515253658,80.51621941853058,-4.838593098853188,-20.744681074447996
16.0,2,0,1,70873.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,177.0,93.4974296945652,79.10121060277979,3.850071487016644,-24.233709566199643
2.0,2,0,1,52748.0,outdoors,61.0,13.0,70.0,192.0,14.711844919786074,65.6584624689827,8.869182633477614,-20.96595997907568
4.0,2,0,1,65188.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,214.0,54.72889752791061,67.90907590429605,7.460427056744072,-2.570077279866569
7.0,5,0,1,76748.0,outdoors,7.0,6.0,75.0,173.0,96.19799999999996,66.03738125024825,-10.60077855899503,-19.884678844460517
8.0,2,0,0,73558.0,outdoors,60.0,5.0,54.0,187.0,66.87168983957221,65.61752380952377,-5.329055099797136,-11.336611376230268
9.0,2,0,0,73615.0,outdoors,37.0,15.0,54.0,187.0,66.4761263792326,87.63107998558816,7.803338056131364,-16.346236221638225
11.0,1,0,1,76252.0,outdoors,63.0,7.0,67.0,202.0,104.61789964157704,68.55327706541863,11.858112940770008,-12.906493052145436
13.0,2,0,0,73548.0,outdoors,55.0,20.0,36.0,173.0,67.4723345432547,24.7974366471735,7.475534507770002,-22.4603609287596
15.0,2,0,0,73257.0,outdoors,88.0,8.0,24.0,177.0,67.7684020551048,36.40553946053945,17.62326666766881,-22.28606523034065
16.0,2,0,1,62213.0,outdoors,66.0,10.0,45.0,167.0,85.61715462833095,69.41231517094015,4.151125150591099,0.2659770735776225
17.0,2,0,0,73680.0,outdoors,70.0,16.0,40.0,183.0,70.57339006591339,109.94271925133684,10.297031811507129,-9.221044527632191
23.0,2,0,0,62417.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,209.0,71.36899236192716,107.33793288084468,1.981944031148144,-9.477757980649631
1.0,1,0,1,52359.0,outdoors,66.0,15.0,68.0,169.0,10.239602272727268,50.0,11.046579732623968,-27.52359720628056
2.0,2,0,0,76885.0,outdoors,14.0,3.0,87.0,186.0,46.049999999999976,120.63339316239318,-8.161168042460627,-7.2169805206869375
3.0,2,0,1,78078.0,outdoors,93.0,7.0,69.0,178.0,9.297499999999983,108.73,5.646874804511375,-31.089942607046773
5.0,2,0,1,25357.0,outdoors,35.0,12.0,85.0,183.0,108.19207692307694,62.645833333333336,4.196723800776718,-19.70950626625994
11.0,2,0,1,66883.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,195.0,85.63333505409926,66.5743650793651,3.385318087157496,-13.87677790848349
13.0,2,0,0,74638.0,outdoors,51.0,7.0,33.0,181.0,44.65303030303029,106.53116519109398,-8.411950050209093,-3.144552815274376
16.0,2,0,0,74115.0,outdoors,8.0,3.0,67.0,174.0,24.587678571428576,40.473407894736816,-7.522922734100561,-18.491967592127335
17.0,2,0,0,76334.0,outdoors,43.0,6.0,31.0,202.0,37.69958333333331,30.56445589780896,6.475738553023435,-23.70343415373123
3.0,2,0,1,66738.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,169.0,80.49104185095098,7.609166666666674,-3.173580640696205,-19.37251639020232
5.0,2,0,0,60463.0,outdoors,60.0,15.0,59.0,188.0,10.112025641025689,109.09349206349208,-2.985326694825021,-16.13605053397088
7.0,2,0,1,78160.0,outdoors,74.0,6.0,55.0,179.0,63.2420833333333,20.888660714285727,12.496353207933304,-26.980571543267427
9.0,2,0,0,53318.0,outdoors,34.0,6.0,71.0,183.0,23.35857325538911,47.20779710144924,-3.253048637076328,1.4084633693938766
10.0,5,0,0,51954.0,outdoors,84.0,9.0,54.0,193.0,24.54449509803917,104.56995171402563,2.44045848982098,-15.28067677885679
16.0,2,0,1,25380.0,outdoors,60.0,10.0,64.0,181.0,112.66257639419402,26.407681704260625,4.112088448731372,-22.32496984286104
2.0,2,0,1,60158.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,175.0,63.100352941176496,104.64454710144926,1.889236373675532,-14.005705186392031
8.0,2,0,1,61632.0,outdoors,59.0,9.0,52.0,176.0,89.84809353546905,103.72490476190478,4.828290053909492,-20.437435892146336
9.0,2,0,0,25435.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,173.0,99.0176525596916,71.4358333333333,13.80008491158766,-6.332173100180597
15.0,2,0,0,25446.0,outdoors,28.0,14.0,64.0,179.0,114.22741477272724,84.69594471500714,0.3243224993634443,-7.550710951792608
1.0,2,0,0,69696.0,outdoors,49.0,4.0,79.0,193.0,86.64016088927889,48.55363756613753,16.655354309490477,-7.310497259732013
2.0,2,0,1,72443.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,196.0,97.97300919957804,87.13603789836357,8.815370576688586,-5.546553364472665
3.0,2,0,0,69796.0,outdoors,53.0,7.0,84.0,189.0,85.2596247357294,58.74318181818184,4.823131315431793,-8.395414837971058
4.0,5,0,1,77509.0,outdoors,62.0,3.0,60.0,207.0,31.37333333333332,86.48837662337658,13.30662906312069,-28.83147745763688
6.0,2,0,1,66837.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,187.0,83.93665785558677,86.00583200066633,8.340563485693316,-10.4417931508186
7.0,2,0,1,91213.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,181.0,73.01978848254552,84.559580465357,18.483611037404916,-11.104626108966569
9.0,2,0,0,69796.0,outdoors,37.0,13.0,52.0,182.0,83.86311768149886,95.7612450980392,3.2564087118177003,-6.048052864271302
12.0,2,0,0,69796.0,outdoors,78.0,17.0,40.0,192.0,86.14406394557818,117.58062928214868,9.931552300591292,-23.09187875547093
14.0,1,1,0,69796.0,outdoors,87.0,11.0,53.0,200.0,84.96959464555057,27.24685989110703,10.85535824951269,-16.209398873831997
15.0,2,0,1,63246.0,outdoors,44.0,13.0,52.0,189.0,-21.63371428571428,87.39525349650353,-4.218527432280672,-2.519499602978329
16.0,2,0,0,69796.0,outdoors,46.0,7.0,47.0,188.0,88.24842720360468,80.75923817191935,19.180554785034715,-11.304407000448489
17.0,2,0,1,75029.0,outdoors,69.0,5.0,42.0,194.0,33.070610119047615,89.86922565462247,10.01709520405288,-3.109454174715485
20.0,2,0,0,69796.0,outdoors,40.0,17.0,41.0,177.0,89.89458517910859,112.7143429021159,0.9755936397000466,-10.092081225591354
1.0,2,0,0,90353.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,183.0,66.19028643590025,45.26136123680247,28.27523669525764,-7.933231725845578
2.0,2,0,1,75128.0,outdoors,46.0,7.0,80.0,174.0,48.21906213704991,66.61361155272925,5.7109141219565664,5.4895350851375415
4.0,2,0,1,73086.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,176.0,109.28014604624197,71.00584561403508,-1.1346517939503524,-10.356599244762076
5.0,2,0,0,93024.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,211.0,70.83027113237634,78.09833333333333,3.065258448459115,-16.17597825690139
9.0,1,0,1,76107.0,outdoors,58.0,10.0,51.0,194.0,32.96093557422968,74.36476838328099,-2.5682598419569675,-8.007515664091732
10.0,2,0,0,91188.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,182.0,75.9369032124608,86.62977369921597,19.113013129641416,-15.158393952273231
11.0,2,0,1,61801.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,194.0,54.64635416666665,76.53759380016768,5.708482955763639,-1.3632207578724127
14.0,5,0,1,61276.0,outdoors,66.0,9.0,44.0,194.0,83.35454228243016,78.97814922092954,5.274497100449054,-10.680457954687256
15.0,2,0,0,90436.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,194.0,79.03377349624058,117.85246513605436,4.760417833754268,-3.4053742078855995
17.0,2,0,0,90646.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,194.0,79.4890106428267,-31.244583333333324,3.3936766891706327,-26.21363519857526
3.0,2,0,1,55070.0,outdoors,46.0,11.0,88.0,200.0,88.79687635299453,43.65960526315789,11.475352690457246,-15.730942298307612
4.0,2,0,0,74149.0,outdoors,42.0,11.0,77.0,172.0,38.95228365384619,46.44296159313327,-0.2862555429395428,-25.582802190425568
5.0,2,0,0,75041.0,outdoors,73.0,10.0,66.0,183.0,51.83542717086837,80.70885359951602,3.424747680411956,-20.397699347024208
7.0,2,0,0,73577.0,outdoors,78.0,3.0,56.0,183.0,29.594935640732302,21.439166666666686,0.8115217224907543,-20.14923549718977
8.0,2,0,1,58509.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,182.0,45.92801948051949,31.723291666666643,1.9922105835036552,-18.219643610539748
12.0,2,0,1,61581.0,outdoors,59.0,12.0,48.0,182.0,78.61891369838732,28.20811594202904,-3.8611658239103104,-13.280671802887651
13.0,2,0,0,75950.0,outdoors,86.0,10.0,32.0,176.0,26.02619987468673,28.803246753246743,4.145482329573465,-21.49201779987811
16.0,2,1,1,66083.0,outdoors,52.0,6.0,44.0,216.0,-20.362361111111085,25.570660522273396,3.083154040058699,-10.659997973954386
3.0,1,0,0,67327.0,outdoors,39.0,5.0,87.0,185.0,45.650313127509975,112.53496077935212,6.564662281197225,-21.774229705753108
7.0,2,0,0,61459.0,outdoors,93.0,12.0,55.0,156.0,104.80999999999996,93.95444672933796,-0.8559193673787,-16.610664563070863
8.0,5,0,1,66776.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,159.0,85.27627777777782,13.637499999999982,9.314708632808426,-26.35868981052648
12.0,2,0,0,57754.0,outdoors,56.0,17.0,46.0,195.0,-49.23583333333333,47.133509615384575,2.5312425183908047,-25.896221881256626
13.0,2,0,1,71504.0,outdoors,77.0,16.0,64.0,212.0,83.29491111815688,-52.37416666666671,-14.582319225362124,-18.2074051630848
14.0,2,0,1,77296.0,outdoors,75.0,10.0,37.0,179.0,32.24270833333332,-22.282499999999985,-4.503238943438516,-21.36861253891398
1.0,5,0,1,62435.0,outdoors,69.0,10.0,65.0,187.0,121.71090196078433,50.0,14.15113061826218,-36.07627914230136
2.0,2,0,0,78416.0,outdoors,75.0,5.0,72.0,198.0,29.90500000000001,79.71848701298705,-9.090042530821275,-8.770168139133133
6.0,1,0,0,76947.0,outdoors,73.0,5.0,43.0,186.0,32.11374999999994,55.74137820512825,3.7201722962246,-21.481604621002067
10.0,2,0,0,78090.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,197.0,39.59555555555544,84.54150622532647,12.912549825895734,-15.840291518308238
12.0,2,0,1,71500.0,outdoors,40.0,7.0,63.0,176.0,104.06251945222527,41.77309523809525,14.054730475397154,-28.23882500125687
15.0,2,0,0,78266.0,outdoors,70.0,7.0,11.0,197.0,41.30857264957268,82.24011363636356,5.863825050688222,-21.25462060716914
16.0,1,0,1,67157.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,189.0,84.83567168987531,34.59192857142865,-14.98311167293033,-18.27577992030698
17.0,2,0,1,62840.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,200.0,35.31840789473682,54.3042424242424,-3.708886586154451,-25.82385254655599
21.0,2,0,0,78998.0,outdoors,74.0,8.0,23.0,189.0,63.4509523809524,113.17365315650888,7.3882201654953885,-15.309817574450795
,2,0,1,72211.0,outdoors,56.0,5.0,58.0,183.0,107.93098615670044,61.92264355742302,10.835297528646144,-26.73747911748244
1.0,2,0,0,66714.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,187.0,80.65213441065852,97.47875143560296,18.670274316353098,-30.05850584752037
4.0,2,0,1,62131.0,outdoors,89.0,8.0,67.0,179.0,108.15972689075632,81.55406160750717,-7.365132757507528,-15.365270335112468
7.0,2,0,1,60314.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,191.0,48.89553571428571,84.51970975369771,5.219337276013249,-0.7839167066501682
13.0,1,0,1,69080.0,outdoors,65.0,1.0,51.0,193.0,117.22519657547824,84.690571272306,5.462111920284083,-8.743885190065122
14.0,2,0,0,66776.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,187.0,83.4193908489172,51.4094047619048,5.42945233939348,-14.93732968816962
17.0,2,0,0,66913.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,176.0,81.9594950595622,80.52975543478257,-2.043620200801385,-15.908868581351031
20.0,2,1,1,73038.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,198.0,113.91256655712324,81.35355072463767,0.711422292152224,-13.385197292579043
21.0,3,0,1,71649.0,outdoors,67.0,11.0,56.0,169.0,104.96974232456132,81.69414712153524,8.965125020839903,-22.927004618641043
7.0,2,0,0,62306.0,outdoors,84.0,6.0,54.0,208.0,99.45832854864445,111.24547817938424,7.888008618700675,-16.41698416223446
10.0,2,0,0,61758.0,outdoors,80.0,12.0,40.0,187.0,85.54141666666666,48.66866666666661,4.749210434343858,-15.688602690527873
11.0,2,0,1,70758.0,outdoors,20.0,8.56071964017991,79.0,172.0,116.47575757575756,79.9172252747253,-3.0362579983954623,-20.84780961809961
13.0,5,0,1,65412.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,203.0,52.92623093681906,81.78302173913042,0.5512845305768916,-15.276060309935058
1.0,2,1,1,60687.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,238.0,50.0,56.95895833333336,5.976342187332165,-13.214585204811907
15.0,2,0,0,56515.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,194.0,47.25281609195403,92.13592206790123,-9.373223124661692,-9.274481257147324
2.0,2,0,1,71460.0,outdoors,44.0,4.0,85.0,189.0,115.49991441441446,114.0170029183335,-5.659954151497973,0.4288069389006219
3.0,2,0,1,69005.0,outdoors,85.0,8.0,63.0,189.0,119.1819367045482,112.05344497863244,14.363954994148544,-17.67300369727391
5.0,2,0,0,73029.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,187.0,109.01591314162754,89.21116951316725,10.52127818204082,-21.81650067337741
8.0,2,0,0,73064.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,175.0,112.57550821586688,26.15952380952385,15.889047989546174,-14.633803956647446
10.0,2,0,0,73283.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,190.0,114.91448735475043,93.8928124375624,9.945342259088966,-27.93461840374166
11.0,2,0,1,54333.0,outdoors,79.0,4.0,55.0,182.0,88.36407305397076,114.23743345618342,-0.888758270846985,-6.7361322607572935
12.0,2,0,0,73068.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,206.0,113.938733974359,84.035074720435,11.619399140487218,-26.257003311865382
13.0,5,0,1,71993.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,192.0,92.11828581871345,114.13137355280406,-8.889858494551033,-16.708233154428004
14.0,2,0,0,73038.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,203.0,113.11553495872036,107.10331258396774,15.044057998479405,-3.906025645625941
17.0,2,0,1,72203.0,outdoors,89.0,9.0,63.0,186.0,-6.0616666666667385,113.58211216070124,-9.831181850623883,-6.746944901901571
6.0,2,0,1,60140.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,187.0,12.904166666666598,94.9584616707617,18.71794027337356,-12.468632502680274
7.0,2,0,0,71856.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,183.0,94.63857878787876,112.8578928571428,8.311534604605122,-5.798166414883052
8.0,2,0,0,71483.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,180.0,91.77000056290449,119.45534027376134,0.9164728924820916,-7.967481457177461
11.0,2,0,1,73106.0,outdoors,50.0,11.0,51.0,184.0,84.43373595505611,93.898182609843,-1.485290484103654,-22.72871132022857
12.0,2,0,0,71463.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,202.0,93.92584577262956,88.03148065235372,-12.498308318918545,-10.959332088425144
14.0,2,0,0,70592.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,191.0,92.662216374269,50.0,8.325871354471154,-36.407547741691616
15.0,2,0,1,70910.0,outdoors,58.0,6.0,55.0,194.0,107.35894444444448,94.01003868797312,-1.0100094465208684,-13.000257529421267
17.0,2,1,1,50417.0,outdoors,77.0,12.0,78.0,193.0,96.03322953701182,96.12143546365913,0.4319735529242008,-23.910461182328785
1.0,2,0,0,55976.0,outdoors,52.0,9.0,93.0,186.0,89.7323627367631,68.62588942307694,5.08190451395254,-20.44277106368967
2.0,5,0,1,71101.0,outdoors,55.0,3.0,85.0,231.0,87.19273360594148,89.77165668202764,0.518694458781189,-26.138291240281625
4.0,2,0,1,68117.0,outdoors,41.0,2.0,74.0,219.0,119.04168144893902,89.9238037559985,1.6488756489681262,-7.112490815699623
6.0,2,0,0,60087.0,outdoors,86.0,14.0,61.0,206.0,86.4992830543612,88.51596071456534,-3.505310731160652,-13.914613802929184
9.0,2,1,1,68948.0,outdoors,66.0,6.0,54.0,209.0,117.38333333333335,89.16235380116962,18.554938171926125,-13.275470527696443
10.0,2,0,0,40038.0,outdoors,53.0,8.0,77.0,203.0,88.07163209924406,-5.173472222222259,8.806102538004062,-7.909066748241926
1.0,2,0,0,72005.0,outdoors,53.0,3.0,87.0,192.0,87.4924643018175,116.56186192160322,20.9988721837518,-23.22363291014777
3.0,2,0,1,60104.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,176.0,-25.435000000000016,87.54960195065976,-19.31934319148649,-10.532914066024158
8.0,2,0,1,69083.0,outdoors,20.0,19.0,66.0,184.0,96.9268732314657,87.16851207423804,8.286856465387824,-22.189432080079307
15.0,2,0,0,72544.0,outdoors,45.0,5.0,56.0,186.0,-64.63000000000001,115.86385831707994,1.9073471286652983,-19.6242440681772
6.0,2,0,1,75695.0,outdoors,42.0,2.0,77.0,191.0,118.7175043967233,89.31116509926858,-9.711828319167475,-6.443899034679307
9.0,5,0,1,60986.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,190.0,-6.828333333333333,101.31265849358968,0.3067101444856401,-1.2783193062439144
10.0,1,1,0,71404.0,outdoors,32.0,3.0,77.0,229.0,101.91531874999995,117.677929763229,0.5491605257117111,-11.911590795492458
11.0,2,0,0,69419.0,outdoors,46.0,8.56071964017991,72.0,200.0,100.34403476604692,-2.2625000000000317,16.625824952140576,-24.97884267061854
16.0,3,0,0,70103.0,outdoors,66.0,12.0,58.0,186.0,106.87099257041056,112.64567905405404,9.344183910170084,-16.753965798723655
17.0,2,0,1,69162.0,outdoors,70.0,3.0,51.0,185.0,113.51922428289691,104.72614746640534,0.4860920240154387,-5.446292913154022
4.0,2,0,1,60500.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,176.0,-55.15166666666666,120.97488636363632,5.112318812039652,-19.10513647100409
5.0,5,0,0,68988.0,outdoors,56.0,7.0,57.0,207.0,120.80855536077443,118.86633333333324,12.357491667614584,-11.226221993159667
14.0,2,0,1,71501.0,outdoors,79.0,4.0,60.0,181.0,115.43971978021976,117.65882578373817,1.5435425944593089,-25.400043557461466
16.0,2,0,0,69022.0,outdoors,87.0,7.0,43.0,198.0,115.61720629111149,-21.88901785714293,-9.637682899503217,-5.971424994655884
13.0,2,0,1,60944.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,181.0,-12.854727272727274,108.27539425691896,-10.01702591952781,1.1094269508279533
17.0,2,0,0,68665.0,outdoors,47.0,8.56071964017991,62.0,199.0,112.9019148480958,-2.1857638888888857,11.87986864032006,-14.135355605257867
1.0,2,0,0,65954.40724793685,outdoors,93.0,15.0,67.0,190.0,61.4212903225806,2.5479014580190267,17.861692022167155,-32.18112868043372
2.0,2,0,1,11075.0,outdoors,68.0,5.0,90.0,220.0,-32.9920735294118,64.8947794117647,-0.4702025323827934,-4.1208696539867535
3.0,2,0,0,65954.40724793685,outdoors,52.0,16.0,79.0,184.0,67.1143298368298,113.66886627906976,16.933027428097805,-11.284320722551596
4.0,2,0,1,65954.40724793685,dome,59.4390243902439,8.56071964017991,58.11832611832612,192.0,38.8956737012987,65.17763318534958,1.6552136116846912,-5.841923549488702
5.0,7,0,1,8403.0,outdoors,32.0,3.0,73.0,175.0,49.06232191629144,64.43677015250549,13.616973232750189,-4.728838074447777
6.0,1,0,0,65954.40724793685,outdoors,92.0,6.0,51.0,173.0,64.67205194805196,72.94669163607303,-10.500259028528909,-2.602000738126449
7.0,2,0,1,65954.40724793685,outdoors,52.0,8.0,52.0,179.0,-2.25666797078771,59.78960317460312,-4.581505980127018,-17.16975903082208
8.0,2,0,0,65954.40724793685,outdoors,87.0,17.0,41.0,170.0,64.19876470717969,116.94864440992482,-5.9373556836920285,-11.58991484895249
9.0,2,0,0,65954.40724793685,outdoors,41.0,4.0,69.0,195.0,64.10060303580272,108.34370017636682,12.870967640112536,-23.988172774220217
10.0,2,0,1,4200.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,205.0,42.28788461538469,64.3757426404996,2.4972956864003883,-19.99579423181072
12.0,2,0,0,65954.40724793685,outdoors,52.0,7.0,48.0,193.0,62.997307692307714,112.33910212659126,7.124453279231217,-23.83141679899041
13.0,1,0,1,65954.40724793685,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,183.0,107.46898521505378,62.66654525636548,-5.574224992061329,-5.271480890550706
14.0,2,0,0,65954.40724793685,outdoors,71.0,11.0,35.0,186.0,63.71324752491476,109.16083515895372,-0.2558981632690535,-24.817306903380107
15.0,3,0,1,65954.40724793685,outdoors,22.0,24.0,47.0,200.0,29.40016246684344,65.75223922902495,-7.534011714314623,-1.129885681375966
16.0,1,0,1,65954.40724793685,outdoors,90.0,4.0,41.0,171.0,113.13994120567668,70.65151511627907,-7.552416779227521,4.875664445952373
17.0,2,0,0,65954.40724793685,outdoors,93.0,1.0,35.0,193.0,75.32334203935602,3.939599875930547,18.37966573350571,-15.483677404633896
20.0,3,0,0,6772.0,outdoors,59.0,6.0,34.0,196.0,75.65984848484848,92.97516526610646,19.82245869787677,-12.181157956054928
21.0,3,0,0,6772.0,outdoors,81.0,13.0,34.0,183.0,74.41224559023067,105.68551315281891,26.917996052526057,-35.365408679466164
,2,0,1,16993.0,outdoors,70.0,7.0,40.0,206.0,79.64751211152287,72.49977015631424,8.023738786323404,-22.153792570679386
1.0,2,0,1,65954.40724793685,outdoors,62.0,8.0,70.0,165.0,119.81994512735336,-32.91781655844156,13.324093476408931,-44.5114554304709
3.0,5,0,1,16563.0,outdoors,75.0,12.0,81.0,181.0,75.9864054738365,-33.56118803418798,4.083190087713335,-21.26507816121352
4.0,2,0,0,12369.0,outdoors,71.0,13.0,86.0,185.0,-28.58582205513788,109.97691790032373,-5.700173746746559,-11.538612733250629
5.0,2,0,1,65954.40724793685,outdoors,41.0,6.0,73.0,183.0,110.32801321485536,-25.433312500000017,2.2132210241161783,-16.376141790345613
6.0,2,0,0,10772.0,outdoors,66.0,15.0,85.0,179.0,-11.218526785714287,-2.351239892183301,-9.68303521434747,-25.53850084639932
8.0,2,0,0,12397.0,outdoors,73.0,10.0,86.0,202.0,-4.776122994652425,116.84895291902066,6.880613784948565,-25.154752587748643
9.0,2,0,1,4200.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,189.0,35.61503678929765,-15.721352657004886,4.058917248522391,-26.26956167443316
10.0,2,0,0,12751.0,outdoors,73.0,7.0,83.0,176.0,-17.665716374269024,112.54192450790217,7.76433447239875,-22.0854962694965
11.0,2,0,1,5351.0,outdoors,19.0,7.0,45.0,184.0,27.859694805194827,-13.804776315789413,-3.6682191289891897,-17.550126249258533
12.0,2,0,1,65954.40724793685,outdoors,32.0,2.0,54.0,176.0,-8.773698054818702,-20.10789285714283,-3.0848291991763617,-18.06771417007674
13.0,2,0,0,12577.0,outdoors,64.0,5.0,81.0,210.0,-12.934611592111494,-6.971457070707018,15.944384364588403,-39.85565906960308
14.0,2,0,0,13057.0,outdoors,56.0,8.0,81.0,195.0,-1.9739370412196209,78.45242313398248,-0.1808354914390779,-21.74061020933525
15.0,2,0,0,13354.0,outdoors,65.0,9.0,79.0,177.0,-2.435993565717098,114.13137239132467,15.150076718929611,-46.89223837508156
16.0,3,0,1,65954.40724793685,dome,59.4390243902439,8.56071964017991,58.11832611832612,185.0,43.55445390940898,3.0371499999999827,-9.03795797929025,-12.196033812236346
2.0,2,0,1,65954.40724793685,outdoors,57.0,5.0,70.0,187.0,111.73627012607275,120.1968646864686,1.954019782848048,1.7524881311113996
3.0,2,0,0,65954.40724793685,outdoors,81.0,8.0,73.0,195.0,120.0438860674234,39.506693459992725,8.991653844382446,-21.042184089966195
4.0,1,0,1,12729.0,outdoors,39.0,14.0,73.0,162.0,73.90598015350878,120.02286841718154,0.2438875048613491,-23.670254390423384
6.0,2,0,0,65954.40724793685,outdoors,45.0,7.0,58.0,175.0,119.78872215706647,20.591558823529407,11.421649851201622,-31.764788806172028
7.0,2,0,0,65954.40724793685,outdoors,60.0,7.0,49.0,164.0,119.2487276769463,106.82946489658843,-8.8742655948856,-27.544770284693055
9.0,1,0,1,65954.40724793685,outdoors,72.0,2.0,61.0,174.0,-7.893111737845786,116.62958575486252,3.770886387567508,-13.420549737459444
10.0,2,0,0,65954.40724793685,outdoors,81.0,13.0,52.0,173.0,117.14405394315064,103.38767803404554,14.012301551261274,-17.966869208414927
11.0,2,0,1,12503.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,185.0,18.674999999999947,116.47026915113864,5.231705248249147,-7.942397243059285
12.0,2,0,0,65954.40724793685,outdoors,40.0,8.0,52.0,184.0,116.32780746831104,46.07687297996116,1.2779855145915056,-18.54892171552183
13.0,2,0,1,65954.40724793685,dome,59.4390243902439,8.56071964017991,58.11832611832612,179.0,112.06782991202346,115.1084293353705,-3.4545216730161643,0.5521633530515329
14.0,5,0,1,65954.40724793685,dome,59.4390243902439,8.56071964017991,58.11832611832612,167.0,124.9111835784314,115.3347392686805,10.801768625480436,-28.717284348104307
17.0,2,0,0,65954.40724793685,outdoors,75.0,5.0,33.0,181.0,110.66235767809306,-9.19863981161926,20.10282863972988,-25.54048284326776
2.0,2,0,0,65954.40724793685,outdoors,29.0,7.0,61.0,176.0,1.003538182831733,103.7342457264957,-11.022815230145756,-10.528033026333585
3.0,2,0,1,7480.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,169.0,91.2554689366786,0.508902123995405,18.397887036425885,-40.39340588650164
4.0,5,0,0,65954.40724793685,outdoors,55.0,6.0,64.0,209.0,-0.3437819089900102,15.57395723684214,-14.894559740921649,-24.815352119030816
