week_ind,day_int,attendance,humidity_pct,wind_speed,temperature,over_under_value,spread_value,spread_home_away,coach_rating,coach_rating_opp,home_strength,opp_strength,team_rating,team_rating_opp
15.0,1,73053.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-8.0,0,112.27980885418614,91.266154953917,3.844255382885412,-4.1704749608146425,177.14993,104.54203
16.0,2,61845.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-7.0,1,82.61151785714283,-7.252500000000026,-13.279937974606511,-1.0355127472873231,129.87089,143.70498
17.0,2,58472.0,59.4390243902439,8.56071964017991,58.11832611832612,41.5,-5.0,1,76.04063988095237,84.25587447753394,-21.180438857977332,5.654875094227853,160.70416,119.89192
4.0,2,76219.0,11.0,14.0,87.0,37.0,-2.0,0,91.59333333333332,86.34823881673879,-8.961791753711214,10.619520683208007,123.25009,182.59176
5.0,2,72762.0,59.0,4.0,72.0,41.0,-3.0,0,89.24203414891868,87.33953522504892,2.4213855236376953,1.582972848584566,145.62668000000002,177.26485
6.0,2,64341.0,56.0,3.0,81.0,42.5,-2.0,1,87.88261328998172,110.63831880692764,-17.409119875988814,16.7670549792972,116.83525000000002,151.81209
13.0,2,62633.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-3.0,0,85.88854144632462,89.10528821515135,-4.624831243296382,8.752744818675664,118.5457,152.631
14.0,2,57866.0,59.4390243902439,8.56071964017991,58.11832611832612,42.0,-3.0,0,84.53283339022585,108.63929420535138,1.4944619632851448,-13.11193373669372,130.65674,169.22428
15.0,2,52788.0,52.0,7.0,59.0,47.0,-7.0,0,21.46078515253658,80.51621941853058,-21.87295099322908,-6.914237155255162,160.55733,118.76602
16.0,2,70873.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-7.0,0,93.4974296945652,79.10121060277979,-11.657478832139676,-9.696359793827746,182.21129,125.39672
2.0,2,52748.0,61.0,13.0,70.0,53.5,-7.0,1,14.711844919786074,65.6584624689827,6.3206969814852165,-11.157634780546616,129.56951,176.26058
4.0,2,65188.0,59.4390243902439,8.56071964017991,58.11832611832612,54.5,-7.0,1,54.72889752791061,67.90907590429605,-6.404402533488131,17.714482315430388,170.82866,147.90773
7.0,5,76748.0,7.0,6.0,75.0,49.5,-3.0,1,96.19799999999996,66.03738125024825,-21.278624665941873,-5.315893312125067,118.19633,139.91001
8.0,2,73558.0,60.0,5.0,54.0,48.0,-5.0,0,66.87168983957221,65.61752380952377,-27.557877707591643,1.2532066402535855,135.56849,160.96339
9.0,2,73615.0,37.0,15.0,54.0,46.0,-5.0,0,66.4761263792326,87.63107998558816,-9.169767989584614,-2.9542028092382693,155.1273,134.27832
11.0,1,76252.0,63.0,7.0,67.0,52.5,-5.0,1,104.61789964157704,68.55327706541863,0.8792707668456274,13.519592978558451,164.13598000000002,133.14506
13.0,2,73548.0,55.0,20.0,36.0,49.5,-11.0,1,67.4723345432547,24.7974366471735,-5.409072254141881,-6.3474772307893685,126.99163,145.33501
15.0,2,73257.0,88.0,8.0,24.0,43.0,-10.0,1,67.7684020551048,36.40553946053945,0.7182444382266677,-5.527602067874458,169.35238,120.02577
16.0,2,62213.0,66.0,10.0,45.0,45.5,-6.0,1,85.61715462833095,69.41231517094015,-8.877389548937396,17.876403557550624,116.24371,155.74059
17.0,2,73680.0,70.0,16.0,40.0,46.0,-10.0,1,70.57339006591339,109.94271925133684,-6.110700303060118,10.550736688107811,121.9078,167.8085
23.0,2,62417.0,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-1.0,1,71.36899236192716,107.33793288084468,-9.311996257079375,-17.901154179873036,163.4205,134.24515
2.0,2,76885.0,14.0,3.0,87.0,41.0,-3.0,0,46.049999999999976,120.63339316239318,-23.612242160994512,14.241571794097055,159.29756,120.44743
3.0,2,78078.0,93.0,7.0,69.0,42.0,-7.0,0,9.297499999999983,108.73,-5.852206365160705,-7.440896270979698,123.2699,155.15962
5.0,2,25357.0,35.0,12.0,85.0,46.0,-4.0,0,108.19207692307694,62.645833333333336,-4.850432467839473,1.0998935532343823,132.63901,138.29492000000002
11.0,2,66883.0,59.4390243902439,8.56071964017991,58.11832611832612,40.5,-10.0,0,85.63333505409926,66.5743650793651,-13.15889249956893,6.379450863901809,124.90471,172.89262
13.0,2,74638.0,51.0,7.0,33.0,39.0,-4.0,0,44.65303030303029,106.53116519109398,-26.26045010616432,15.02546798357735,117.83869,152.66162
16.0,2,74115.0,8.0,3.0,67.0,40.0,-9.0,1,24.587678571428576,40.473407894736816,-22.27013271798015,4.471071920017336,161.80523,100.04456
17.0,2,76334.0,43.0,6.0,31.0,41.5,-5.0,1,37.69958333333331,30.56445589780896,-7.768695696375554,-13.136843716683844,118.55749,175.75157
3.0,2,66738.0,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-8.0,0,80.49104185095098,7.609166666666674,-24.271073333652545,-1.0726780991545817,150.52722,133.63651000000002
5.0,2,60463.0,60.0,15.0,59.0,39.5,-6.0,0,10.112025641025689,109.09349206349208,-21.825760610392685,1.2341032205865703,164.51467,115.21587
7.0,2,78160.0,74.0,6.0,55.0,48.0,-5.0,0,63.2420833333333,20.888660714285727,-7.07494542566752,-21.933666105077272,172.49042,163.65462
9.0,2,53318.0,34.0,6.0,71.0,51.5,-2.0,1,23.35857325538911,47.20779710144924,-23.26997965537721,14.655113458342823,167.39167,159.98258
10.0,5,51954.0,84.0,9.0,54.0,49.0,-1.0,0,24.54449509803917,104.56995171402563,-9.881750453408223,1.717208582921944,121.47071,150.49536
16.0,2,25380.0,60.0,10.0,64.0,45.0,-7.0,0,112.66257639419402,26.407681704260625,-10.648847380111413,-7.305996899149524,129.79436,159.82569
2.0,2,60158.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-1.0,1,63.100352941176496,104.64454710144926,-11.071668036475858,13.339564366811349,139.57231000000002,159.98429
8.0,2,61632.0,59.0,9.0,52.0,41.0,-3.0,0,89.84809353546905,103.72490476190478,-8.271276199992947,-2.1734140064543497,174.30026999999998,104.02885
9.0,2,25435.0,59.4390243902439,8.56071964017991,58.11832611832612,50.0,-4.0,0,99.0176525596916,71.4358333333333,-4.795454392591101,18.294092642025117,176.6807,103.00899
15.0,2,25446.0,28.0,14.0,64.0,45.0,-1.0,0,114.22741477272724,84.69594471500714,-8.27918907421968,7.82442797833057,139.79706,149.9932
2.0,2,72443.0,59.4390243902439,8.56071964017991,58.11832611832612,53.0,-1.0,1,97.97300919957804,87.13603789836357,-6.504426387942063,18.187743552836764,142.04096,146.63582
3.0,2,69796.0,53.0,7.0,84.0,45.0,-4.0,1,85.2596247357294,58.74318181818184,-12.149781304436114,11.221604445415725,155.95848,128.4265
4.0,5,77509.0,62.0,3.0,60.0,46.0,-3.0,0,31.37333333333332,86.48837662337658,-7.2067814550431795,-23.34979156715202,179.00174,131.73875
6.0,2,66837.0,59.4390243902439,8.56071964017991,58.11832611832612,44.0,-3.0,0,83.93665785558677,86.00583200066633,-12.608454186385565,5.944589132446541,168.17113,147.94269
7.0,2,91213.0,59.4390243902439,8.56071964017991,58.11832611832612,50.0,-3.0,0,73.01978848254552,84.559580465357,4.9931108694229005,2.540044946065822,158.00230000000002,126.47137
9.0,2,69796.0,37.0,13.0,52.0,41.0,-5.0,1,83.86311768149886,95.7612450980392,-17.87403057763579,18.46610006725008,178.70945,84.22632
12.0,2,69796.0,78.0,17.0,40.0,45.5,-1.0,0,86.14406394557818,117.58062928214868,2.210215927859601,-6.459468648928157,151.34463,134.94568
14.0,1,69796.0,87.0,11.0,53.0,45.5,-9.0,1,84.96959464555057,27.24685989110703,-7.093705637898463,-1.3762997584199717,197.19836,106.75668
15.0,2,63246.0,44.0,13.0,52.0,38.0,-7.0,1,-21.63371428571428,87.39525349650353,-23.62112733135177,6.927853270747857,125.01853,175.68138000000002
16.0,2,69796.0,46.0,7.0,47.0,47.0,-2.0,0,88.24842720360468,80.75923817191935,2.3385171218958,8.372157372914792,178.40141,123.53332
17.0,2,75029.0,69.0,5.0,42.0,44.0,-4.0,1,33.070610119047615,89.86922565462247,-1.9807941960979056,15.503200633089936,149.3742,158.14593
20.0,2,69796.0,40.0,17.0,41.0,44.0,-1.0,1,89.89458517910859,112.7143429021159,-9.309271032292097,1.7615500492671152,142.93845,141.89831999999998
2.0,2,75128.0,46.0,7.0,80.0,46.5,-6.0,1,48.21906213704991,66.61361155272925,-6.434472895052204,28.541809392244993,122.7931,171.57113
4.0,2,73086.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-2.0,1,109.28014604624197,71.00584561403508,-13.752694252441223,11.8401024990007,149.33585,113.91625
5.0,2,93024.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-3.0,1,70.83027113237634,78.09833333333333,-17.72750987037268,-1.441590599587426,160.04798,162.70029
9.0,1,76107.0,58.0,10.0,51.0,48.5,-6.0,1,32.96093557422968,74.36476838328099,-10.359758836767522,7.692697811074772,138.73686,148.62859
10.0,2,91188.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-3.0,1,75.9369032124608,86.62977369921597,6.351076333839492,-1.8463963362990428,154.69072,157.06817
11.0,2,61801.0,59.4390243902439,8.56071964017991,58.11832611832612,46.5,-7.0,1,54.64635416666665,76.53759380016768,-10.673049630358944,14.493447267874624,135.05887,177.83694
14.0,5,61276.0,66.0,9.0,44.0,43.0,-3.0,1,83.35454228243016,78.97814922092954,-7.866515697872736,4.825920787891702,156.49526,150.40458
15.0,2,90436.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-1.0,0,79.03377349624058,117.85246513605436,-18.605010306492943,13.900649370130342,178.20216000000002,122.6991
17.0,2,90646.0,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-12.0,1,79.4890106428267,-31.244583333333324,-12.52899535849233,-2.542317296133469,180.69011,121.08734
3.0,2,55070.0,46.0,11.0,88.0,48.0,-5.0,0,88.79687635299453,43.65960526315789,-5.5412794595726815,-3.3154390293576617,179.96998000000002,143.63321000000002
4.0,2,74149.0,42.0,11.0,77.0,48.0,-3.0,1,38.95228365384619,46.44296159313327,-11.97502966026157,6.058597626313217,167.67654,99.0248
5.0,2,75041.0,73.0,10.0,66.0,44.0,-5.0,0,51.83542717086837,80.70885359951602,-3.55012233841352,-10.645479729500742,117.08871,171.46025
7.0,2,73577.0,78.0,3.0,56.0,49.5,-3.0,1,29.594935640732302,21.439166666666686,-8.27964728099172,-5.170951634367193,131.88234,124.62537
8.0,2,58509.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-6.0,0,45.92801948051949,31.723291666666643,-17.00403889030778,-6.38997492552382,149.87251,154.12113000000002
12.0,2,61581.0,59.0,12.0,48.0,41.0,-6.0,0,78.61891369838732,28.20811594202904,-22.45687130067666,7.584604795090998,154.92338,118.02913
13.0,2,75950.0,86.0,10.0,32.0,43.5,-6.0,0,26.02619987468673,28.803246753246743,-1.5413525572166322,-10.219627255289938,147.52965,138.27104
16.0,2,66083.0,52.0,6.0,44.0,42.0,-1.0,1,-20.362361111111085,25.570660522273396,-16.369659234446857,-6.342048444656838,161.36125,182.09953
3.0,1,67327.0,39.0,5.0,87.0,41.0,-5.0,0,45.650313127509975,112.53496077935212,-6.583986505781337,-7.180482352495206,144.56719,142.84102
7.0,2,61459.0,93.0,12.0,55.0,39.0,-10.0,0,104.80999999999996,93.95444672933796,-7.502140817587075,5.143846603715471,101.66082000000002,143.05749
8.0,5,66776.0,59.4390243902439,8.56071964017991,58.11832611832612,42.0,-16.0,0,85.27627777777782,13.637499999999982,-6.859906124066836,-7.383494130631182,176.76326,103.88642
12.0,2,57754.0,56.0,17.0,46.0,39.0,-4.0,0,-49.23583333333333,47.133509615384575,-11.092031154933142,-0.6897391354431672,114.70675,154.59342
13.0,2,71504.0,77.0,16.0,64.0,38.5,-10.0,0,83.29491111815688,-52.37416666666671,-31.28491084482768,-3.976980225212128,135.81357,142.53232
14.0,2,77296.0,75.0,10.0,37.0,42.5,-13.0,0,32.24270833333332,-22.282499999999985,-20.079528753464704,0.8826608417542845,142.67541,129.50607000000002
2.0,2,78416.0,75.0,5.0,72.0,43.0,-3.0,1,29.90500000000001,79.71848701298705,-29.96003321603972,13.234738191502355,154.10861,138.84298
6.0,1,76947.0,73.0,5.0,43.0,47.0,-3.0,1,32.11374999999994,55.74137820512825,-13.168076530044692,-2.645250511566972,168.04137,130.24358
10.0,2,78090.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-5.0,1,39.59555555555544,84.54150622532647,-6.148446928252499,0.6078723465961748,152.95378,150.48157
12.0,2,71500.0,40.0,7.0,63.0,48.0,-3.0,0,104.06251945222527,41.77309523809525,-1.0835942029306311,-13.313858629993078,127.10232,135.91621
15.0,2,78266.0,70.0,7.0,11.0,40.0,-4.0,1,41.30857264957268,82.24011363636356,-10.210034974622712,-8.469544076372301,123.29726,171.18629
16.0,1,67157.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-4.0,0,84.83567168987531,34.59192857142865,-23.03485638896324,-4.548928003792296,90.28068,170.87478000000002
17.0,2,62840.0,59.4390243902439,8.56071964017991,58.11832611832612,44.0,-13.0,1,35.31840789473682,54.3042424242424,-18.870969909072485,-7.573451503205125,119.53531,173.68037
21.0,2,78998.0,74.0,8.0,23.0,46.0,-4.0,1,63.4509523809524,113.17365315650888,-7.178783756465309,0.6191872887097456,143.53223,151.42571
,2,72211.0,56.0,5.0,58.0,46.5,-8.0,0,107.93098615670044,61.92264355742302,-3.334186681939478,-15.748944380225243,134.08350000000002,153.61897000000002
4.0,2,62131.0,89.0,8.0,67.0,38.0,-1.0,1,108.15972689075632,81.55406160750717,-24.85598020706128,5.803057606470478,150.07838,111.7379
7.0,2,60314.0,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-2.0,1,48.89553571428571,84.51970975369771,-13.514008730814986,11.870319701643457,154.89349,175.73342
13.0,1,69080.0,65.0,1.0,51.0,48.0,-2.0,0,117.22519657547824,84.690571272306,-11.260677520939122,11.067871001856243,186.30107,118.27553
14.0,2,66776.0,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-12.0,1,83.4193908489172,51.4094047619048,-12.430369154595336,4.0557136937410885,156.98028,117.68952
17.0,2,66913.0,59.4390243902439,8.56071964017991,58.11832611832612,36.5,-5.0,0,81.9594950595622,80.52975543478257,-21.91540311981684,-6.7922910524195945,109.75773,165.22173
20.0,2,73038.0,59.4390243902439,8.56071964017991,58.11832611832612,50.0,-7.0,0,113.91256655712324,81.35355072463767,-19.00002552302129,0.7926799287066086,134.40014,168.03015000000002
21.0,3,71649.0,67.0,11.0,56.0,44.5,-7.0,0,104.96974232456132,81.69414712153524,1.1712887455589711,-2.458335326635922,159.77221,90.91736
7.0,2,62306.0,84.0,6.0,54.0,37.0,-4.0,1,99.45832854864445,111.24547817938424,-7.583911580007355,-1.5704370781805972,112.31578,179.22603
10.0,2,61758.0,80.0,12.0,40.0,38.0,-6.0,1,85.54141666666666,48.66866666666661,-6.28405400557617,2.4025482944290513,120.0254,152.85665
11.0,2,70758.0,20.0,8.56071964017991,79.0,40.0,-5.0,0,116.47575757575756,79.9172252747253,-19.45543208990153,-3.540453251206416,124.96977,141.96636
13.0,5,65412.0,59.4390243902439,8.56071964017991,58.11832611832612,37.5,-5.0,1,52.92623093681906,81.78302173913042,-17.87149973286191,-1.3277482605482307,145.42053,160.22341
15.0,2,56515.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-5.0,0,47.25281609195403,92.13592206790123,-16.139768808193033,7.854799670506447,130.05506,183.36669
2.0,2,71460.0,44.0,4.0,85.0,52.5,-2.0,0,115.49991441441446,114.0170029183335,-30.20971494713812,32.41175167042364,151.18293,128.02229
3.0,2,69005.0,85.0,8.0,63.0,44.0,-5.0,0,119.1819367045482,112.05344497863244,-3.20647411728769,-1.7121112439041015,178.61158,126.3402
5.0,2,73029.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-3.0,1,109.01591314162754,89.21116951316725,-5.20562752815493,-7.478127541870642,174.52578,120.56484
8.0,2,73064.0,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-12.0,1,112.57550821586688,26.15952380952385,-1.6006600273424008,5.083174908733245,196.71369,105.84581
10.0,2,73283.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-14.0,1,114.91448735475043,93.8928124375624,-2.569806993785983,-8.16927976810073,130.68519,149.82097000000002
11.0,2,54333.0,79.0,4.0,55.0,50.5,-5.0,1,88.36407305397076,114.23743345618342,-12.425891090688996,5.063241424693296,125.49156,162.72252
12.0,2,73068.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-10.0,1,113.938733974359,84.035074720435,-1.0261907572869606,-10.200164220071873,150.81483,151.20013
13.0,5,71993.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-7.0,1,92.11828581871345,114.13137355280406,-23.899962002514226,-3.1450056757917517,165.65900000000002,115.11367
14.0,2,73038.0,59.4390243902439,8.56071964017991,58.11832611832612,45.0,-1.0,1,113.11553495872036,107.10331258396774,-5.275032016549269,4.66522655411479,169.4327,167.8025
17.0,2,72203.0,89.0,9.0,63.0,45.0,-13.0,1,-6.0616666666667385,113.58211216070124,-23.990395098176215,18.247767615000576,128.22965,167.51471
6.0,2,60140.0,59.4390243902439,8.56071964017991,58.11832611832612,52.5,-3.0,1,12.904166666666598,94.9584616707617,4.375533906324812,0.774622078689494,153.41262,170.69011
7.0,2,71856.0,59.4390243902439,8.56071964017991,58.11832611832612,54.5,-3.0,0,94.63857878787876,112.8578928571428,-1.9393087106681683,10.429189442215318,106.36169,174.11235
8.0,2,71483.0,59.4390243902439,8.56071964017991,58.11832611832612,48.5,-7.0,0,91.77000056290449,119.45534027376134,-17.380040791666055,7.527236475896298,178.27582,135.75732000000002
11.0,2,73106.0,50.0,11.0,51.0,49.0,-3.0,0,84.43373595505611,93.898182609843,-6.198714720227999,-2.8777691901289204,143.25212,153.45032
12.0,2,71463.0,59.4390243902439,8.56071964017991,58.11832611832612,51.5,-3.0,1,93.92584577262956,88.03148065235372,-22.30080618677724,6.140166030823437,152.08564,155.34349
14.0,2,70592.0,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-3.0,1,92.662216374269,50.0,-12.663842549304135,-25.102613121166204,167.29284,141.20981
15.0,2,70910.0,58.0,6.0,55.0,50.0,-10.0,0,107.35894444444448,94.01003868797312,-15.53859338044022,3.8149849852255016,140.48361,133.02639000000002
17.0,2,50417.0,77.0,12.0,78.0,48.0,-1.0,0,96.03322953701182,96.12143546365913,-8.997409015237261,-13.250082318154456,119.72294,170.92171000000002
2.0,5,71101.0,55.0,3.0,85.0,48.0,-6.0,0,87.19273360594148,89.77165668202764,-16.62923059234179,-12.07613798771021,138.10786000000002,146.70148
4.0,2,68117.0,41.0,2.0,74.0,48.5,-9.0,0,119.04168144893902,89.9238037559985,-16.693191254134906,9.501611298944384,170.8759,173.46741
6.0,2,60087.0,86.0,14.0,61.0,48.5,-2.0,0,86.4992830543612,88.51596071456534,-15.858136891102392,1.3406556420739555,155.11724,138.26175
9.0,2,68948.0,66.0,6.0,54.0,51.0,-4.0,0,117.38333333333335,89.16235380116962,3.2234044189652487,-0.8504401281548986,163.98218,174.14829
10.0,2,40038.0,53.0,8.0,77.0,51.0,-5.0,1,88.07163209924406,-5.173472222222259,-5.350638643825134,8.465393195571615,181.19243,139.65755
3.0,2,60104.0,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-2.0,0,-25.435000000000016,87.54960195065976,-27.707817766684077,2.724824394709824,134.22002,148.52717
8.0,2,69083.0,20.0,19.0,66.0,41.0,-4.0,0,96.9268732314657,87.16851207423804,-9.970895664965726,1.7424896251677255,155.77226000000002,115.29214
15.0,2,72544.0,45.0,5.0,56.0,48.5,-6.0,0,-64.63000000000001,115.86385831707994,-9.826636781278724,-4.4063348823149004,151.71485,160.79787000000002
6.0,2,75695.0,42.0,2.0,77.0,49.5,-3.0,0,118.7175043967233,89.31116509926858,-17.50555240416782,14.628660588309998,85.48794000000001,170.19473000000002
9.0,5,60986.0,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-10.0,1,-6.828333333333333,101.31265849358968,-16.540708632880182,13.335752775673576,131.20456,170.05387000000002
10.0,1,71404.0,32.0,3.0,77.0,47.0,-6.0,1,101.91531874999995,117.677929763229,-9.572150342414162,9.82872266637472,153.45254,157.4031
11.0,2,69419.0,46.0,8.56071964017991,72.0,44.0,-10.0,1,100.34403476604692,-2.2625000000000317,2.150318173178574,-11.910589024672522,160.0364,133.10789
16.0,3,70103.0,66.0,12.0,58.0,45.5,-7.0,1,106.87099257041056,112.64567905405404,4.035043257571093,-4.943273225866207,135.94251,162.39149
17.0,2,69162.0,70.0,3.0,51.0,47.0,-3.0,1,113.51922428289691,104.72614746640534,-17.645854357898873,3.6885818631137535,154.42658,143.62226
4.0,2,60500.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-5.0,1,-55.15166666666666,120.97488636363632,-8.820848263718919,0.9471526749638848,130.79648,153.44102
5.0,5,68988.0,56.0,7.0,57.0,49.0,-1.0,1,120.80855536077443,118.86633333333324,-4.333404980528742,1.7088539108442378,172.10373,152.68736
14.0,2,71501.0,79.0,4.0,60.0,47.5,-1.0,0,115.43971978021976,117.65882578373817,-5.800016258780833,-5.50937692962765,164.64968,135.81705000000002
16.0,2,69022.0,87.0,7.0,43.0,51.0,-8.0,1,115.61720629111149,-21.88901785714293,-23.657421363865215,13.365614395346276,110.30444,163.65724
13.0,2,60944.0,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-2.0,1,-12.854727272727274,108.27539425691896,-20.519979652698105,9.965526765396012,108.96529,192.46763
17.0,2,68665.0,47.0,8.56071964017991,62.0,46.0,-7.0,1,112.9019148480958,-2.1857638888888857,-5.55813072325049,5.202401945870334,178.93452,133.09396
2.0,2,11075.0,68.0,5.0,90.0,42.5,-5.0,1,-32.9920735294118,64.8947794117647,-24.27767330587398,8.252498341142047,161.14788,171.48302
3.0,2,65954.40724793685,52.0,16.0,79.0,46.5,-1.0,1,67.1143298368298,113.66886627906976,2.78532019795163,3.066847724403762,144.52089,171.71433000000002
4.0,2,65954.40724793685,59.4390243902439,8.56071964017991,58.11832611832612,53.0,-3.0,1,38.8956737012987,65.17763318534958,-13.729331424074084,13.717563614030508,157.71873000000002,140.50594
5.0,7,8403.0,32.0,3.0,73.0,52.0,-3.0,1,49.06232191629144,64.43677015250549,-0.3822232515190373,11.090314138774934,134.43650000000002,157.1297
6.0,1,65954.40724793685,92.0,6.0,51.0,55.0,-5.0,0,64.67205194805196,72.94669163607303,-27.621205632923036,15.620418700047914,98.64909,181.64728
7.0,2,65954.40724793685,52.0,8.0,52.0,47.0,-9.0,1,-2.25666797078771,59.78960317460312,-12.105414343344778,-6.827788237547234,104.94154,169.75478
8.0,2,65954.40724793685,87.0,17.0,41.0,41.0,-4.0,1,64.19876470717969,116.94864440992482,-27.608639983044696,3.6015152057043887,137.29097000000002,143.852
9.0,2,65954.40724793685,41.0,4.0,69.0,55.5,-3.0,0,64.10060303580272,108.34370017636682,-8.253728190610206,-2.760889708751706,168.0188,155.07282
10.0,2,4200.0,59.4390243902439,8.56071964017991,58.11832611832612,56.0,-3.0,0,42.28788461538469,64.3757426404996,-15.288273290089322,-4.743012034394603,156.99356,151.31968
12.0,2,65954.40724793685,52.0,7.0,48.0,51.5,-4.0,1,62.997307692307714,112.33910212659126,-5.475682341382075,-6.585910760033375,138.23096,150.63324
13.0,1,65954.40724793685,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-1.0,0,107.46898521505378,62.66654525636548,-26.12925215591243,7.829520768668073,140.72349,179.46877
14.0,2,65954.40724793685,71.0,11.0,35.0,48.5,-2.0,1,63.71324752491476,109.16083515895372,-18.86794707729301,-3.655566734315383,158.92406,110.89376
15.0,3,65954.40724793685,22.0,24.0,47.0,49.0,-5.0,1,29.40016246684344,65.75223922902495,-25.305532400510593,14.264658184570449,116.79591,184.82168
16.0,1,65954.40724793685,90.0,4.0,41.0,47.5,-7.0,1,113.13994120567668,70.65151511627907,-20.867689136633228,21.47854798410867,89.42835,195.94418
17.0,2,65954.40724793685,93.0,1.0,35.0,43.0,-3.0,0,75.32334203935602,3.939599875930547,-0.5734519073106292,3.8623373622962465,158.11524,174.31626
20.0,3,6772.0,59.0,6.0,34.0,50.5,-7.0,1,75.65984848484848,92.97516526610646,0.8690502425452822,-2.202663071043414,142.86089,178.01725000000002
21.0,3,6772.0,81.0,13.0,34.0,49.5,-2.0,1,74.41224559023067,105.68551315281891,20.55870509989609,-17.72514304745929,111.65086,158.80435
,2,16993.0,70.0,7.0,40.0,55.0,-3.0,0,79.64751211152287,72.49977015631424,-14.674595732394422,-8.007683646496059,164.71241,145.53009
3.0,5,16563.0,75.0,12.0,81.0,49.5,-2.0,0,75.9864054738365,-33.56118803418798,-1.5427321911603893,-7.162671188717858,129.23198,147.71952000000002
4.0,2,12369.0,71.0,13.0,86.0,55.0,-4.0,0,-28.58582205513788,109.97691790032373,-17.90002068215269,6.3696925402772,167.1466,153.75042000000002
5.0,2,65954.40724793685,41.0,6.0,73.0,50.5,-8.0,0,110.32801321485536,-25.433312500000017,-2.3241841691158625,-6.500871384487908,108.19999,181.37834
6.0,2,10772.0,66.0,15.0,85.0,46.0,-10.0,1,-11.218526785714287,-2.351239892183301,-23.745781167753684,-5.168958580278792,131.60774,136.25812
8.0,2,12397.0,73.0,10.0,86.0,46.5,-3.0,0,-4.776122994652425,116.84895291902066,-7.4680747369680445,-11.313660062613328,93.04315,185.64666
9.0,2,4200.0,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-6.0,0,35.61503678929765,-15.721352657004886,-21.29329115065817,-7.642844709308915,161.10825,136.94498000000002
10.0,2,12751.0,73.0,7.0,83.0,49.0,-1.0,1,-17.665716374269024,112.54192450790217,-7.660236854558647,-0.983949146406344,133.97628,133.17608
11.0,2,5351.0,19.0,7.0,45.0,46.0,-4.0,1,27.859694805194827,-13.804776315789413,-25.349966394310467,8.708061341485216,160.05032,126.25487
12.0,2,65954.40724793685,32.0,2.0,54.0,46.5,-7.0,1,-8.773698054818702,-20.10789285714283,-12.733969474807086,-4.473770130301138,122.56575,153.67805
13.0,2,12577.0,64.0,5.0,81.0,43.0,-10.0,1,-12.934611592111494,-6.971457070707018,-0.4021687714661501,-5.787349730789774,161.52569,115.8191
14.0,2,13057.0,56.0,8.0,81.0,52.0,-7.0,0,-1.9739370412196209,78.45242313398248,-17.190558778331567,-3.4577368672964033,156.02365,159.07762
15.0,2,13354.0,65.0,9.0,79.0,40.5,-1.0,0,-2.435993565717098,114.13137239132467,2.5824471829026887,-41.335977802519224,167.00715000000002,115.30298
16.0,3,65954.40724793685,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-3.0,1,43.55445390940898,3.0371499999999827,-34.61333735952966,0.82012013705664,148.81326,159.33533
2.0,2,65954.40724793685,57.0,5.0,70.0,45.0,-4.0,0,111.73627012607275,120.1968646864686,-25.30037510146504,19.47810988355753,160.39966,164.41606000000002
3.0,2,65954.40724793685,81.0,8.0,73.0,47.0,-7.0,1,120.0438860674234,39.506693459992725,-1.6126100475287442,-3.823078933837209,162.27341,134.93082
4.0,1,12729.0,39.0,14.0,73.0,48.5,-11.0,0,73.90598015350878,120.02286841718154,-19.22578536714055,6.048220707078605,136.92541,147.94888
6.0,2,65954.40724793685,45.0,7.0,58.0,43.5,-7.0,1,119.78872215706647,20.591558823529407,-6.709227672227788,-8.459491746576795,127.7216,143.54063000000002
7.0,2,65954.40724793685,60.0,7.0,49.0,44.5,-3.0,1,119.2487276769463,106.82946489658843,-16.626225051002617,-17.777281052278635,102.10868,185.88824
