,game_id,boxscore_stub,week_ind,day_int,attendance,roof_type,humidity_pct,wind_speed,temperature,over_under_value,spread_value,spread_home_away,coach_rating,coach_rating_opp,home_strength,opp_strength,team_rating,team_rating_opp,score_home_test,score_opp_test,score_home_pred,score_opp_pred
2223,dal_was_2023-11-23,/boxscores/202311230dal.htm,12.0,5,93711.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,48.5,-13.0,1,86.56912749652544,73.72482450037948,-3.3655800473803783,-0.8747900531343227,138.97716,172.4182,45.0,10.0,32.83136622429746,28.094403349912117
2224,dal_sea_2023-11-30,/boxscores/202311300dal.htm,13.0,5,93367.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,47.0,-9.0,1,86.98585809964831,87.50451577191645,-3.620671743476783,-24.653245062732104,173.91233,136.13999,41.0,35.0,37.67387276189169,22.468064166215775
2225,dal_phi_2023-12-10,/boxscores/202312100dal.htm,14.0,2,93752.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,51.5,-3.0,1,86.97602237976093,123.67663888888882,-8.332154836360552,-18.40068143854931,171.85053000000002,119.73029,33.0,13.0,36.749537038435015,16.64678217239192
2226,dal_det_2023-12-30,/boxscores/202312300dal.htm,17.0,3,93731.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,52.0,-5.0,1,85.86748903508763,56.288637358721104,-5.895816768722915,5.199078287659611,152.56788,158.6673,20.0,19.0,28.755073183218638,28.301326902917477
2227,was_dal_2024-01-07,/boxscores/202401070was.htm,18.0,2,63645.0,outdoors,52.0,13.0,48.0,46.5,-13.0,1,69.18588993230534,85.54443037274747,-26.165441433295474,-4.0516787309309406,107.82048,172.9385,10.0,38.0,13.900831796153518,28.08427568262501
2228,dal_gnb_2024-01-14,/boxscores/202401140dal.htm,20.0,2,93799.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,50.5,-7.0,1,87.17281257883259,91.60769275415436,-5.2138560514853385,7.097799989754173,177.11281,151.19234,32.0,48.0,38.78797336336122,30.301597771071478
2229,phi_min_2023-09-14,/boxscores/202309140phi.htm,2.0,5,69879.0,outdoors,43.0,8.0,72.0,49.0,-6.0,1,131.5098468772606,43.882058993637976,-21.951706504719393,16.827154965957064,180.71697,126.25335,34.0,28.0,33.65319536119974,21.661747215930067
2230,tam_phi_2023-09-25,/boxscores/202309250tam.htm,3.0,1,65426.0,outdoors,60.0,4.0,90.0,44.0,-6.0,1,50.93792953901442,131.59649637681167,-3.4016747380604504,-2.217554057935999,92.102,189.61355,11.0,25.0,13.281366111526832,30.530978087164293
2231,phi_was_2023-10-01,/boxscores/202310010phi.htm,4.0,2,69879.0,outdoors,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-9.0,1,137.875146374246,75.527374029216,-16.028800108275053,1.6167085302423696,159.17564,165.17833000000002,34.0,31.0,29.181607450250205,29.173432755702432
2232,ram_phi_2023-10-08,/boxscores/202310080ram.htm,5.0,2,74935.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,49.5,-3.0,1,102.79788400116144,137.4559245391705,-11.39818782603508,22.324059913118056,107.95693,185.65994,14.0,23.0,15.52798900235157,30.828928706608533
2233,was_phi_2023-10-29,/boxscores/202310290was.htm,8.0,2,64653.0,outdoors,77.0,4.0,69.0,42.5,-6.0,1,72.85813050244549,142.7691203703704,-21.29355591750256,11.99096931692069,172.36582,148.62801000000002,31.0,38.0,30.076004016121555,24.89812294582954
2234,phi_sfo_2023-12-03,/boxscores/202312030phi.htm,13.0,2,69879.0,outdoors,95.0,44.0,52.0,48.0,-3.0,0,127.81151643990935,121.62681316515572,-4.251859654160346,-5.439353894360956,151.97713000000002,157.02836000000002,19.0,42.0,27.12268198247081,27.12204381628723
2235,sea_phi_2023-12-18,/boxscores/202312180sea.htm,15.0,2,68758.0,outdoors,82.0,2.0,46.0,45.0,-3.0,1,86.08701505830695,120.70106655042149,-10.524917099038548,12.967391206696467,128.41385,146.15584,20.0,17.0,17.904084076646562,20.79293408411461
2236,phi_nyg_2023-12-25,/boxscores/202312250phi.htm,16.0,1,69879.0,outdoors,68.0,5.0,51.0,43.0,-13.0,1,120.11294568607067,5.495772727272673,-12.298602161701067,-2.6482365848987164,175.98056,122.16444,33.0,25.0,32.66242905366789,18.10401400390805
2237,phi_crd_2023-12-31,/boxscores/202312310phi.htm,17.0,2,69879.0,outdoors,48.0,9.0,45.0,48.0,-12.0,1,122.65919284704044,0.5519583333333671,14.89013622581334,-6.2768661519181785,104.2332,186.80642,31.0,35.0,17.380378259911044,33.8404325778495
2238,nyg_phi_2024-01-07,/boxscores/202401070nyg.htm,18.0,2,75740.0,outdoors,76.0,12.0,36.0,42.0,-4.0,1,3.645551948051917,118.18043279705046,-27.67635998955829,-12.428023348919677,166.14861000000002,128.03432,27.0,10.0,26.529112399878567,21.346186839474754
2239,tam_phi_2024-01-15,/boxscores/202401150tam.htm,20.0,1,63397.0,outdoors,90.0,2.0,65.0,43.0,-3.0,1,47.2094597288677,114.83406006493514,5.811041755234793,-6.500619369335299,171.67993,123.81498,32.0,9.0,27.504999150390876,18.751081929934053
2240,crd_nyg_2023-09-17,/boxscores/202309170crd.htm,2.0,2,62080.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,36.5,-4.0,1,22.575,33.58375,-24.202960138555408,-35.86695517148409,149.96339,157.86253,28.0,31.0,27.204883595499027,25.989943086684548
2241,sfo_nyg_2023-09-21,/boxscores/202309210sfo.htm,3.0,5,71593.0,outdoors,41.0,13.0,77.0,43.5,-10.0,0,117.0723135732768,38.23027930402931,-4.967436979871444,-21.38792431006823,187.2398,87.87169,30.0,12.0,34.56033958035311,12.242559877963167
2242,nyg_sea_2023-10-02,/boxscores/202310020nyg.htm,4.0,1,78507.0,outdoors,79.0,8.0,67.0,46.5,-2.0,0,25.06804653679648,89.23360578793609,-38.56682911972484,10.549344858672804,147.60558,114.27539,3.0,24.0,19.83292737701701,16.513852997619914
2243,nyg_was_2023-10-22,/boxscores/202310220nyg.htm,7.0,2,81671.0,outdoors,51.0,14.0,54.0,36.5,-3.0,0,17.96890476190474,73.42060077519379,-16.45746170564065,7.888217744474511,143.42595,138.25937,14.0,7.0,19.329102874331426,19.352166267802495
2244,was_nyg_2023-11-19,/boxscores/202311190was.htm,11.0,2,62714.0,outdoors,32.0,7.0,56.0,38.0,-9.0,0,73.1440171451356,5.685828262339385,-0.0597067154129309,-7.520874823145413,167.59863,122.99272,19.0,31.0,28.786180220011612,16.355723211091707
2245,nyg_gnb_2023-12-11,/boxscores/202312110nyg.htm,14.0,1,76637.0,outdoors,50.0,14.0,39.0,37.0,-6.0,0,4.2229966044143055,89.14759010618744,-23.604431647771744,-8.647215421242954,139.4387,144.36915000000002,24.0,22.0,18.571694077969386,21.83210657091628
2246,nor_nyg_2023-12-17,/boxscores/202312170nor.htm,15.0,2,70038.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,39.5,-5.0,0,56.75951282051282,7.45756249999998,-35.590837473620866,-21.77295447674716,147.83051,112.52853,24.0,6.0,24.345131693919612,13.689102988861134
2247,nyg_ram_2023-12-31,/boxscores/202312310nyg.htm,17.0,2,75517.0,outdoors,53.0,10.0,41.0,43.5,-6.0,0,1.8477450980391763,99.77642678459756,-38.65574543031939,14.695347017655283,152.3386,154.17942000000002,25.0,26.0,24.626348461939507,29.421440737328773
2248,was_chi_2023-10-05,/boxscores/202310050was.htm,5.0,5,63727.0,outdoors,83.0,1.0,70.0,44.5,-6.0,1,75.18703814338232,-15.512285714285738,-11.71524882091521,-8.778767683134706,157.83575000000002,159.80987,20.0,40.0,32.82189391627551,25.94907251348713
2249,atl_was_2023-10-15,/boxscores/202310150atl.htm,6.0,2,69921.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,41.5,-1.0,0,18.263465990028443,74.67407581833099,-7.709022019246861,-6.481762964451804,174.51003,101.78063000000002,16.0,24.0,27.753568031261292,8.938336296423198
2250,sea_was_2023-11-12,/boxscores/202311120sea.htm,10.0,2,68721.0,outdoors,76.0,4.0,52.0,44.5,-5.0,0,87.91711239211241,73.98190367965364,-0.6364670870967508,-7.536820808659499,170.44264,148.17481,29.0,26.0,30.165791424203814,24.458127367793146
2251,ram_was_2023-12-17,/boxscores/202312170ram.htm,15.0,2,72035.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,50.5,-6.0,0,97.90929361025992,72.07609876492496,-1.836938065007328,0.706964427870961,175.54554000000002,120.63852,28.0,20.0,31.3082216435126,18.4846236322737
2252,was_sfo_2023-12-31,/boxscores/202312310was.htm,17.0,2,64424.0,outdoors,43.0,7.0,48.0,49.5,-14.0,0,70.35835083530222,123.25011270491795,-21.537841941650395,22.464405142992643,101.25081,177.26278,10.0,27.0,11.046768363037827,30.683893215805988
2253,det_sea_2023-09-17,/boxscores/202309170det.htm,2.0,2,66434.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-4.0,1,30.761480611587,89.25034490805362,-17.277140655277755,1.8801922695380504,160.57279,165.2528,31.0,37.0,31.15560899837434,29.405452849292615
2254,det_atl_2023-09-24,/boxscores/202309240det.htm,3.0,2,63803.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-3.0,1,31.91802871148466,16.389579280872326,-21.571384006900935,2.4145795422972585,153.66313,113.43015,20.0,6.0,21.519855089714195,15.397487985389589
2255,gnb_det_2023-09-28,/boxscores/202309280gnb.htm,4.0,5,78052.0,outdoors,75.0,8.0,64.0,45.0,-2.0,1,92.08384013568218,36.49026757369612,-20.080505625153837,-0.1489145613081151,106.34065,173.37401,20.0,34.0,14.867648170141537,24.92609464235006
2256,det_car_2023-10-08,/boxscores/202310080det.htm,5.0,2,63648.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,43.5,-9.0,1,40.896754504504585,84.65735700286442,-10.359009085039368,-10.294487428310562,152.27598,141.0177,42.0,24.0,25.652963144986458,22.10250253715865
2257,tam_det_2023-10-15,/boxscores/202310150tam.htm,6.0,2,65854.0,outdoors,55.0,13.0,77.0,43.5,-3.0,1,49.63635981824493,42.386531217750246,-9.668676681129009,4.3073943812775894,111.91766,174.50022,6.0,20.0,17.215656484772087,25.285859777826445
2258,det_chi_2023-11-19,/boxscores/202311190det.htm,11.0,2,63873.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,48.0,-8.0,1,51.610309865572994,14.528607085346188,-0.5587598788896635,2.6981386289920826,112.55007,170.31912,31.0,26.0,17.60471180373385,25.61702000060239
2259,det_gnb_2023-11-23,/boxscores/202311230det.htm,12.0,5,66476.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.0,-8.0,1,52.00350775193802,90.08594948018197,-1.0873087400320989,-6.483387432861044,169.48581,143.83136,22.0,29.0,32.000262833299345,26.223696935822
2260,nor_det_2023-12-03,/boxscores/202312030nor.htm,13.0,2,70003.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-4.0,1,57.70922959724426,53.78371827825384,-33.24269679034678,24.827515402414782,154.19585,136.83828,28.0,33.0,26.67310738138186,21.480337660611525
2261,chi_det_2023-12-10,/boxscores/202312100chi.htm,14.0,2,62185.0,outdoors,70.0,12.0,36.0,43.0,-3.0,1,20.71169042145593,53.77312382445146,-15.955919076850872,9.567577509116306,152.58748,120.01697,28.0,13.0,19.613028197798123,15.672820401668465
2262,min_det_2023-12-24,/boxscores/202312240min.htm,16.0,2,66932.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-3.0,1,63.96917499999999,55.90299186991878,-2.520154819856037,14.794261564122204,131.83109000000002,176.3625,24.0,30.0,23.347676528276818,28.874410235538083
2263,det_min_2024-01-07,/boxscores/202401070det.htm,18.0,2,63233.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-3.0,1,57.06174466488965,55.41775305848843,-18.617372796151045,4.493437612433476,138.50977,178.77891,30.0,20.0,25.834434594581108,29.836690085821882
2264,det_ram_2024-01-14,/boxscores/202401140det.htm,20.0,2,66367.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,52.0,-3.0,1,56.2650381829088,98.9610258064516,8.16505339984926,-7.621353700100001,144.87037,161.0469,24.0,23.0,26.66076708471124,26.855477224834434
2265,det_tam_2024-01-21,/boxscores/202401210det.htm,21.0,2,66201.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,49.0,-6.0,1,54.99396923449612,49.16806578947373,-6.660022827619358,-7.024346843856328,159.83102,151.5477,31.0,23.0,30.444899336102914,28.144551995441258
2266,sfo_det_2024-01-28,/boxscores/202401280sfo.htm,,2,71824.0,outdoors,55.0,5.0,69.0,51.5,-7.0,0,124.10528694900609,55.06051202949865,-16.079492713530605,-6.610465409549814,161.37015,152.44269,34.0,31.0,30.775073245589816,27.888617682748684
2267,atl_gnb_2023-09-17,/boxscores/202309170atl.htm,2.0,2,69251.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,40.5,-3.0,0,8.391799450549435,94.6816841105812,7.12719071493909,-34.99706175699255,174.57008,106.45752,25.0,24.0,27.82784758053094,15.139777525164405
2268,gnb_nor_2023-09-24,/boxscores/202309240gnb.htm,3.0,2,78043.0,outdoors,68.0,10.0,68.0,41.5,-1.0,1,91.1567553327827,51.76064722911495,-16.55381160706761,5.087402518247169,151.91774999999998,122.17376,18.0,17.0,19.577111301861883,15.031254306123486
2269,gnb_min_2023-10-29,/boxscores/202310290gnb.htm,8.0,2,78113.0,outdoors,62.0,8.0,39.0,41.5,-1.0,0,88.51432882835317,51.32469444444447,-28.174584702241315,7.954074619267723,114.13273,167.25925,10.0,24.0,16.240803108264373,22.88522426973892
2270,gnb_ram_2023-11-05,/boxscores/202311050gnb.htm,9.0,2,77409.0,outdoors,54.0,8.0,51.0,37.5,-3.0,1,87.03920795870795,99.34921872887092,-10.062072856693831,-15.560666282427968,164.62383000000003,103.55176,20.0,3.0,26.78612096925448,8.671104627299538
2271,gnb_tam_2023-12-17,/boxscores/202312170gnb.htm,15.0,2,77275.0,outdoors,85.0,8.0,42.0,42.5,-3.0,1,88.38667460317455,43.64781409168077,2.1478518861570386,-4.915157307967656,146.68208,161.43546,20.0,34.0,27.00554316448445,24.82404416646986
2272,car_gnb_2023-12-24,/boxscores/202312240car.htm,16.0,2,70875.0,outdoors,43.0,1.0,67.0,37.5,-4.0,1,106.2475,86.39336076055508,-20.185779353102888,0.6313603599954725,157.56321,142.15533,30.0,33.0,27.844914241778223,23.649416899485377
2273,min_gnb_2023-12-31,/boxscores/202312310min.htm,17.0,2,67003.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,43.0,-1.0,0,63.81484685314684,85.91632245686151,-0.5004702981701454,-13.78191747483484,101.97134,185.98717,10.0,33.0,13.26347831364738,30.776971161543113
2274,gnb_chi_2024-01-07,/boxscores/202401070gnb.htm,18.0,2,78188.0,outdoors,69.0,7.0,34.0,45.0,-3.0,1,89.01397460929796,33.10449735449732,-18.521654050429422,-2.070081177361698,164.18708,116.89408000000002,17.0,9.0,24.190068527522808,17.380457870741317
2275,sfo_gnb_2024-01-20,/boxscores/202401200sfo.htm,21.0,3,71824.0,outdoors,77.0,8.0,59.0,50.5,-10.0,0,124.32976227296524,90.37130233413592,7.525059831802091,-0.5596803425466108,145.1663,142.37978,24.0,21.0,24.869507713713723,21.731640196402335
2276,car_min_2023-10-01,/boxscores/202310010car.htm,4.0,2,72842.0,outdoors,50.0,7.0,78.0,46.5,-4.0,1,85.34103535353532,43.04757142857142,-32.320999692193894,22.304041477588317,153.14396,103.57424,13.0,21.0,19.670358209981167,6.752112850099578
2277,chi_min_2023-10-15,/boxscores/202310150chi.htm,6.0,2,62167.0,outdoors,74.0,16.0,53.0,44.5,-3.0,1,-8.11091083916088,46.32064613526568,-16.154570345558646,0.6481498325174488,146.09885,110.13855,13.0,19.0,17.71012913225093,14.60602610902847
2278,min_sfo_2023-10-23,/boxscores/202310230min.htm,7.0,1,66975.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,44.0,-7.0,0,45.06025799793605,119.80049297814006,-19.206159437957773,-12.74834625108208,180.17906,128.70624,22.0,17.0,31.18713362806883,21.226103200887636
2279,atl_min_2023-11-05,/boxscores/202311050atl.htm,9.0,2,69715.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,39.5,-3.0,0,27.657967159277543,55.58364276074799,-18.981996246515408,-3.3353290548821004,144.03095,152.05110000000002,28.0,31.0,21.63979184678303,24.681964019301084
2280,min_nor_2023-11-12,/boxscores/202311120min.htm,10.0,2,66933.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,40.5,-2.0,0,55.31834090909085,58.9446536796537,-21.70225393679648,3.894401341059692,161.08832,126.12379,27.0,19.0,25.76985545541238,19.4679424680854
2281,min_chi_2023-11-27,/boxscores/202311270min.htm,12.0,1,66843.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,44.0,-3.0,1,63.53587491968298,16.235826330532205,-3.2751786010368296,-7.400495584185309,111.41204,156.72886,10.0,12.0,15.81946583717788,21.36796044537499
2282,tam_chi_2023-09-17,/boxscores/202309170tam.htm,2.0,2,62976.0,outdoors,68.0,6.0,89.0,42.0,-2.0,0,48.154408016682105,-10.009382055852631,-24.552049627610316,5.398693824838305,177.58987000000002,111.20212,27.0,17.0,26.579149707035786,18.353943957281263
2283,nor_chi_2023-11-05,/boxscores/202311050nor.htm,9.0,2,70006.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,42.5,-8.0,0,60.11248511904768,4.31063636363632,-11.206118435475425,-0.3768796772671292,137.35701,147.192,24.0,17.0,21.88463431442114,18.713217861942397
2284,chi_car_2023-11-09,/boxscores/202311090chi.htm,10.0,5,61200.0,outdoors,40.0,8.0,51.0,38.5,-3.0,1,9.078963210702398,82.19143115140801,-25.54216504812255,3.8608039366814735,145.61842,114.96671,16.0,13.0,18.84777471816806,13.17883067310949
2285,chi_crd_2023-12-24,/boxscores/202312240chi.htm,16.0,2,59978.0,outdoors,78.0,4.0,52.0,43.0,-4.0,1,21.96769727047147,4.836815476190452,-20.45633302461579,0.7418992935939976,164.07024,126.52676,27.0,16.0,26.63567190009391,21.86261546950615
2286,chi_atl_2023-12-31,/boxscores/202312310chi.htm,17.0,2,61752.0,outdoors,92.0,5.0,32.0,38.0,-2.0,1,27.37857175925924,33.549165127589475,-27.728503824268447,-11.148077357714325,177.91375,115.1399,37.0,17.0,30.377844251756894,19.00228486652289
2287,nor_tam_2023-10-01,/boxscores/202310010nor.htm,4.0,2,70003.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,41.0,-4.0,0,49.86698626045402,47.36536244800945,-26.136547625340487,9.3301671103825,117.43233,148.71438,9.0,26.0,15.441763650741725,21.114989287447248
2288,tam_atl_2023-10-22,/boxscores/202310220tam.htm,7.0,2,62620.0,outdoors,47.0,3.0,79.0,37.5,-3.0,1,48.13265319011622,24.69997895622897,-18.65285972214918,-9.896234106452258,143.76501000000002,151.05472,13.0,16.0,23.886259045496494,22.127633015240207
2289,sfo_tam_2023-11-19,/boxscores/202311190sfo.htm,11.0,2,71607.0,outdoors,52.0,10.0,65.0,41.0,-13.0,0,119.77870894909688,46.46859156241224,-8.196744603188105,1.23621219085536,159.9848,135.85507,27.0,14.0,27.026077626598354,19.273531121299893
2290,tam_car_2023-12-03,/boxscores/202312030tam.htm,13.0,2,62432.0,outdoors,77.0,8.0,81.0,36.5,-3.0,1,44.20886150390341,50.0,1.2181230937684293,-0.1339059852412761,128.64981,143.82187000000002,21.0,18.0,17.750292022782215,17.971407578738223
2291,atl_tam_2023-12-10,/boxscores/202312100atl.htm,14.0,2,69496.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,41.0,-1.0,0,26.54166257166261,44.89446808510643,-18.962695773099583,-0.8433338097257925,156.5509,138.56880999999998,25.0,29.0,26.42924721583183,23.149803047418867
2292,tam_nor_2023-12-31,/boxscores/202312310tam.htm,17.0,2,65741.0,outdoors,58.0,5.0,66.0,42.0,-2.0,1,46.14416013745706,56.96841346153842,4.312451927028608,-8.895277603502713,127.75169,159.42421000000002,13.0,23.0,19.05199692070745,21.357098543605055
2293,car_tam_2024-01-07,/boxscores/202401070car.htm,18.0,2,69010.0,outdoors,48.0,19.0,54.0,37.0,-4.0,1,49.94333333333326,46.60271885069818,-21.79650563223213,14.209453478994453,114.67945000000002,129.72875,0.0,9.0,13.778858135536417,13.03733086026553
2294,car_nor_2023-09-18,/boxscores/202309180car.htm,2.0,1,72709.0,outdoors,42.0,2.0,78.0,39.5,-3.0,1,87.90913166727147,48.45022982456139,-32.49682372787055,13.235876886578437,118.70813,152.51417,17.0,20.0,14.291691468154253,22.407592715951285
2295,atl_nor_2023-11-26,/boxscores/202311260atl.htm,12.0,2,70166.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,42.0,-1.0,1,26.892467008797645,56.611123200085885,-7.584126341628069,-10.394213520021054,142.48833000000002,164.2264,24.0,15.0,23.72398069186466,26.194736460493324
2296,nor_car_2023-12-10,/boxscores/202312100nor.htm,14.0,2,70009.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,38.5,-6.0,1,58.13391419725776,24.86,6.463176163357575,-16.646377995674506,107.31544,148.45056,28.0,6.0,14.443935724859164,18.974170546348013
2297,ram_nor_2023-12-21,/boxscores/202312210ram.htm,16.0,5,73228.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-4.0,0,98.986379551232,59.35088536953242,-18.75029877960706,-9.482940222197747,176.35274,135.42545,30.0,22.0,34.6971607869077,23.849868690329263
2298,nor_atl_2024-01-07,/boxscores/202401070nor.htm,18.0,2,70072.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,42.0,-3.0,1,56.68571829140463,31.246794117647067,-8.667775055016115,-10.60947353001765,164.75202,141.20101,48.0,17.0,29.326084383157635,23.417720103825182
2299,crd_atl_2023-11-12,/boxscores/202311120crd.htm,10.0,2,62861.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,43.5,-2.0,1,-7.157444444444437,28.262928294573666,-22.49496897050199,5.125058222030806,138.9625,131.17997,25.0,23.0,19.10548141516552,17.372299617121733
2300,car_atl_2023-12-17,/boxscores/202312170car.htm,15.0,2,70301.0,outdoors,90.0,11.0,47.0,33.0,-3.0,1,84.86249999999998,30.47720129627749,-16.151819680555867,14.08373750537833,145.10582000000002,111.15548,9.0,7.0,19.122397371244112,11.897118230466365
2301,sea_car_2023-09-24,/boxscores/202309240sea.htm,3.0,2,68699.0,outdoors,76.0,2.0,61.0,43.0,-5.0,0,89.03288354173,86.27619322730715,-14.896414421172786,-7.425632013377005,157.80897000000002,152.95206000000002,37.0,27.0,30.200660558550386,25.609499508308808
2302,ram_sfo_2023-09-17,/boxscores/202309170ram.htm,2.0,2,74742.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,44.5,-7.0,1,102.65249858421107,117.70381313131313,1.4357312317535709,10.18359656340752,163.02326000000002,135.33148,23.0,30.0,26.88272084345272,20.72052083187366
2303,sfo_crd_2023-10-01,/boxscores/202310010sfo.htm,4.0,2,71521.0,outdoors,36.0,9.0,75.0,44.5,-16.0,1,119.49723245109315,28.38500000000006,-23.56163207318981,-4.000057606967072,151.20564000000002,150.53914,35.0,16.0,28.06928427291293,22.36574079611371
2304,sea_sfo_2023-11-23,/boxscores/202311230sea.htm,12.0,5,68702.0,outdoors,91.0,4.0,39.0,43.5,-7.0,1,88.56996984594812,120.57137204625442,-24.234669006793503,7.643200353027152,108.63761,164.15559,13.0,31.0,11.656268008147068,27.645351404708695
2305,sfo_sea_2023-12-10,/boxscores/202312100sfo.htm,14.0,2,71816.0,outdoors,42.0,5.0,63.0,46.5,-13.0,1,122.38473226499902,87.32757575016309,2.1323100383545186,-1.0497352778758775,170.43107999999998,145.24198,28.0,16.0,32.76355049352152,24.83965003144141
2306,crd_sfo_2023-12-17,/boxscores/202312170crd.htm,15.0,2,63967.0,retractable roof (open),59.4390243902439,8.56071964017991,58.11832611832612,48.5,-12.0,1,-1.0540293040292852,123.70502873563224,-13.188903491402572,13.10549301158244,167.14671,141.61785,29.0,45.0,28.77008213012404,26.290094780780308
2307,sfo_ram_2024-01-07,/boxscores/202401070sfo.htm,18.0,2,71624.0,outdoors,50.0,11.0,52.0,41.0,-4.0,1,124.46775728302484,99.54452489481064,-14.25783012363998,-2.670515535751035,132.57805,134.07606,20.0,21.0,16.981155083702305,16.598873685311204
2308,ram_crd_2023-10-15,/boxscores/202310150ram.htm,6.0,2,71202.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,47.5,-7.0,1,100.52101976172698,12.08999999999996,-14.415562804711932,-7.764969076568502,145.73707,145.83084,26.0,9.0,29.622314791211927,21.2124422685397
2309,ram_sea_2023-11-19,/boxscores/202311190ram.htm,11.0,2,72704.0,dome,59.4390243902439,8.56071964017991,58.11832611832612,46.0,-2.0,1,97.15666526625824,88.56815972222228,-26.58991402992494,2.167726487301426,125.15224,142.26032,17.0,16.0,17.058696215990146,19.86033413782981
2310,crd_ram_2023-11-26,/boxscores/202311260crd.htm,12.0,2,62177.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,45.0,-2.0,1,5.720000000000027,96.7049735463634,-17.444432997759233,-0.0086933539723537,124.49613,173.24806,14.0,37.0,20.694003029362072,28.661266749856757
2311,sea_crd_2023-10-22,/boxscores/202310220sea.htm,7.0,2,68781.0,outdoors,83.0,5.0,56.0,43.5,-8.0,1,90.2043320453343,12.693666666666608,-7.309151503654835,-1.9818172892461552,141.54402000000002,126.02948,20.0,10.0,23.23396670136996,12.79966234446649
2312,crd_sea_2024-01-07,/boxscores/202401070crd.htm,18.0,2,63197.0,retractable roof (closed),59.4390243902439,8.56071964017991,58.11832611832612,47.5,-3.0,1,16.311477272727288,85.01493339374792,-13.872267682750724,13.964365503004224,179.20671000000002,122.69997,20.0,21.0,30.701699956955213,21.202854469212006
