player_id,season,AV,table
KearJa00,2021,5.0,['defense']
KearJa00,2022,5.0,['defense']
KearJa00,2023,3.0,['defense']
KearJe01,2012,0.0,['receiving_and_rushing']
KearJe01,2013,4.0,['receiving_and_rushing']
KearJe01,2014,6.0,['receiving_and_rushing']
KearJe01,2015,7.0,['receiving_and_rushing']
KearJe01,2016,4.0,['receiving_and_rushing']
KearJe01,2017,6.0,['receiving_and_rushing']
KearJe01,2018,3.0,['receiving_and_rushing']
KeenCa00,2013,4.0,['passing']
KeenCa00,2014,1.0,['passing']
KeenCa00,2015,2.0,['passing']
KeenCa00,2016,4.0,['passing']
KeenCa00,2017,14.0,['passing']
KeenCa00,2018,9.0,['passing']
KeenCa00,2019,4.0,['passing']
KeenCa00,2020,0.0,['passing']
KeenCa00,2021,1.0,['passing']
KeenCa00,2022,0.0,['passing']
KeenCa00,2023,1.0,['passing']
KeenDa00,2020,0.0,['receiving_and_rushing']
KeenDa00,2023,0.0,['receiving_and_rushing']
KeetBr00,2016,0.0,['snap_counts']
KehlBr99,2008,3.0,['defense']
KehlBr99,2009,1.0,['defense']
KehlBr99,2010,1.3333333333333333,"['defense', 'defense', 'defense']"
KehlBr99,2011,1.0,['defense']
KehlBr99,2012,0.0,"['defense', 'defense', 'defense', 'snap_counts']"
KehlBr99,2013,0.0,"['defense', 'snap_counts']"
KeisBr20,2002,1.0,['defense']
KeisBr20,2004,1.0,['defense']
KeisBr20,2005,2.0,"['defense', 'returns']"
KeisBr20,2006,9.0,['defense']
KeisBr20,2007,7.0,['defense']
KeisBr20,2008,6.0,['defense']
KeisBr20,2009,8.0,['defense']
KeisBr20,2010,10.0,['defense']
KeisBr20,2011,9.0,['defense']
KeisBr20,2012,9.0,['defense']
KeisBr20,2013,6.0,['defense']
KeisBr20,2014,3.0,['defense']
KeisTh00,2011,1.0,['defense']
KeisTh00,2012,0.0,"['defense', 'snap_counts']"
KeisTh00,2013,2.0,"['defense', 'snap_counts']"
KeisTh00,2014,1.0,"['defense', 'snap_counts']"
KeizNi00,2020,1.0,['receiving_and_rushing']
KekeKi00,2019,1.0,['defense']
KekeKi00,2020,5.0,['defense']
KekeKi00,2021,3.0,['defense']
KelcJa00,2011,8.0,['defense']
KelcJa00,2012,1.0,"['defense', 'snap_counts']"
KelcJa00,2013,7.0,"['defense', 'snap_counts']"
KelcJa00,2014,7.0,['defense']
KelcJa00,2015,7.0,"['defense', 'snap_counts']"
KelcJa00,2016,10.0,['defense']
KelcJa00,2017,16.0,['defense']
KelcJa00,2018,14.0,['defense']
KelcJa00,2019,14.0,['defense']
KelcJa00,2020,7.0,['defense']
KelcJa00,2021,14.0,['defense']
KelcJa00,2022,14.0,['defense']
KelcJa00,2023,13.0,['defense']
KelcTr00,2013,0.0,['receiving_and_rushing']
KelcTr00,2014,9.0,['receiving_and_rushing']
KelcTr00,2015,9.0,['receiving_and_rushing']
KelcTr00,2016,10.0,['receiving_and_rushing']
KelcTr00,2017,10.0,['receiving_and_rushing']
KelcTr00,2018,14.0,['receiving_and_rushing']
KelcTr00,2019,13.0,['receiving_and_rushing']
KelcTr00,2020,12.0,['receiving_and_rushing']
KelcTr00,2021,11.0,['receiving_and_rushing']
KelcTr00,2022,12.0,['receiving_and_rushing']
KelcTr00,2023,8.0,['receiving_and_rushing']
KeleSe00,2012,0.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2014,1.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2015,4.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2016,6.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2017,5.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2018,6.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2019,1.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2020,3.0,"['receiving_and_rushing', 'snap_counts']"
KeleSe00,2021,2.0,"['receiving_and_rushing', 'snap_counts']"
KellCh00,2018,0.0,['rushing_and_receiving']
KellDe00,2012,4.0,['receiving_and_rushing']
KellDe00,2014,1.0,['receiving_and_rushing']
KellDe00,2015,2.0,['receiving_and_rushing']
KellDe00,2016,4.0,['receiving_and_rushing']
KellDe00,2017,2.0,['receiving_and_rushing']
KellDe00,2018,3.0,['receiving_and_rushing']
KellDe00,2019,3.0,['receiving_and_rushing']
KellDe00,2020,10.0,['receiving_and_rushing']
KellDe00,2021,3.0,['receiving_and_rushing']
KellDe00,2022,2.0,['receiving_and_rushing']
KellDe00,2023,0.0,['receiving_and_rushing']
KellDe01,2020,0.0,['games_played']
KellDe01,2021,0.0,['games_played']
KellJo00,2018,1.0,['rushing_and_receiving']
KellJo00,2019,0.0,['rushing_and_receiving']
KellJo00,2021,0.0,['rushing_and_receiving']
KellJo00,2022,0.0,['rushing_and_receiving']
KellJo00,2023,0.0,['rushing_and_receiving']
KellJo01,2020,3.0,['rushing_and_receiving']
KellJo01,2021,1.0,['rushing_and_receiving']
KellJo01,2022,3.0,['rushing_and_receiving']
KellJo01,2023,3.0,['rushing_and_receiving']
KellKa02,2019,1.0,['defense']
KellRo00,2016,5.0,['rushing_and_receiving']
KellRo00,2017,1.0,['rushing_and_receiving']
KellRo00,2018,0.0,['rushing_and_receiving']
KellRy00,2016,10.0,['receiving_and_rushing']
KellRy00,2017,3.0,['receiving_and_rushing']
KellRy00,2018,6.0,['receiving_and_rushing']
KellRy00,2019,10.0,['receiving_and_rushing']
KellRy00,2020,11.0,['receiving_and_rushing']
KellRy00,2021,8.0,['receiving_and_rushing']
KellRy00,2022,5.0,['receiving_and_rushing']
KellRy00,2023,7.0,['receiving_and_rushing']
KellTo21,2004,2.0,['defense']
KellTo21,2005,6.0,['defense']
KellTo21,2006,7.0,['defense']
KellTo21,2007,3.0,['defense']
KellTo21,2008,6.0,['defense']
KellTo21,2009,6.0,['defense']
KellTo21,2010,7.0,['defense']
KellTo21,2011,7.0,['defense']
KellTo21,2012,6.0,"['defense', 'snap_counts']"
KellTo21,2013,3.0,"['defense', 'snap_counts']"
KellTo21,2014,7.0,"['defense', 'snap_counts']"
KempMa00,2017,0.0,['receiving_and_rushing']
KempMa00,2018,0.0,['receiving_and_rushing']
KempMa00,2020,0.0,"['receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing']"
KempMa00,2021,0.0,['receiving_and_rushing']
KempMa00,2022,0.0,['receiving_and_rushing']
KendAn00,2023,1.0,['defense']
KendDe00,2022,2.0,['defense']
KendDe00,2023,4.0,['defense']
KendEr00,2015,6.0,['defense']
KendEr00,2016,8.0,['defense']
KendEr00,2017,9.0,['defense']
KendEr00,2018,8.0,['defense']
KendEr00,2019,15.0,['defense']
KendEr00,2020,5.0,['defense']
KendEr00,2021,7.0,['defense']
KendEr00,2022,7.0,['defense']
KendEr00,2023,6.0,['defense']
KendLa00,2011,2.0,['receiving_and_rushing']
KendLa00,2012,4.0,['receiving_and_rushing']
KendLa00,2013,2.0,['receiving_and_rushing']
KendLa00,2014,2.0,['receiving_and_rushing']
KendLa00,2015,2.0,['receiving_and_rushing']
KendLa00,2016,3.0,['receiving_and_rushing']
KendLa00,2017,2.0,['receiving_and_rushing']
KendLa00,2018,1.0,['receiving_and_rushing']
KendLa00,2019,0.0,['receiving_and_rushing']
KendMy00,2012,5.0,['defense']
KendMy00,2013,9.0,['defense']
KendMy00,2014,5.0,['defense']
KendMy00,2015,6.0,['defense']
KendMy00,2016,4.0,['defense']
KendMy00,2017,7.0,['defense']
KendMy00,2018,2.0,['defense']
KendMy00,2019,6.0,['defense']
KendMy00,2020,0.0,['defense']
KennDe00,2014,3.0,['defense']
KennDe00,2015,3.0,['defense']
KennDe00,2016,5.0,['defense']
KennDe00,2017,5.0,['defense']
KennDe00,2018,7.0,['defense']
KennDe00,2019,8.0,['defense']
KennDe00,2020,3.0,['defense']
KennDe00,2021,2.0,['defense']
KennDe00,2022,1.3333333333333333,"['defense', 'defense', 'defense']"
KennTo01,2019,0.0,['receiving_and_rushing']
KennTo01,2021,1.0,['receiving_and_rushing']
KennTo01,2022,1.0,['receiving_and_rushing']
KeoxSh00,2011,1.0,"['defense', 'returns']"
KeoxSh00,2012,1.0,"['defense', 'returns']"
KeoxSh00,2013,4.0,"['defense', 'returns']"
KeoxSh00,2015,0.0,"['defense', 'returns']"
KeoxSh00,2016,1.3333333333333333,"['defense', 'defense', 'defense']"
KeriZa00,2015,0.0,['games_played']
KeriZa00,2016,1.0,['games_played']
KeriZa00,2017,0.0,['games_played']
KeriZa00,2018,0.0,['games_played']
KerlJe00,2011,3.0,['receiving_and_rushing']
KerlJe00,2012,7.0,['receiving_and_rushing']
KerlJe00,2013,4.0,['receiving_and_rushing']
KerlJe00,2014,4.0,['receiving_and_rushing']
KerlJe00,2015,1.0,['receiving_and_rushing']
KerlJe00,2016,5.0,['receiving_and_rushing']
KerlJe00,2017,2.0,['receiving_and_rushing']
KerlJe00,2018,0.0,['receiving_and_rushing']
KernBr20,2008,3.0,['punting']
KernBr20,2009,2.0,['punting']
KernBr20,2010,2.0,['punting']
KernBr20,2011,2.0,['punting']
KernBr20,2012,3.0,['punting']
KernBr20,2013,1.0,['punting']
KernBr20,2014,3.0,['punting']
KernBr20,2015,3.0,['punting']
KernBr20,2016,2.0,['punting']
KernBr20,2020,2.0,['punting']
KernBr20,2021,1.0,['punting']
KernBr20,2022,0.0,['punting']
KerrJo00,2016,0.0,"['receiving_and_rushing', 'snap_counts']"
KerrJo00,2017,0.0,"['receiving_and_rushing', 'snap_counts']"
KerrRy00,2011,7.0,['defense']
KerrRy00,2012,9.0,['defense']
KerrRy00,2013,7.0,['defense']
KerrRy00,2014,8.0,['defense']
KerrRy00,2015,8.0,['defense']
KerrRy00,2016,9.0,['defense']
KerrRy00,2017,11.0,['defense']
KerrRy00,2018,10.0,['defense']
KerrRy00,2019,4.0,['defense']
KerrRy00,2020,3.0,['defense']
KerrRy00,2021,2.0,['defense']
KerrZa00,2014,1.0,['defense']
KerrZa00,2015,2.0,['defense']
KerrZa00,2016,3.0,['defense']
KerrZa00,2017,1.0,['defense']
KerrZa00,2018,2.0,['defense']
KerrZa00,2019,2.0,['defense']
KerrZa00,2020,2.0,['defense']
KerrZa00,2021,0.0,"['defense', 'defense', 'defense', 'defense']"
KessAl00,2021,0.0,"['kicking', 'snap_counts']"
KessCo00,2016,3.0,['passing']
KessCo00,2017,0.0,['passing']
KessCo00,2018,2.0,['passing']
KeyeJo00,2015,0.0,['defense']
KeyeJo00,2016,0.0,"['defense', 'defense', 'defense']"
KeyeJo00,2017,0.0,"['defense', 'defense', 'defense']"
KeyeJo00,2018,0.0,['defense']
KeyeTh00,2020,1.0,['defense']
KeyeTh00,2021,0.0,"['defense', 'defense', 'defense']"
KeyxAr00,2018,4.0,['defense']
KeyxAr00,2019,1.0,['defense']
KeyxAr00,2020,1.0,['defense']
KeyxAr00,2021,2.0,['defense']
KeyxAr00,2022,3.0,['defense']
KeyxAr00,2023,5.0,['defense']
KiddLe00,2022,1.0,['games_played']
KidsDa00,2018,0.0,['receiving_and_rushing']
KidsDa00,2019,0.0,['receiving_and_rushing']
KiefKo00,2022,1.0,['receiving_and_rushing']
KiefKo00,2023,0.0,['receiving_and_rushing']
KikaHa00,2015,4.0,"['defense', 'snap_counts']"
KikaHa00,2017,1.0,"['defense', 'snap_counts']"
KilgDa00,2011,0.0,['games_played']
KilgDa00,2012,1.0,['games_played']
KilgDa00,2013,1.0,['games_played']
KilgDa00,2014,3.0,['games_played']
KilgDa00,2015,1.0,['games_played']
KilgDa00,2016,5.0,['games_played']
KilgDa00,2017,8.0,['games_played']
KilgDa00,2018,2.0,['games_played']
KilgDa00,2019,6.0,['games_played']
KilgDa00,2020,2.0,['games_played']
KilgDa01,2015,1.0,['defense']
KilgDa01,2016,1.0,['defense']
KilgDa01,2018,1.0,['defense']
KillAd00,2020,0.0,['receiving_and_rushing']
KillMi00,2016,1.0,['defense']
KillMi00,2017,2.0,['defense']
KillMi00,2018,1.0,['defense']
KillMi00,2019,1.0,['defense']
KillMi00,2020,1.0,['defense']
KillMi00,2021,2.0,['defense']
KillMi00,2022,1.0,['defense']
KillMi00,2023,8.0,['defense']
KincDa00,2023,7.0,['receiving_and_rushing']
KindDe00,2016,2.0,['defense']
KindDe00,2017,4.0,['defense']
KindDe00,2018,2.0,['defense']
KindSo00,2020,5.0,['games_played']
KindSo00,2021,1.0,['games_played']
KingAk00,2015,0.0,['defense']
KingAk00,2018,1.0,['defense']
KingAk00,2019,2.0,['defense']
KingBr02,2015,1.0,['defense']
KingBr02,2016,1.0,['defense']
KingBr02,2017,1.0,['defense']
KingBr02,2018,2.0,['defense']
KingBr02,2021,1.0,['defense']
KingDa00,2014,0.0,"['defense', 'snap_counts']"
KingDa00,2015,0.0,"['defense', 'defense', 'defense', 'snap_counts']"
KingDa00,2016,0.0,"['defense', 'snap_counts']"
KingDa00,2017,1.0,"['defense', 'snap_counts']"
KingDe00,2016,0.0,['snap_counts']
KingDe00,2017,1.0,['snap_counts']
KingDe01,2017,3.0,['defense']
KingDe01,2018,9.0,['defense']
KingDe01,2019,4.0,['defense']
KingDe01,2020,2.0,"['defense', 'defense', 'defense']"
KingDe01,2021,4.0,['defense']
KingDe01,2022,6.0,['defense']
KingDe01,2023,0.6666666666666666,"['defense', 'defense', 'defense']"
KingKe01,2017,2.0,['defense']
KingKe01,2018,2.0,['defense']
KingKe01,2019,6.0,['defense']
KingKe01,2020,4.0,['defense']
KingKe01,2021,2.0,['defense']
KingMa00,2013,3.0,['punting']
KingMa00,2014,3.0,['punting']
KingMa00,2015,2.0,['punting']
KingMa00,2016,4.0,['punting']
KingMa00,2017,3.0,['punting']
KingMa00,2018,0.0,['punting']
KingTa00,2014,0.0,['receiving_and_rushing']
KingTa00,2016,0.0,['receiving_and_rushing']
KingTa00,2017,2.0,"['receiving_and_rushing', 'scoring']"
KinlJa00,2020,7.0,['defense']
KinlJa00,2021,2.0,['defense']
KinlJa00,2022,3.0,['defense']
KinlJa00,2023,4.0,['defense']
KinnDa00,2022,0.0,['games_played']
KinsMa00,2021,0.0,['returns']
KinsMa00,2022,0.0,['returns']
KinsMa00,2023,0.0,['returns']
KirkCh00,2014,5.0,['defense']
KirkCh00,2015,3.0,['defense']
KirkCh00,2016,7.0,['defense']
KirkCh00,2017,7.0,['defense']
KirkCh00,2018,4.0,['defense']
KirkCh00,2019,1.0,['defense']
KirkCh00,2020,6.0,['defense']
KirkCh00,2021,5.0,['defense']
KirkCh00,2022,9.0,['defense']
KirkCh01,2018,4.0,['receiving_and_rushing']
KirkCh01,2019,7.0,['receiving_and_rushing']
KirkCh01,2020,5.0,['receiving_and_rushing']
KirkCh01,2021,10.0,['receiving_and_rushing']
KirkCh01,2022,10.0,['receiving_and_rushing']
KirkCh01,2023,7.0,['receiving_and_rushing']
KirkDe00,2016,2.0,['games_played']
KirkDe00,2018,0.0,['games_played']
KirkDr00,2012,0.0,['defense']
KirkDr00,2013,4.0,['defense']
KirkDr00,2014,2.0,['defense']
KirkDr00,2015,6.0,['defense']
KirkDr00,2016,6.0,['defense']
KirkDr00,2017,6.0,['defense']
KirkDr00,2018,3.0,['defense']
KirkDr00,2019,2.0,['defense']
KirkDr00,2020,6.0,['defense']
KirkDr00,2021,1.0,['defense']
KirkKe00,2018,2.0,['receiving_and_rushing']
KirkKe00,2019,0.0,['receiving_and_rushing']
KirkKe00,2020,0.0,['receiving_and_rushing']
KirkKe00,2021,0.0,['receiving_and_rushing']
KirkKe00,2022,0.0,['receiving_and_rushing']
KirkKe00,2023,0.0,['receiving_and_rushing']
KirkLu00,2021,0.0,['games_played']
KiseMi00,2018,1.0,['defense']
KiseMi00,2020,5.0,['defense']
KiseMi00,2021,1.3333333333333333,"['defense', 'defense', 'defense']"
KitcIs00,2012,1.0,"['defense', 'snap_counts']"
KitcIs00,2013,1.0,"['defense', 'snap_counts']"
KitcIs00,2014,2.0,"['defense', 'snap_counts']"
KitcIs00,2015,0.0,"['defense', 'defense', 'defense', 'snap_counts']"
KittGe00,2017,4.0,['receiving_and_rushing']
KittGe00,2018,10.0,['receiving_and_rushing']
KittGe00,2019,11.0,['receiving_and_rushing']
KittGe00,2020,5.0,['receiving_and_rushing']
KittGe00,2021,8.0,['receiving_and_rushing']
KittGe00,2022,8.0,['receiving_and_rushing']
KittGe00,2023,11.0,['receiving_and_rushing']
KiwaMa20,2006,5.0,['defense']
KiwaMa20,2007,4.0,['defense']
KiwaMa20,2008,9.0,"['defense', 'scoring']"
KiwaMa20,2009,3.0,['defense']
KiwaMa20,2010,1.0,['defense']
KiwaMa20,2011,7.0,['defense']
KiwaMa20,2012,3.0,['defense']
KiwaMa20,2013,6.0,['defense']
KiwaMa20,2014,5.0,['defense']
KizeDe00,2017,5.0,['passing']
KizeDe00,2018,1.0,['passing']
KleiAJ00,2013,2.0,['defense']
KleiAJ00,2014,4.0,['defense']
KleiAJ00,2015,4.0,['defense']
KleiAJ00,2016,3.0,['defense']
KleiAJ00,2017,5.0,['defense']
KleiAJ00,2018,7.0,['defense']
KleiAJ00,2019,7.0,['defense']
KleiAJ00,2020,6.0,['defense']
KleiAJ00,2021,4.0,['defense']
KleiAJ00,2022,1.0,"['defense', 'defense', 'defense', 'defense']"
KleiAJ00,2023,0.0,['defense']
KlinJo01,2013,1.0,['games_played']
KlinJo01,2014,3.0,['games_played']
KlinJo01,2015,8.0,['games_played']
KlinJo01,2016,7.0,['games_played']
KlinJo01,2017,8.0,['games_played']
KlinJo01,2018,7.0,['games_played']
KlinJo01,2019,7.0,['games_played']
KlugKa00,2011,3.0,['defense']
KlugKa00,2012,1.0,['defense']
KlugKa00,2013,3.0,['defense']
KlugKa00,2014,2.0,"['defense', 'returns']"
KlugKa00,2015,2.0,['defense']
KlugKa00,2016,3.0,['defense']
KlugKa00,2017,1.0,['defense']
KmetCo00,2020,2.0,['receiving_and_rushing']
KmetCo00,2021,5.0,['receiving_and_rushing']
KmetCo00,2022,7.0,['receiving_and_rushing']
KmetCo00,2023,7.0,['receiving_and_rushing']
KnigBr01,2019,1.0,['games_played']
KnigBr01,2020,5.0,['games_played']
KnigBr01,2021,0.0,['games_played']
KnigQw00,2023,0.0,['games_played']
KnigTe99,2009,7.0,['defense']
KnigTe99,2010,5.0,['defense']
KnigTe99,2011,6.0,['defense']
KnigTe99,2012,3.0,"['defense', 'snap_counts']"
KnigTe99,2013,7.0,"['defense', 'snap_counts']"
KnigTe99,2014,7.0,"['defense', 'snap_counts']"
KnigTe99,2015,7.0,"['defense', 'snap_counts']"
KnigZo00,2022,2.0,['rushing_and_receiving']
KnigZo00,2023,0.0,['rushing_and_receiving']
KnotJa00,2013,1.0,"['defense', 'snap_counts']"
KnotJa00,2014,0.0,"['defense', 'snap_counts']"
KnoxDa00,2019,3.0,['receiving_and_rushing']
KnoxDa00,2020,3.0,['receiving_and_rushing']
KnoxDa00,2021,6.0,['receiving_and_rushing']
KnoxDa00,2022,5.0,['receiving_and_rushing']
KnoxDa00,2023,2.0,['receiving_and_rushing']
KnoxKy00,2013,0.0,"['defense', 'defense', 'defense', 'snap_counts']"
KnoxKy00,2014,1.0,"['defense', 'snap_counts']"
KochSa20,2006,2.0,['punting']
KochSa20,2007,2.0,['punting']
KochSa20,2008,3.0,['punting']
KochSa20,2009,2.0,['punting']
KochSa20,2010,2.0,['punting']
KochSa20,2011,3.0,['punting']
KochSa20,2012,3.0,['punting']
KochSa20,2013,2.0,['punting']
KochSa20,2014,3.0,['punting']
KochSa20,2016,2.0,['punting']
KochSa20,2017,2.0,['punting']
KochSa20,2018,3.0,['punting']
KochSa20,2019,2.0,['punting']
KochSa20,2020,2.0,['punting']
KochSa20,2021,2.0,['punting']
KoehMa00,2017,0.0,"['kicking', 'scoring']"
KohoKa00,2022,4.0,['defense']
KohoKa00,2023,5.0,['defense']
KolaCh00,2022,0.0,['receiving_and_rushing']
KolaCh00,2023,1.0,['receiving_and_rushing']
KoloJe00,2022,1.0,['games_played']
KongJo00,2022,0.0,['snap_counts']
KonzPe00,2012,7.0,['games_played']
KonzPe00,2013,8.0,['games_played']
KonzPe00,2014,2.0,['games_played']
KoonMa00,2021,0.0,['defense']
KoonMa00,2022,1.0,['defense']
KoonMa00,2023,6.0,['defense']
KooxYo00,2017,-1.0,['kicking']
KooxYo00,2019,3.0,['kicking']
KooxYo00,2020,5.0,['kicking']
KooxYo00,2021,5.0,"['kicking', 'punting']"
KooxYo00,2022,4.0,['kicking']
KooxYo00,2023,3.0,['kicking']
KoskJJ00,2021,0.0,['returns']
KouaAr00,2015,0.0,['games_played']
KouaAr00,2016,1.0,['games_played']
KouaAr00,2017,3.0,['games_played']
KouaCy00,2014,0.0,['games_played']
KouaCy00,2015,2.0,['games_played']
KouaCy00,2016,3.0,['games_played']
KouaCy00,2017,1.0,['games_played']
KouaCy00,2018,0.0,['games_played']
KovaJo00,2013,1.0,"['defense', 'snap_counts']"
KovaJo00,2014,0.0,"['defense', 'snap_counts']"
KovaJo00,2015,1.0,"['defense', 'snap_counts']"
KoyaBe00,2016,1.0,['receiving_and_rushing']
KoyaBe00,2017,0.0,['receiving_and_rushing']
KoyaBe00,2018,0.0,['receiving_and_rushing']
KoyaBe00,2019,0.0,['receiving_and_rushing']
KpasTa00,2017,2.0,['defense']
KpasTa00,2018,1.0,['defense']
KpasTa00,2019,5.0,['defense']
KpasTa00,2020,7.0,['defense']
KpasTa00,2021,3.0,['defense']
KpasTa00,2022,3.0,['defense']
KpasTa00,2023,2.0,['defense']
KraeTo02,2021,2.0,['snap_counts']
KraeTo02,2023,0.0,['snap_counts']
KrafTu00,2023,4.0,['receiving_and_rushing']
KramDo00,2023,0.0,['games_played']
KrauJo00,2015,0.0,"['receiving_and_rushing', 'snap_counts']"
KreiCa00,2016,1.0,"['defense', 'snap_counts']"
KreiCa00,2017,1.0,"['defense', 'snap_counts']"
KreiCa00,2018,3.0,['defense']
KreiCa00,2019,1.0,"['defense', 'snap_counts']"
KreiCa00,2020,1.0,"['defense', 'snap_counts']"
KreiCa00,2021,1.0,"['defense', 'snap_counts']"
KreiCa00,2022,1.0,"['defense', 'snap_counts']"
KreiCa00,2023,1.0,"['defense', 'snap_counts']"
KrieHe00,2016,0.0,"['receiving_and_rushing', 'snap_counts']"
KrieHe00,2017,0.0,"['receiving_and_rushing', 'snap_counts']"
KrofTy00,2015,1.0,['receiving_and_rushing']
KrofTy00,2016,1.0,['receiving_and_rushing']
KrofTy00,2017,4.0,['receiving_and_rushing']
KrofTy00,2018,0.0,['receiving_and_rushing']
KrofTy00,2019,1.0,['receiving_and_rushing']
KrofTy00,2020,1.0,['receiving_and_rushing']
KrofTy00,2021,1.0,['receiving_and_rushing']
KrofTy00,2022,1.0,['receiving_and_rushing']
KrofTy00,2023,0.0,['receiving_and_rushing']
KrugPa99,2009,1.0,['defense']
KrugPa99,2010,1.0,['defense']
KrugPa99,2011,2.0,['defense']
KrugPa99,2012,5.0,['defense']
KrugPa99,2013,6.0,['defense']
KrugPa99,2014,8.0,['defense']
KrugPa99,2015,5.0,['defense']
KrugPa99,2016,5.0,"['defense', 'scoring']"
KrulLu00,2022,0.0,['receiving_and_rushing']
KrulLu00,2023,1.0,['receiving_and_rushing']
KuecLu00,2012,8.0,['defense']
KuecLu00,2013,18.0,['defense']
KuecLu00,2014,15.0,['defense']
KuecLu00,2015,15.0,['defense']
KuecLu00,2016,10.0,['defense']
KuecLu00,2017,15.0,['defense']
KuecLu00,2018,14.0,['defense']
KuecLu00,2019,12.0,['defense']
KuhnJo00,2006,0.0,['rushing_and_receiving']
KuhnJo00,2007,0.0,['rushing_and_receiving']
KuhnJo00,2008,0.0,['rushing_and_receiving']
KuhnJo00,2009,1.0,['rushing_and_receiving']
KuhnJo00,2010,3.0,"['rushing_and_receiving', 'returns']"
KuhnJo00,2011,2.0,['rushing_and_receiving']
KuhnJo00,2012,2.0,['rushing_and_receiving']
KuhnJo00,2013,1.0,"['rushing_and_receiving', 'returns']"
KuhnJo00,2014,1.0,['rushing_and_receiving']
KuhnJo00,2015,1.0,['rushing_and_receiving']
KuhnJo00,2016,1.0,['rushing_and_receiving']
KuhnJo00,2017,0.0,"['rushing_and_receiving', 'returns']"
KuhnMa00,2012,1.0,['defense']
KuhnMa00,2013,0.0,"['defense', 'returns']"
KuhnMa00,2014,2.0,['defense']
KuhnMa00,2015,3.0,['defense']
KumeJa00,2018,1.0,['receiving_and_rushing']
KumeJa00,2019,2.0,['receiving_and_rushing']
KumeJa00,2020,0.0,['receiving_and_rushing']
KumeJa00,2021,0.0,['receiving_and_rushing']
KumeJa00,2022,1.0,['receiving_and_rushing']
KunaJo00,2019,1.0,['defense']
KunaJo00,2020,1.0,['defense']
KunaJo00,2021,1.0,['defense']
KunaJo00,2022,2.0,['defense']
KunaJo00,2023,0.0,['defense']
KuntCh02,2021,1.0,"['defense', 'snap_counts']"
KuntCh02,2022,1.0,"['defense', 'snap_counts']"
KuntCh02,2023,1.0,"['defense', 'snap_counts']"
KuntZa00,2023,0.0,['games_played']
KupeCh20,2006,0.0,['defense']
KupeCh20,2007,6.0,['defense']
KupeCh20,2008,9.0,['defense']
KupeCh20,2009,7.0,['defense']
KupeCh20,2010,7.0,['defense']
KupeCh20,2011,6.0,['defense']
KupeCh20,2012,3.0,"['defense', 'snap_counts']"
KupeCh20,2013,1.0,"['defense', 'snap_counts']"
KuppCo00,2017,9.0,['receiving_and_rushing']
KuppCo00,2018,6.0,['receiving_and_rushing']
KuppCo00,2019,9.0,['receiving_and_rushing']
KuppCo00,2020,7.0,['receiving_and_rushing']
KuppCo00,2021,18.0,['receiving_and_rushing']
KuppCo00,2022,8.0,['receiving_and_rushing']
KuppCo00,2023,7.0,['receiving_and_rushing']
KushEr00,2013,1.0,['snap_counts']
KushEr00,2015,0.0,['snap_counts']
KushEr00,2016,2.0,['snap_counts']
KushEr00,2018,4.0,['snap_counts']
KushEr00,2019,4.0,['snap_counts']
KushEr00,2020,0.0,['snap_counts']
KwenWi00,2022,0.0,['snap_counts']
KwiaNi00,2016,3.0,['defense']
KwiaNi00,2017,4.0,['defense']
KwiaNi00,2018,2.0,['defense']
KwiaNi00,2019,6.0,['defense']
KwiaNi00,2020,5.0,['defense']
KwiaNi00,2021,1.0,['defense']
KwiaNi00,2022,1.0,['defense']
LaCoMa00,2015,0.0,['receiving_and_rushing']
LaCoMa00,2017,0.0,"['receiving_and_rushing', 'receiving_and_rushing', 'receiving_and_rushing']"
LaCoMa00,2018,2.0,['receiving_and_rushing']
LaCoMa00,2019,1.0,['receiving_and_rushing']
LaCoMa00,2021,0.0,['receiving_and_rushing']
LaFeBr00,2010,3.0,['receiving_and_rushing']
LaFeBr00,2011,6.0,['receiving_and_rushing']
LaFeBr00,2012,6.0,['receiving_and_rushing']
LaFeBr00,2013,7.0,['receiving_and_rushing']
LaFeBr00,2014,11.0,['receiving_and_rushing']
LaFeBr00,2015,5.0,['receiving_and_rushing']
LaFeBr00,2016,6.0,['receiving_and_rushing']
LaFeBr00,2017,5.0,['receiving_and_rushing']
LaFeBr00,2018,1.0,['receiving_and_rushing']
LaPoSa01,2023,9.0,['receiving_and_rushing']
LaceDe00,2017,1.0,['defense']
LaceDe00,2018,1.0,['defense']
LaceDe00,2019,1.0,['defense']
LaceDe00,2020,0.0,['defense']
LacyCh00,2018,0.0,['receiving_and_rushing']
LacyCh00,2019,0.0,['receiving_and_rushing']
LacyEd00,2013,10.0,['rushing_and_receiving']
LacyEd00,2014,16.0,"['rushing_and_receiving', 'scoring']"
LacyEd00,2015,7.0,"['rushing_and_receiving', 'scoring']"
LacyEd00,2016,3.0,['rushing_and_receiving']
LacyEd00,2017,2.0,['rushing_and_receiving']
