coach_name,coach_id,team_id,season,boxscore_id,event_date,week,home_team_id,opp_team_id,rating
Brandon Staley,StalBr0,sdg,2021,202112120sdg,2021-12-12,14,sdg,nyg,98.42555555555552
Kevin Stefanski,StefKe0,cle,2021,202112120cle,2021-12-12,14,cle,rav,77.74121345029243
Zac Taylor,TaylZa0,cin,2021,202112120cin,2021-12-12,14,cin,sfo,12.831640692640704
Mike Tomlin,TomlMi0,pit,2021,202112090min,2021-12-09,14,pit,min,101.19969772403988
Mike Vrabel,VrabMi0,oti,2021,202112120oti,2021-12-12,14,oti,jax,55.04517500000002
Mike Zimmer,ZimmMi0,min,2021,202112090min,2021-12-09,14,min,pit,77.0268585896474
Bruce Arians,AriaBr0,tam,2021,202112190tam,2021-12-19,15,tam,nor,104.93799732669618
Bill Belichick,BeliBi0,nwe,2021,202112180clt,2021-12-18,15,nwe,clt,111.20993715189874
Darrell Bevell,BeveDa0,jax,2021,202112190jax,2021-12-19,15,jax,htx,-65.79500000000003
Rich Bisaccia,BisaRi0,rai,2021,202112200cle,2021-12-20,15,rai,cle,58.98383333333331
Dan Campbell,CampDa1,det,2021,202112190det,2021-12-19,15,det,crd,7.915818452381025
Pete Carroll,CarrPe0,sea,2021,202112210ram,2021-12-21,15,sea,ram,95.50182531288553
David Culley,CullDa0,htx,2021,202112190jax,2021-12-19,15,htx,jax,-69.61568376068377
Vic Fangio,FangVi0,den,2021,202112190den,2021-12-19,15,den,cin,44.34481725146199
Brian Flores,FlorBr0,mia,2021,202112190mia,2021-12-19,15,mia,nyj,8.33131453634082
John Harbaugh,HarbJo0,rav,2021,202112190rav,2021-12-19,15,rav,gnb,106.29447180297183
Joe Judge,JudgJo0,nyg,2021,202112190nyg,2021-12-19,15,nyg,dal,7.0815697832902345
Kliff Kingsbury,KingKl0,crd,2021,202112190det,2021-12-19,15,crd,det,74.2751150793651
Matt LaFleur,LaFlMa0,gnb,2021,202112190rav,2021-12-19,15,gnb,rav,102.27980241187385
Mike McCarthy,McCaMi0,dal,2021,202112190nyg,2021-12-19,15,dal,nyg,74.99323985408117
Sean McDermott,McDeSe0,buf,2021,202112190buf,2021-12-19,15,buf,car,87.20943275965232
Sean McVay,McVaSe0,ram,2021,202112210ram,2021-12-21,15,ram,sea,119.56688513788762
Matt Nagy,NagyMa0,chi,2021,202112200chi,2021-12-20,15,chi,min,59.59790929705219
Sean Payton,PaytSe0,nor,2021,202112190tam,2021-12-19,15,nor,tam,111.06771943371942
Frank Reich,ReicFr0,clt,2021,202112180clt,2021-12-18,15,clt,nwe,95.51258116883122
Andy Reid,ReidAn0,kan,2021,202112160sdg,2021-12-16,15,kan,sdg,81.9272138273491
Matt Rhule,RhulMa0,car,2021,202112190buf,2021-12-19,15,car,buf,66.65989897908189
Ron Rivera,RiveRo0,was,2021,202112210phi,2021-12-21,15,was,phi,78.04446274630543
Robert Saleh,SaleRo0,nyj,2021,202112190mia,2021-12-19,15,nyj,mia,-18.37546245421244
Kyle Shanahan,ShanKy0,sfo,2021,202112190sfo,2021-12-19,15,sfo,atl,109.58221918639954
Nick Sirianni,SiriNi0,phi,2021,202112210phi,2021-12-21,15,phi,was,89.96650793650798
Arthur Smith,SmitAr0,atl,2021,202112190sfo,2021-12-19,15,atl,sfo,9.497587412587343
Brandon Staley,StalBr0,sdg,2021,202112160sdg,2021-12-16,15,sdg,kan,105.77502564102561
Kevin Stefanski,StefKe0,cle,2021,202112200cle,2021-12-20,15,cle,rai,74.26608998302203
Zac Taylor,TaylZa0,cin,2021,202112190den,2021-12-19,15,cin,den,14.96132575757575
Mike Tomlin,TomlMi0,pit,2021,202112190pit,2021-12-19,15,pit,oti,100.37797987879867
Mike Vrabel,VrabMi0,oti,2021,202112190pit,2021-12-19,15,oti,pit,56.70035633484157
Mike Zimmer,ZimmMi0,min,2021,202112200chi,2021-12-20,15,min,chi,77.6617587994055
Bruce Arians,AriaBr0,tam,2021,202112260car,2021-12-26,16,tam,car,105.2810927464634
Bill Belichick,BeliBi0,nwe,2021,202112260nwe,2021-12-26,16,nwe,buf,111.43355313492829
Darrell Bevell,BeveDa0,jax,2021,202112260nyj,2021-12-26,16,jax,nyj,-43.18500000000003
Rich Bisaccia,BisaRi0,rai,2021,202112260rai,2021-12-26,16,rai,den,70.52083333333331
Dan Campbell,CampDa1,det,2021,202112260atl,2021-12-26,16,det,atl,8.57320032908271
Pete Carroll,CarrPe0,sea,2021,202112260sea,2021-12-26,16,sea,chi,94.45986766995338
David Culley,CullDa0,htx,2021,202112260htx,2021-12-26,16,htx,sdg,-60.27783333333336
Vic Fangio,FangVi0,den,2021,202112260rai,2021-12-26,16,den,rai,45.793042084726856
Brian Flores,FlorBr0,mia,2021,202112270nor,2021-12-27,16,mia,nor,13.126740523968742
John Harbaugh,HarbJo0,rav,2021,202112260cin,2021-12-26,16,rav,cin,106.0723353808353
Joe Judge,JudgJo0,nyg,2021,202112260phi,2021-12-26,16,nyg,phi,7.673097826086995
Kliff Kingsbury,KingKl0,crd,2021,202112250crd,2021-12-25,16,crd,clt,75.04641195531266
Matt LaFleur,LaFlMa0,gnb,2021,202112250gnb,2021-12-25,16,gnb,cle,101.3865779220779
Mike McCarthy,McCaMi0,dal,2021,202112260dal,2021-12-26,16,dal,was,75.27887345162371
Sean McDermott,McDeSe0,buf,2021,202112260nwe,2021-12-26,16,buf,nwe,87.60577654367476
Sean McVay,McVaSe0,ram,2021,202112260min,2021-12-26,16,ram,min,120.48165106936072
Matt Nagy,NagyMa0,chi,2021,202112260sea,2021-12-26,16,chi,sea,62.4412214673913
Sean Payton,PaytSe0,nor,2021,202112270nor,2021-12-27,16,nor,mia,110.22401576604719
Frank Reich,ReicFr0,clt,2021,202112250crd,2021-12-25,16,clt,crd,93.78489346409401
Andy Reid,ReidAn0,kan,2021,202112260kan,2021-12-26,16,kan,pit,82.29814031725748
Matt Rhule,RhulMa0,car,2021,202112260car,2021-12-26,16,car,tam,64.92481060606062
Ron Rivera,RiveRo0,was,2021,202112260dal,2021-12-26,16,was,dal,75.94360892229359
Robert Saleh,SaleRo0,nyj,2021,202112260nyj,2021-12-26,16,nyj,jax,-23.750357142857183
Kyle Shanahan,ShanKy0,sfo,2021,202112230oti,2021-12-23,16,sfo,oti,110.79918388182907
Nick Sirianni,SiriNi0,phi,2021,202112260phi,2021-12-26,16,phi,nyg,109.52374007936503
Arthur Smith,SmitAr0,atl,2021,202112260atl,2021-12-26,16,atl,det,3.3340692640693703
Brandon Staley,StalBr0,sdg,2021,202112260htx,2021-12-26,16,sdg,htx,97.91401948051953
Kevin Stefanski,StefKe0,cle,2021,202112250gnb,2021-12-25,16,cle,gnb,70.99268749999996
Zac Taylor,TaylZa0,cin,2021,202112260cin,2021-12-26,16,cin,rav,15.204873188405763
Mike Tomlin,TomlMi0,pit,2021,202112260kan,2021-12-26,16,pit,kan,99.15701218417337
Mike Vrabel,VrabMi0,oti,2021,202112230oti,2021-12-23,16,oti,sfo,59.135735620190374
Mike Zimmer,ZimmMi0,min,2021,202112260min,2021-12-26,16,min,ram,76.26296868950656
Bruce Arians,AriaBr0,tam,2021,202201020nyj,2022-01-02,17,tam,nyj,106.07910910720408
Bill Belichick,BeliBi0,nwe,2021,202201020nwe,2022-01-02,17,nwe,jax,110.1697257653061
Darrell Bevell,BeveDa0,jax,2021,202201020nwe,2022-01-02,17,jax,nwe,-26.157428571428596
Rich Bisaccia,BisaRi0,rai,2021,202201020clt,2022-01-02,17,rai,clt,89.38119047619044
Dan Campbell,CampDa1,det,2021,202201020sea,2022-01-02,17,det,sea,13.783747987117515
Pete Carroll,CarrPe0,sea,2021,202201020sea,2022-01-02,17,sea,det,94.34144941092995
David Culley,CullDa0,htx,2021,202201020sfo,2022-01-02,17,htx,sfo,-49.514166666666654
Vic Fangio,FangVi0,den,2021,202201020sdg,2022-01-02,17,den,sdg,42.05014936885067
Brian Flores,FlorBr0,mia,2021,202201020oti,2022-01-02,17,mia,oti,16.72221477860832
John Harbaugh,HarbJo0,rav,2021,202201020rav,2022-01-02,17,rav,ram,104.02193640503789
Joe Judge,JudgJo0,nyg,2021,202201020chi,2022-01-02,17,nyg,chi,4.618124999999964
Kliff Kingsbury,KingKl0,crd,2021,202201020dal,2022-01-02,17,crd,dal,75.4011529358862
Matt LaFleur,LaFlMa0,gnb,2021,202201020gnb,2022-01-02,17,gnb,min,98.76788324420674
Mike McCarthy,McCaMi0,dal,2021,202201020dal,2022-01-02,17,dal,crd,77.40780895022988
Sean McDermott,McDeSe0,buf,2021,202201020buf,2022-01-02,17,buf,atl,89.21368315018313
Sean McVay,McVaSe0,ram,2021,202201020rav,2022-01-02,17,ram,rav,119.90328813343513
Matt Nagy,NagyMa0,chi,2021,202201020chi,2022-01-02,17,chi,nyg,62.366257525083626
Sean Payton,PaytSe0,nor,2021,202201020nor,2022-01-02,17,nor,car,109.17954028617103
Frank Reich,ReicFr0,clt,2021,202201020clt,2022-01-02,17,clt,rai,92.98843658763714
Andy Reid,ReidAn0,kan,2021,202201020cin,2022-01-02,17,kan,cin,82.89478282968155
Matt Rhule,RhulMa0,car,2021,202201020nor,2022-01-02,17,car,nor,60.27114247311821
Ron Rivera,RiveRo0,was,2021,202201020was,2022-01-02,17,was,phi,73.91964330865092
Robert Saleh,SaleRo0,nyj,2021,202201020nyj,2022-01-02,17,nyj,tam,-18.319444444444457
Kyle Shanahan,ShanKy0,sfo,2021,202201020sfo,2022-01-02,17,sfo,htx,111.59027571886102
Nick Sirianni,SiriNi0,phi,2021,202201020was,2022-01-02,17,phi,was,117.18354166666657
Arthur Smith,SmitAr0,atl,2021,202201020buf,2022-01-02,17,atl,buf,1.78570512820518
Brandon Staley,StalBr0,sdg,2021,202201020sdg,2022-01-02,17,sdg,den,93.60484848484853
Kevin Stefanski,StefKe0,cle,2021,202201030pit,2022-01-03,17,cle,pit,73.80466991341987
Zac Taylor,TaylZa0,cin,2021,202201020cin,2022-01-02,17,cin,kan,22.0125260891591
Mike Tomlin,TomlMi0,pit,2021,202201030pit,2022-01-03,17,pit,cle,98.24720768824255
Mike Vrabel,VrabMi0,oti,2021,202201020oti,2022-01-02,17,oti,mia,57.62280596314862
Mike Zimmer,ZimmMi0,min,2021,202201020gnb,2022-01-02,17,min,gnb,76.16870568394617
Bruce Arians,AriaBr0,tam,2021,202201090tam,2022-01-09,18,tam,car,106.5233881494627
Bill Belichick,BeliBi0,nwe,2021,202201090mia,2022-01-09,18,nwe,mia,111.5623020142668
Darrell Bevell,BeveDa0,jax,2021,202201090jax,2022-01-09,18,jax,clt,-48.135000000000005
Rich Bisaccia,BisaRi0,rai,2021,202201090rai,2022-01-09,18,rai,sdg,93.47083333333335
Dan Campbell,CampDa1,det,2021,202201090det,2022-01-09,18,det,gnb,9.8119841269841
Pete Carroll,CarrPe0,sea,2021,202201090crd,2022-01-09,18,sea,crd,95.22362271183205
David Culley,CullDa0,htx,2021,202201090htx,2022-01-09,18,htx,oti,-55.32238636363638
Vic Fangio,FangVi0,den,2021,202201080den,2022-01-08,18,den,kan,41.63063218390808
Brian Flores,FlorBr0,mia,2021,202201090mia,2022-01-09,18,mia,nwe,15.989848684210529
John Harbaugh,HarbJo0,rav,2021,202201090rav,2022-01-09,18,rav,pit,103.35330582795179
Joe Judge,JudgJo0,nyg,2021,202201090nyg,2022-01-09,18,nyg,was,2.7623499999999623
Kliff Kingsbury,KingKl0,crd,2021,202201090crd,2022-01-09,18,crd,sea,77.4013400537634
Matt LaFleur,LaFlMa0,gnb,2021,202201090det,2022-01-09,18,gnb,det,104.07463286713276
Mike McCarthy,McCaMi0,dal,2021,202201080phi,2022-01-08,18,dal,phi,76.53738927738934
Sean McDermott,McDeSe0,buf,2021,202201090buf,2022-01-09,18,buf,nyj,90.17729805797921
Sean McVay,McVaSe0,ram,2021,202201090ram,2022-01-09,18,ram,sfo,119.65182190428665
Matt Nagy,NagyMa0,chi,2021,202201090min,2022-01-09,18,chi,min,64.29607956915835
Sean Payton,PaytSe0,nor,2021,202201090atl,2022-01-09,18,nor,atl,109.60234389589172
Frank Reich,ReicFr0,clt,2021,202201090jax,2022-01-09,18,clt,jax,91.54859819628902
Andy Reid,ReidAn0,kan,2021,202201080den,2022-01-08,18,kan,den,82.37359836128363
Matt Rhule,RhulMa0,car,2021,202201090tam,2022-01-09,18,car,tam,57.02572916666668
Ron Rivera,RiveRo0,was,2021,202201090nyg,2022-01-09,18,was,nyg,73.72974029339076
Robert Saleh,SaleRo0,nyj,2021,202201090buf,2022-01-09,18,nyj,buf,-19.211482142857136
Kyle Shanahan,ShanKy0,sfo,2021,202201090ram,2022-01-09,18,sfo,ram,113.62781989565408
Nick Sirianni,SiriNi0,phi,2021,202201080phi,2022-01-08,18,phi,dal,115.2322727272727
Arthur Smith,SmitAr0,atl,2021,202201090atl,2022-01-09,18,atl,nor,-0.7652609890110114
Brandon Staley,StalBr0,sdg,2021,202201090rai,2022-01-09,18,sdg,rai,94.61784090909089
Kevin Stefanski,StefKe0,cle,2021,202201090cle,2022-01-09,18,cle,cin,71.25194168576523
Zac Taylor,TaylZa0,cin,2021,202201090cle,2022-01-09,18,cin,cle,24.297011904761938
Mike Tomlin,TomlMi0,pit,2021,202201090rav,2022-01-09,18,pit,rav,98.6042240215925
Mike Vrabel,VrabMi0,oti,2021,202201090htx,2022-01-09,18,oti,htx,58.98672694296316
Mike Zimmer,ZimmMi0,min,2021,202201090min,2022-01-09,18,min,chi,73.77020659531553
Bruce Arians,AriaBr0,tam,2021,202201160tam,2022-01-16,100,tam,phi,107.07778319948672
Bill Belichick,BeliBi0,nwe,2021,202201150buf,2022-01-15,100,nwe,buf,111.7235186068913
Rich Bisaccia,BisaRi0,rai,2021,202201150cin,2022-01-15,100,rai,cin,83.92107142857145
Kliff Kingsbury,KingKl0,crd,2021,202201170ram,2022-01-17,100,crd,ram,74.49137035055956
Mike McCarthy,McCaMi0,dal,2021,202201160dal,2022-01-16,100,dal,sfo,77.84547690248348
Sean McDermott,McDeSe0,buf,2021,202201150buf,2022-01-15,100,buf,nwe,94.49872760654283
Sean McVay,McVaSe0,ram,2021,202201170ram,2022-01-17,100,ram,crd,116.88479444271078
Andy Reid,ReidAn0,kan,2021,202201160kan,2022-01-16,100,kan,pit,82.4909264483203
Kyle Shanahan,ShanKy0,sfo,2021,202201160dal,2022-01-16,100,sfo,dal,115.32296953923274
Nick Sirianni,SiriNi0,phi,2021,202201160tam,2022-01-16,100,phi,tam,101.59557338086748
Zac Taylor,TaylZa0,cin,2021,202201150cin,2022-01-15,100,cin,rai,20.992406462585038
Mike Tomlin,TomlMi0,pit,2021,202201160kan,2022-01-16,100,pit,kan,97.99027722870034
Bruce Arians,AriaBr0,tam,2021,202201230tam,2022-01-23,101,tam,ram,107.01609843001401
Matt LaFleur,LaFlMa0,gnb,2021,202201220gnb,2022-01-22,101,gnb,sfo,102.77762100082028
Sean McDermott,McDeSe0,buf,2021,202201230kan,2022-01-23,101,buf,kan,96.57196111096061
Sean McVay,McVaSe0,ram,2021,202201230tam,2022-01-23,101,ram,tam,118.7658647765277
Andy Reid,ReidAn0,kan,2021,202201230kan,2022-01-23,101,kan,buf,83.9322690235781
Kyle Shanahan,ShanKy0,sfo,2021,202201220gnb,2022-01-22,101,sfo,gnb,115.25571823713813
Zac Taylor,TaylZa0,cin,2021,202201220oti,2022-01-22,101,cin,oti,20.47498423423425
Mike Vrabel,VrabMi0,oti,2021,202201220oti,2022-01-22,101,oti,cin,59.934275962571
Sean McVay,McVaSe0,ram,2021,202201300ram,2022-01-30,102,ram,sfo,119.01831482562388
Andy Reid,ReidAn0,kan,2021,202201300kan,2022-01-30,102,kan,cin,84.70062201099952
Kyle Shanahan,ShanKy0,sfo,2021,202201300ram,2022-01-30,102,sfo,ram,114.11619497114341
Zac Taylor,TaylZa0,cin,2021,202201300kan,2022-01-30,102,cin,kan,21.28960205561594
Sean McVay,McVaSe0,ram,2021,202202130cin,2022-02-13,103,ram,cin,119.80985927171658
Zac Taylor,TaylZa0,cin,2021,202202130cin,2022-02-13,103,cin,ram,21.920836707152503
Dennis Allen,AlleDe0,nor,2022,202209110atl,2022-09-11,1,nor,atl,13.592884615384598
Bill Belichick,BeliBi0,nwe,2022,202209110mia,2022-09-11,1,nwe,mia,110.1501912105695
Todd Bowles,BowlTo0,tam,2022,202209110dal,2022-09-11,1,tam,dal,39.67830048076924
Dan Campbell,CampDa1,det,2022,202209110det,2022-09-11,1,det,phi,12.83661070780392
Pete Carroll,CarrPe0,sea,2022,202209120sea,2022-09-12,1,sea,den,95.87262356835485
Brian Daboll,DaboBr0,nyg,2022,202209110oti,2022-09-11,1,nyg,oti,50.0
Matt Eberflus,EberMa0,chi,2022,202209110chi,2022-09-11,1,chi,sfo,50.0
Nathaniel Hackett,HackNa0,den,2022,202209120sea,2022-09-12,1,den,sea,50.0
John Harbaugh,HarbJo0,rav,2022,202209110nyj,2022-09-11,1,rav,nyj,103.55474385985663
Kliff Kingsbury,KingKl0,crd,2022,202209110crd,2022-09-11,1,crd,kan,69.94896871945255
Matt LaFleur,LaFlMa0,gnb,2022,202209110min,2022-09-11,1,gnb,min,102.99660097597595
Mike McCarthy,McCaMi0,dal,2022,202209110dal,2022-09-11,1,dal,tam,77.46272446596775
Josh McDaniels,McDaJo0,rai,2022,202209110sdg,2022-09-11,1,rai,sdg,50.0
Mike McDaniel,McDaMi0,mia,2022,202209110mia,2022-09-11,1,mia,nwe,50.0
Sean McDermott,McDeSe0,buf,2022,202209080ram,2022-09-08,1,buf,ram,94.6497824275751
Sean McVay,McVaSe0,ram,2022,202209080ram,2022-09-08,1,ram,buf,119.35447671322046
Kevin O'Connell,OConKe0,min,2022,202209110min,2022-09-11,1,min,gnb,50.0
Doug Pederson,PedeDo0,jax,2022,202209110was,2022-09-11,1,jax,was,77.97922791231673
Frank Reich,ReicFr0,clt,2022,202209110htx,2022-09-11,1,clt,htx,89.65700124308094
Andy Reid,ReidAn0,kan,2022,202209110crd,2022-09-11,1,kan,crd,84.66996209195973
Matt Rhule,RhulMa0,car,2022,202209110car,2022-09-11,1,car,cle,53.83003787878791
Ron Rivera,RiveRo0,was,2022,202209110was,2022-09-11,1,was,jax,74.78542181001208
Robert Saleh,SaleRo0,nyj,2022,202209110nyj,2022-09-11,1,nyj,rav,-37.50688655462187
Kyle Shanahan,ShanKy0,sfo,2022,202209110chi,2022-09-11,1,sfo,chi,112.15574239350913
Nick Sirianni,SiriNi0,phi,2022,202209110det,2022-09-11,1,phi,det,98.0167727272727
Arthur Smith,SmitAr0,atl,2022,202209110atl,2022-09-11,1,atl,nor,-4.427689075630205
Lovie Smith,SmitLo0,htx,2022,202209110htx,2022-09-11,1,htx,clt,37.48730474137934
Brandon Staley,StalBr0,sdg,2022,202209110sdg,2022-09-11,1,sdg,rai,98.81791666666672
Kevin Stefanski,StefKe0,cle,2022,202209110car,2022-09-11,1,cle,car,76.96964803312629
Zac Taylor,TaylZa0,cin,2022,202209110cin,2022-09-11,1,cin,pit,22.52178016385306
Mike Tomlin,TomlMi0,pit,2022,202209110cin,2022-09-11,1,pit,cin,96.19822166170542
Mike Vrabel,VrabMi0,oti,2022,202209110oti,2022-09-11,1,oti,nyg,60.05625661375658
Dennis Allen,AlleDe0,nor,2022,202209180nor,2022-09-18,2,nor,tam,14.560511204481749
Bill Belichick,BeliBi0,nwe,2022,202209180pit,2022-09-18,2,nwe,pit,109.57963668956675
Todd Bowles,BowlTo0,tam,2022,202209180nor,2022-09-18,2,tam,nor,41.94256469255551
Dan Campbell,CampDa1,det,2022,202209180det,2022-09-18,2,det,was,12.172487719298225
Pete Carroll,CarrPe0,sea,2022,202209180sfo,2022-09-18,2,sea,sfo,94.55724950396824
Brian Daboll,DaboBr0,nyg,2022,202209180nyg,2022-09-18,2,nyg,car,102.81499999999998
Matt Eberflus,EberMa0,chi,2022,202209180gnb,2022-09-18,2,chi,gnb,-67.735
Nathaniel Hackett,HackNa0,den,2022,202209180den,2022-09-18,2,den,htx,246.815
John Harbaugh,HarbJo0,rav,2022,202209180rav,2022-09-18,2,rav,mia,102.6778307395557
Kliff Kingsbury,KingKl0,crd,2022,202209180rai,2022-09-18,2,crd,rai,65.30997381907312
Matt LaFleur,LaFlMa0,gnb,2022,202209180gnb,2022-09-18,2,gnb,chi,100.9843194103194
Mike McCarthy,McCaMi0,dal,2022,202209180dal,2022-09-18,2,dal,cin,76.49045777085496
Josh McDaniels,McDaJo0,rai,2022,202209180rai,2022-09-18,2,rai,crd,24.464999999999964
Mike McDaniel,McDaMi0,mia,2022,202209180rav,2022-09-18,2,mia,rav,116.01499999999999
Sean McDermott,McDeSe0,buf,2022,202209190buf,2022-09-19,2,buf,oti,96.49800729881258
Sean McVay,McVaSe0,ram,2022,202209180ram,2022-09-18,2,ram,atl,116.71844806763288
Kevin O'Connell,OConKe0,min,2022,202209190phi,2022-09-19,2,min,phi,138.35999999999999
Doug Pederson,PedeDo0,jax,2022,202209180jax,2022-09-18,2,jax,clt,77.72280848546316
Frank Reich,ReicFr0,clt,2022,202209180jax,2022-09-18,2,clt,jax,92.66725570548058
Andy Reid,ReidAn0,kan,2022,202209150kan,2022-09-15,2,kan,sdg,86.00943025686976
Matt Rhule,RhulMa0,car,2022,202209180nyg,2022-09-18,2,car,nyg,51.1897831825037
Ron Rivera,RiveRo0,was,2022,202209180det,2022-09-18,2,was,det,74.84998550724634
Robert Saleh,SaleRo0,nyj,2022,202209180cle,2022-09-18,2,nyj,cle,-26.266848484848495
Kyle Shanahan,ShanKy0,sfo,2022,202209180sfo,2022-09-18,2,sfo,sea,112.80582823063128
Nick Sirianni,SiriNi0,phi,2022,202209190phi,2022-09-19,2,phi,min,100.29816228070175
Arthur Smith,SmitAr0,atl,2022,202209180ram,2022-09-18,2,atl,ram,1.5413333333333128
Lovie Smith,SmitLo0,htx,2022,202209180den,2022-09-18,2,htx,den,31.67600932400935
Brandon Staley,StalBr0,sdg,2022,202209150kan,2022-09-15,2,sdg,kan,99.31284188034186
Kevin Stefanski,StefKe0,cle,2022,202209180cle,2022-09-18,2,cle,nyj,79.5082663592446
Zac Taylor,TaylZa0,cin,2022,202209180dal,2022-09-18,2,cin,dal,26.63690633903136
Mike Tomlin,TomlMi0,pit,2022,202209180pit,2022-09-18,2,pit,nwe,94.94558353200671
Mike Vrabel,VrabMi0,oti,2022,202209190buf,2022-09-19,2,oti,buf,59.64085465860706
Dennis Allen,AlleDe0,nor,2022,202209250car,2022-09-25,3,nor,car,18.768232323232287
Bill Belichick,BeliBi0,nwe,2022,202209250nwe,2022-09-25,3,nwe,rav,110.15165670955888
Todd Bowles,BowlTo0,tam,2022,202209250tam,2022-09-25,3,tam,gnb,41.73036075036077
Dan Campbell,CampDa1,det,2022,202209250min,2022-09-25,3,det,min,15.110811290322552
Pete Carroll,CarrPe0,sea,2022,202209250sea,2022-09-25,3,sea,atl,93.24465271107695
Brian Daboll,DaboBr0,nyg,2022,202209260nyg,2022-09-26,3,nyg,dal,82.1675
Matt Eberflus,EberMa0,chi,2022,202209250chi,2022-09-25,3,chi,htx,-107.2125
Nathaniel Hackett,HackNa0,den,2022,202209250den,2022-09-25,3,den,sfo,219.8625
John Harbaugh,HarbJo0,rav,2022,202209250nwe,2022-09-25,3,rav,nwe,101.92058544592517
Kliff Kingsbury,KingKl0,crd,2022,202209250crd,2022-09-25,3,crd,ram,67.31949540655424
Matt LaFleur,LaFlMa0,gnb,2022,202209250tam,2022-09-25,3,gnb,tam,104.08286871023715
Mike McCarthy,McCaMi0,dal,2022,202209260nyg,2022-09-26,3,dal,nyg,77.04356013145735
Josh McDaniels,McDaJo0,rai,2022,202209250oti,2022-09-25,3,rai,oti,-2.9850000000000207
Mike McDaniel,McDaMi0,mia,2022,202209250mia,2022-09-25,3,mia,buf,131.325
Sean McDermott,McDeSe0,buf,2022,202209250mia,2022-09-25,3,buf,mia,99.14228760619694
Sean McVay,McVaSe0,ram,2022,202209250crd,2022-09-25,3,ram,crd,117.07398450224102
Kevin O'Connell,OConKe0,min,2022,202209250min,2022-09-25,3,min,det,-18.227499999999992
Doug Pederson,PedeDo0,jax,2022,202209250sdg,2022-09-25,3,jax,sdg,79.23193421262677
Frank Reich,ReicFr0,clt,2022,202209250clt,2022-09-25,3,clt,kan,90.24597344185054
Andy Reid,ReidAn0,kan,2022,202209250clt,2022-09-25,3,kan,clt,85.3799946932516
Matt Rhule,RhulMa0,car,2022,202209250car,2022-09-25,3,car,nor,51.79773148148151
Ron Rivera,RiveRo0,was,2022,202209250was,2022-09-25,3,was,phi,74.56266090625788
Robert Saleh,SaleRo0,nyj,2022,202209250nyj,2022-09-25,3,nyj,cin,-21.586589912280687
Kyle Shanahan,ShanKy0,sfo,2022,202209250den,2022-09-25,3,sfo,den,114.35551638642438
Nick Sirianni,SiriNi0,phi,2022,202209250was,2022-09-25,3,phi,was,110.84178321678317
Arthur Smith,SmitAr0,atl,2022,202209250sea,2022-09-25,3,atl,sea,0.6066611842105303
Lovie Smith,SmitLo0,htx,2022,202209250chi,2022-09-25,3,htx,chi,28.965366013071936
Brandon Staley,StalBr0,sdg,2022,202209250sdg,2022-09-25,3,sdg,jax,101.96281376518225
Kevin Stefanski,StefKe0,cle,2022,202209220cle,2022-09-22,3,cle,pit,79.33654401684296
Zac Taylor,TaylZa0,cin,2022,202209250nyj,2022-09-25,3,cin,nyj,25.81286315310703
Mike Tomlin,TomlMi0,pit,2022,202209220cle,2022-09-22,3,pit,cle,93.87935256410255
Mike Vrabel,VrabMi0,oti,2022,202209250oti,2022-09-25,3,oti,rai,56.04633585858579
Dennis Allen,AlleDe0,nor,2022,202210020nor,2022-10-02,4,nor,min,26.46637299771166
Bill Belichick,BeliBi0,nwe,2022,202210020gnb,2022-10-02,4,nwe,gnb,110.15126814324366
Todd Bowles,BowlTo0,tam,2022,202210020tam,2022-10-02,4,tam,kan,41.68616850209847
Dan Campbell,CampDa1,det,2022,202210020det,2022-10-02,4,det,sea,17.938840430402934
Pete Carroll,CarrPe0,sea,2022,202210020det,2022-10-02,4,sea,det,93.27809806016312
Brian Daboll,DaboBr0,nyg,2022,202210020nyg,2022-10-02,4,nyg,chi,56.331666666666706
Matt Eberflus,EberMa0,chi,2022,202210020nyg,2022-10-02,4,chi,nyg,-36.985000000000014
Nathaniel Hackett,HackNa0,den,2022,202210020rai,2022-10-02,4,den,rai,168.5008333333334
John Harbaugh,HarbJo0,rav,2022,202210020rav,2022-10-02,4,rav,buf,101.40411383593914
Kliff Kingsbury,KingKl0,crd,2022,202210020car,2022-10-02,4,crd,car,67.72687291897896
Matt LaFleur,LaFlMa0,gnb,2022,202210020gnb,2022-10-02,4,gnb,nwe,103.97214125056229
Mike McCarthy,McCaMi0,dal,2022,202210020dal,2022-10-02,4,dal,was,77.41778910026177
Josh McDaniels,McDaJo0,rai,2022,202210020rai,2022-10-02,4,rai,den,31.796666666666702
Mike McDaniel,McDaMi0,mia,2022,202209290cin,2022-09-29,4,mia,cin,12.236666666666622
Sean McDermott,McDeSe0,buf,2022,202210020rav,2022-10-02,4,buf,rav,101.98426807410223
Sean McVay,McVaSe0,ram,2022,202210030sfo,2022-10-03,4,ram,sfo,116.27015026621397
Kevin O'Connell,OConKe0,min,2022,202210020nor,2022-10-02,4,min,nor,-2.2666666666667012
Doug Pederson,PedeDo0,jax,2022,202210020phi,2022-10-02,4,jax,phi,80.6244885988103
Frank Reich,ReicFr0,clt,2022,202210020clt,2022-10-02,4,clt,oti,89.1821271262629
Andy Reid,ReidAn0,kan,2022,202210020tam,2022-10-02,4,kan,tam,85.5887409988386
Matt Rhule,RhulMa0,car,2022,202210020car,2022-10-02,4,car,crd,48.719403703703705
