date,player_id,player_name,team,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,kick_ret_long,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt_ret_long
2020-12-13,AddeNa00,Nasir Adderley,LAC,3,109,36.3,0,76,0,0,,0,0
2020-12-13,AustTa00,Tavon Austin,GNB,0,0,,0,0,1,2,2.0,0,2
2020-12-13,WillJa06,Jamaal Williams,GNB,1,20,20.0,0,20,0,0,,0,0
2020-12-13,AgneJa00,Jamal Agnew,DET,2,95,47.5,0,71,0,0,,0,0
2020-12-13,LewiTo00,Tommylee Lewis,NOR,2,55,27.5,0,28,2,6,3.0,0,4
2020-12-13,WardGr02,Greg Ward,PHI,0,0,,0,0,2,9,4.5,0,5
2020-12-13,SimsSt00,Steven Sims,WAS,0,0,,0,0,2,36,18.0,0,22
2020-12-13,JameRi00,Richie James,SFO,0,0,,0,0,2,5,2.5,0,3
2020-12-13,AiyuBr00,Brandon Aiyuk,SFO,0,0,,0,0,1,10,10.0,0,10
2020-12-13,McClRa00,Ray-Ray McCloud,PIT,2,40,20.0,0,25,1,0,0.0,0,0
2020-12-13,RobeAn00,Andre Roberts,BUF,3,93,31.0,0,35,2,15,7.5,0,15
2020-12-14,DuveDe00,Devin Duvernay,BAL,3,71,23.7,0,26,0,0,,0,0
2020-12-14,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,1,5,5.0,0,5
2020-12-14,JohnDE04,D'Ernest Johnson,CLE,1,16,16.0,0,16,0,0,,0,0
2020-12-17,HillKJ00,K.J. Hill,LAC,0,0,,0,0,1,10,10.0,0,10
2020-12-17,KellJo01,Joshua Kelley,LAC,2,39,19.5,0,21,0,0,,0,0
2020-12-17,RenfHu00,Hunter Renfrow,LVR,0,0,,0,0,1,16,16.0,0,16
2020-12-19,RobeAn00,Andre Roberts,BUF,3,102,34.0,0,53,3,7,2.3,0,7
2020-12-19,HydeMi00,Micah Hyde,BUF,0,0,,0,0,1,0,0.0,0,0
2020-12-19,SpenDi00,Diontae Spencer,DEN,0,0,,0,0,1,0,0.0,0,0
2020-12-19,CoopPh00,Pharoh Cooper,CAR,0,0,,0,0,3,20,6.7,0,19
2020-12-19,CannTr00,Trenton Cannon,CAR,3,72,24.0,0,28,0,0,,0,0
2020-12-19,AustTa00,Tavon Austin,GNB,0,0,,0,0,1,5,5.0,0,5
2020-12-20,BarnKe00,Kenjon Barner,TAM,3,67,22.3,0,23,4,32,8.0,0,21
2020-12-20,PoweBr00,Brandon Powell,ATL,0,0,,0,0,1,4,4.0,0,4
2020-12-20,MillAn02,Anthony Miller,CHI,0,0,,0,0,1,1,1.0,0,1
2020-12-20,PattCo00,Cordarrelle Patterson,CHI,3,69,23.0,0,30,0,0,,0,0
2020-12-20,AbduAm00,Ameer Abdullah,MIN,1,30,30.0,0,30,0,0,,0,0
2020-12-20,PhilSc01,Scottie Phillips,HOU,5,96,19.2,0,26,0,0,,0,0
2020-12-20,HineNy00,Nyheim Hines,IND,0,0,,0,0,1,13,13.0,0,13
2020-12-20,RodgIs00,Isaiah Rodgers,IND,1,19,19.0,0,19,0,0,,0,0
2020-12-20,JameRi00,Richie James,SFO,0,0,,0,0,1,9,9.0,0,9
2020-12-20,TaylTr02,Trent Taylor,SFO,0,0,,0,0,1,14,14.0,0,14
2020-12-20,McKiJe00,Jerick McKinnon,SFO,1,23,23.0,0,23,0,0,,0,0
2020-12-20,LambCe00,CeeDee Lamb,DAL,1,47,47.0,1,47,1,16,16.0,0,16
2020-12-20,WilsCe01,Cedrick Wilson Jr.,DAL,0,0,,0,0,1,10,10.0,0,10
2020-12-20,DowdRi01,Rico Dowdle,DAL,3,88,29.3,0,33,0,0,,0,0
2020-12-20,PollTo00,Tony Pollard,DAL,1,20,20.0,0,20,0,0,,0,0
2020-12-20,AgneJa00,Jamal Agnew,DET,4,116,29.0,0,43,1,-1,-1.0,0,-1
2020-12-20,EvanDa02,Darrynton Evans,TEN,2,45,22.5,0,28,0,0,,0,0
2020-12-20,CottNa00,Nathan Cottrell,JAX,1,19,19.0,0,19,0,0,,0,0
2020-12-20,ProcJa00,James Proche,BAL,0,0,,0,0,2,23,11.5,0,20
2020-12-20,SneaWi00,Willie Snead,BAL,1,5,5.0,0,5,0,0,,0,0
2020-12-20,OlszGu00,Gunner Olszewski,NWE,0,0,,0,0,2,16,8.0,0,13
2020-12-20,IgbiNo00,Noah Igbinoghene,MIA,2,32,16.0,0,21,0,0,,0,0
2020-12-20,RobeEl00,Elandon Roberts,MIA,1,13,13.0,0,13,0,0,,0,0
2020-12-20,ReedD.00,D.J. Reed,SEA,0,0,,0,0,3,19,6.3,0,15
2020-12-20,DissWi00,Will Dissly,SEA,1,8,8.0,0,8,0,0,,0,0
2020-12-20,SimsSt00,Steven Sims,WAS,0,0,,0,0,2,-1,-0.5,0,0
2020-12-20,JohnDa09,Danny Johnson,WAS,2,42,21.0,0,22,0,0,,0,0
2020-12-20,ScotBo02,Boston Scott,PHI,5,94,18.8,0,22,0,0,,0,0
2020-12-20,KirkCh01,Christian Kirk,ARI,1,20,20.0,0,20,2,0,0.0,0,5
2020-12-20,BerrBr00,Braxton Berrios,NYJ,0,0,,0,0,1,18,18.0,0,18
2020-12-20,BallCo00,Corey Ballentine,NYJ,1,24,24.0,0,24,0,0,,0,0
2020-12-20,WebsNs00,Nsimba Webster,LAR,2,48,24.0,0,24,3,65,21.7,0,34
2020-12-20,HardMe00,Mecole Hardman,KAN,0,0,,0,0,4,-2,-0.5,0,1
2020-12-20,RobiDe01,Demarcus Robinson,KAN,0,0,,0,0,1,-13,-13.0,0,-13
2020-12-20,LewiTo00,Tommylee Lewis,NOR,1,34,34.0,0,34,2,26,13.0,0,17
2020-12-20,PeopDo00,Donovan Peoples-Jones,CLE,1,11,11.0,0,11,1,6,6.0,0,6
2020-12-20,JohnDE04,D'Ernest Johnson,CLE,1,16,16.0,0,16,0,0,,0,0
2020-12-20,PeppJa00,Jabrill Peppers,NYG,0,0,,0,0,1,12,12.0,0,12
2020-12-20,LewiDi00,Dion Lewis,NYG,2,67,33.5,0,48,0,0,,0,0
2020-12-21,McClRa00,Ray-Ray McCloud,PIT,1,30,30.0,0,30,3,19,6.3,0,11
2020-12-21,EricAl01,Alex Erickson,CIN,0,0,,0,0,2,17,8.5,0,11
2020-12-25,CallMa01,Marquez Callaway,NOR,0,0,,0,0,1,16,16.0,0,16
2020-12-25,CarrAu00,Austin Carr,NOR,0,0,,0,0,1,1,1.0,0,1
2020-12-25,MontTy01,Ty Montgomery,NOR,2,57,28.5,0,33,0,0,,0,0
2020-12-25,WashDw00,Dwayne Washington,NOR,1,17,17.0,0,17,0,0,,0,0
2020-12-26,BarnKe00,Kenjon Barner,TAM,2,43,21.5,0,30,5,20,4.0,0,8
2020-12-26,AgneJa00,Jamal Agnew,DET,2,46,23.0,0,27,2,78,39.0,1,74
2020-12-26,CracRi00,River Cracraft,SFO,0,0,,0,0,1,4,4.0,0,4
2020-12-26,McKiJe00,Jerick McKinnon,SFO,4,65,16.3,0,19,0,0,,0,0
2020-12-26,FostD.01,D.J. Foster,ARI,1,21,21.0,0,21,0,0,,0,0
2020-12-26,GranJa00,Jakeem Grant,MIA,0,0,,0,0,1,7,7.0,0,7
2020-12-26,RenfHu00,Hunter Renfrow,LVR,0,0,,0,0,5,61,12.2,0,32
2020-12-26,NixoKe00,Keisean Nixon,LVR,1,3,3.0,0,3,0,0,,0,0
2020-12-27,HardMe00,Mecole Hardman,KAN,1,21,21.0,0,21,4,20,5.0,0,11
2020-12-27,CartDe02,DeAndre Carter,CHI,0,0,,0,0,3,25,8.3,0,13
2020-12-27,PattCo00,Cordarrelle Patterson,CHI,1,22,22.0,0,22,0,0,,0,0
2020-12-27,CottNa00,Nathan Cottrell,JAX,3,54,18.0,0,30,0,0,,0,0
2020-12-27,ClayCh02,Chris Claybrooks,JAX,2,51,25.5,0,28,0,0,,0,0
2020-12-27,OgunDa00,Dare Ogunbowale,JAX,0,6,,0,6,0,0,,0,0
2020-12-27,EricAl01,Alex Erickson,CIN,0,0,,0,0,1,7,7.0,0,7
2020-12-27,WilsBr01,Brandon Wilson,CIN,1,24,24.0,0,24,0,0,,0,0
2020-12-27,HillDo00,Dontrell Hilliard,HOU,2,35,17.5,0,23,0,0,,0,0
2020-12-27,JohnDE04,D'Ernest Johnson,CLE,3,79,26.3,0,31,2,13,6.5,0,10
2020-12-27,BerrBr00,Braxton Berrios,NYJ,0,0,,0,0,3,21,7.0,0,12
2020-12-27,BallCo00,Corey Ballentine,NYJ,2,40,20.0,0,21,0,0,,0,0
2020-12-27,HineNy00,Nyheim Hines,IND,0,0,,0,0,3,63,21.0,0,26
2020-12-27,SmitTr04,Tremon Smith,IND,3,58,19.3,0,21,0,0,,0,0
2020-12-27,DuliAs00,Ashton Dulin,IND,2,45,22.5,0,28,0,0,,0,0
2020-12-27,McClRa00,Ray-Ray McCloud,PIT,4,76,19.0,0,22,2,13,6.5,0,8
2020-12-27,JohnDi01,Diontae Johnson,PIT,0,0,,0,0,1,8,8.0,0,8
2020-12-27,PeppJa00,Jabrill Peppers,NYG,0,0,,0,0,1,6,6.0,0,6
2020-12-27,LewiDi00,Dion Lewis,NYG,4,80,20.0,0,23,0,0,,0,0
2020-12-27,DuveDe00,Devin Duvernay,BAL,2,39,19.5,0,23,2,36,18.0,0,19
2020-12-27,CannTr00,Trenton Cannon,CAR,1,29,29.0,0,29,0,0,,0,0
2020-12-27,SimsSt00,Steven Sims,WAS,0,0,,0,0,1,0,0.0,0,0
2020-12-27,JohnDa09,Danny Johnson,WAS,1,22,22.0,0,22,0,0,,0,0
2020-12-27,SpenDi00,Diontae Spencer,DEN,5,111,22.2,0,28,3,46,15.3,0,21
2020-12-27,AddeNa00,Nasir Adderley,LAC,3,107,35.7,0,53,0,0,,0,0
2020-12-27,ReagJa00,Jalen Reagor,PHI,0,0,,0,0,1,15,15.0,0,15
2020-12-27,ScotBo02,Boston Scott,PHI,3,58,19.3,0,24,0,0,,0,0
2020-12-27,LambCe00,CeeDee Lamb,DAL,0,0,,0,0,2,6,3.0,0,6
2020-12-27,WebsNs00,Nsimba Webster,LAR,3,62,20.7,0,26,2,10,5.0,0,9
2020-12-27,KuppCo00,Cooper Kupp,LAR,0,0,,0,0,1,1,1.0,0,1
2020-12-27,ReedD.00,D.J. Reed,SEA,0,0,,0,0,1,12,12.0,0,12
2020-12-27,SwaiFr00,Freddie Swain,SEA,2,54,27.0,0,28,0,0,,0,0
2020-12-27,EvanDa02,Darrynton Evans,TEN,6,145,24.2,0,31,0,0,,0,0
2020-12-27,TaylMa01,Malik Taylor,GNB,2,35,17.5,0,24,0,0,,0,0
2020-12-28,RobeAn00,Andre Roberts,BUF,1,49,49.0,0,49,4,25,6.3,0,12
2020-12-28,OlszGu00,Gunner Olszewski,NWE,0,0,,0,0,1,5,5.0,0,5
2020-12-28,MoncDo00,Donte Moncrief,NWE,4,74,18.5,0,27,0,0,,0,0
2021-01-03,RowlCh00,Chris Rowland,ATL,2,53,26.5,0,27,0,0,,0,0
2021-01-03,MickJa01,Jaydon Mickens,TAM,2,51,25.5,0,28,1,0,0.0,0,0
2021-01-03,PerrMa00,Malcolm Perry,MIA,0,0,,0,0,1,12,12.0,0,12
2021-01-03,McKeIs00,Isaiah McKenzie,BUF,2,32,16.0,0,27,1,84,84.0,1,84
2021-01-03,DuveDe00,Devin Duvernay,BAL,0,0,,0,0,2,10,5.0,0,6
2021-01-03,EricAl01,Alex Erickson,CIN,0,0,,0,0,2,26,13.0,0,28
2021-01-03,WilsBr01,Brandon Wilson,CIN,2,34,17.0,0,18,0,0,,0,0
2021-01-03,McClRa00,Ray-Ray McCloud,PIT,2,53,26.5,0,29,1,3,3.0,0,3
2021-01-03,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,2,4,2.0,0,4
2021-01-03,JohnDE04,D'Ernest Johnson,CLE,4,107,26.8,0,31,0,0,,0,0
2021-01-03,JanoAn00,Andy Janovich,CLE,1,13,13.0,0,13,0,0,,0,0
2021-01-03,LambCe00,CeeDee Lamb,DAL,0,0,,0,0,1,-2,-2.0,0,-2
2021-01-03,PollTo00,Tony Pollard,DAL,3,61,20.3,0,22,0,0,,0,0
2021-01-03,PeppJa00,Jabrill Peppers,NYG,0,0,,0,0,2,39,19.5,0,20
2021-01-03,LewiDi00,Dion Lewis,NYG,3,63,21.0,0,23,0,0,,0,0
2021-01-03,BeebCh00,Chad Beebe,MIN,0,0,,0,0,2,20,10.0,0,13
2021-01-03,AbduAm00,Ameer Abdullah,MIN,4,107,26.8,0,33,0,0,,0,0
2021-01-03,AgneJa00,Jamal Agnew,DET,2,94,47.0,0,70,2,22,11.0,0,12
2021-01-03,SanuMo00,Mohamed Sanu,DET,1,15,15.0,0,15,0,0,,0,0
2021-01-03,BallCo00,Corey Ballentine,NYJ,2,42,21.0,0,22,0,0,,0,0
2021-01-03,SmitVy00,Vyncint Smith,NYJ,1,16,16.0,0,16,0,0,,0,0
2021-01-03,OlszGu00,Gunner Olszewski,NWE,1,21,21.0,0,21,3,36,12.0,0,17
2021-01-03,MoncDo00,Donte Moncrief,NWE,1,16,16.0,0,16,0,0,,0,0
2021-01-03,TaylJJ01,J.J. Taylor,NWE,1,18,18.0,0,18,0,0,,0,0
2021-01-03,LewiTo00,Tommylee Lewis,NOR,0,0,,0,0,2,20,10.0,0,10
2021-01-03,CoopPh00,Pharoh Cooper,CAR,0,0,,0,0,1,8,8.0,0,8
2021-01-03,CannTr00,Trenton Cannon,CAR,1,21,21.0,0,21,0,0,,0,0
2021-01-03,AustTa00,Tavon Austin,GNB,0,0,,0,0,1,7,7.0,0,7
2021-01-03,TaylMa01,Malik Taylor,GNB,4,79,19.8,0,23,0,0,,0,0
2021-01-03,PattCo00,Cordarrelle Patterson,CHI,2,53,26.5,0,33,0,0,,0,0
2021-01-03,ClayCh02,Chris Claybrooks,JAX,2,47,23.5,0,25,1,13,13.0,0,13
2021-01-03,WatsBr01,Brandon Rusnak,JAX,0,0,,0,0,1,3,3.0,0,3
2021-01-03,HineNy00,Nyheim Hines,IND,0,0,,0,0,4,40,10.0,0,14
2021-01-03,PascZa00,Zach Pascal,IND,1,23,23.0,0,23,0,0,,0,0
2021-01-03,MurpBy00,Byron Murphy,ARI,0,0,,0,0,2,3,1.5,0,3
2021-01-03,FostD.01,D.J. Foster,ARI,1,28,28.0,0,28,0,0,,0,0
2021-01-03,CalaRa00,Raymond Calais,LAR,2,41,20.5,0,23,0,0,,0,0
2021-01-03,WebsNs00,Nsimba Webster,LAR,1,22,22.0,0,22,0,0,,0,0
2021-01-03,RenfHu00,Hunter Renfrow,LVR,0,0,,0,0,1,21,21.0,0,21
2021-01-03,SpenDi00,Diontae Spencer,DEN,1,16,16.0,0,16,2,32,16.0,0,19
2021-01-03,EvanDa02,Darrynton Evans,TEN,1,16,16.0,0,16,0,0,,0,0
2021-01-03,CoutKe00,Keke Coutee,HOU,0,0,,0,0,1,2,2.0,0,2
2021-01-03,HillDo00,Dontrell Hilliard,HOU,3,69,23.0,0,23,0,0,,0,0
2021-01-03,OwenJo01,Jonathan Owens,HOU,1,26,26.0,0,26,0,0,,0,0
2021-01-03,AddeNa00,Nasir Adderley,LAC,1,18,18.0,0,18,0,0,,0,0
2021-01-03,HillKJ00,K.J. Hill,LAC,1,7,7.0,0,7,0,0,,0,0
2021-01-03,HardMe00,Mecole Hardman,KAN,0,0,,0,0,1,0,0.0,0,0
2021-01-03,FentRa00,Rashad Fenton,KAN,3,89,29.7,0,44,0,0,,0,0
2021-01-03,PrinBy00,Byron Pringle,KAN,3,77,25.7,0,31,0,0,,0,0
2021-01-03,ReedD.00,D.J. Reed,SEA,0,0,,0,0,2,14,7.0,0,7
2021-01-03,CracRi00,River Cracraft,SFO,0,0,,0,0,4,36,9.0,0,21
2021-01-03,WaltAu00,Austin Walter,SFO,2,29,14.5,0,18,0,0,,0,0
2021-01-03,SimsSt00,Steven Sims,WAS,0,0,,0,0,2,20,10.0,0,20
2021-01-03,JohnDa09,Danny Johnson,WAS,1,22,22.0,0,22,0,0,,0,0
2021-01-03,WardGr02,Greg Ward,PHI,0,0,,0,0,4,18,4.5,0,15
2021-01-09,HineNy00,Nyheim Hines,IND,0,0,,0,0,1,14,14.0,0,14
2021-01-09,RodgIs00,Isaiah Rodgers,IND,2,59,29.5,0,38,0,0,,0,0
2021-01-09,PascZa00,Zach Pascal,IND,1,13,13.0,0,13,0,0,,0,0
2021-01-09,RobeAn00,Andre Roberts,BUF,4,69,17.3,0,29,0,0,,0,0
2021-01-09,WebsNs00,Nsimba Webster,LAR,2,62,31.0,0,36,1,9,9.0,0,9
2021-01-09,ReedD.00,D.J. Reed,SEA,2,82,41.0,0,58,3,26,8.7,0,10
2021-01-09,SwaiFr00,Freddie Swain,SEA,1,27,27.0,0,27,0,0,,0,0
2021-01-09,MickJa01,Jaydon Mickens,TAM,2,26,13.0,0,18,2,16,8.0,0,9
2021-01-09,JohnDa09,Danny Johnson,WAS,1,31,31.0,0,31,0,0,,0,0
2021-01-10,DuveDe00,Devin Duvernay,BAL,1,20,20.0,0,20,0,0,,0,0
2021-01-10,RaymKa00,Kalif Raymond,TEN,0,0,,0,0,2,8,4.0,0,6
2021-01-10,EvanDa02,Darrynton Evans,TEN,2,46,23.0,0,25,0,0,,0,0
2021-01-10,PattCo00,Cordarrelle Patterson,CHI,2,68,34.0,0,42,0,0,,0,0
2021-01-10,HarrDe07,Deonte Harty,NOR,0,0,,0,0,3,22,7.3,0,11
2021-01-10,PeopDo00,Donovan Peoples-Jones,CLE,0,0,,0,0,1,8,8.0,0,8
2021-01-10,JohnDE04,D'Ernest Johnson,CLE,3,83,27.7,0,33,0,0,,0,0
2021-01-10,McClRa00,Ray-Ray McCloud,PIT,6,146,24.3,0,28,2,16,8.0,0,11
2021-01-16,WebsNs00,Nsimba Webster,LAR,4,96,24.0,0,38,0,0,,0,0
2021-01-16,AustTa00,Tavon Austin,GNB,0,0,,0,0,2,17,8.5,0,9
2021-01-16,TaylMa01,Malik Taylor,GNB,2,43,21.5,0,26,0,0,,0,0
2021-01-16,RobeAn00,Andre Roberts,BUF,1,26,26.0,0,26,1,8,8.0,0,8
2021-01-17,JohnDE04,D'Ernest Johnson,CLE,2,37,18.5,0,27,0,0,,0,0
2021-01-17,HardMe00,Mecole Hardman,KAN,0,0,,0,0,1,8,8.0,0,8
2021-01-17,MickJa01,Jaydon Mickens,TAM,0,0,,0,0,1,13,13.0,0,13
2021-01-17,HarrDe07,Deonte Harty,NOR,0,0,,0,0,2,61,30.5,0,54
2021-01-17,CallMa01,Marquez Callaway,NOR,0,0,,0,0,1,0,0.0,0,0
2021-01-24,MickJa01,Jaydon Mickens,TAM,5,121,24.2,0,43,2,10,5.0,0,7
2021-01-24,DafnDo00,Dominique Dafney,GNB,1,0,0.0,0,0,0,0,,0,0
2021-01-24,WillJa06,Jamaal Williams,GNB,1,30,30.0,0,30,0,0,,0,0
2021-01-24,RobeAn00,Andre Roberts,BUF,0,0,,0,0,1,0,0.0,0,0
2021-01-24,HardMe00,Mecole Hardman,KAN,1,26,26.0,0,26,1,0,0.0,0,0
2021-01-24,PrinBy00,Byron Pringle,KAN,2,42,21.0,0,24,0,0,,0,0
2021-02-07,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,0,0.0,0,0
2021-02-07,PrinBy00,Byron Pringle,KAN,3,87,29.0,0,41,0,0,,0,0
2021-02-07,MickJa01,Jaydon Mickens,TAM,3,75,25.0,0,28,0,0,,0,0
2018-09-06,HardJu00,Justin Hardy,ATL,0,0,,0,0,2,11,5.5,0,6
2018-09-06,SproDa00,Darren Sproles,PHI,0,0,,0,0,3,29,9.7,0,12
2018-09-06,SullTr01,Tre Sullivan,PHI,0,0,,0,0,1,0,0.0,0,0
2018-09-06,GibsSh00,Shelton Gibson,PHI,2,43,21.5,0,30,0,0,,0,0
2018-09-09,KerlJe00,Jeremy Kerley,BUF,0,0,,0,0,2,10,5.0,0,6
2018-09-09,MurpMa03,Marcus Murphy,BUF,5,165,33.0,0,49,1,9,9.0,0,9
2018-09-09,GranJa01,Janarion Grant,BAL,1,24,24.0,0,24,6,54,9.0,0,51
2018-09-09,EricAl01,Alex Erickson,CIN,1,28,28.0,0,28,1,-1,-1.0,0,-1
2018-09-09,BernGi00,Giovani Bernard,CIN,1,14,14.0,0,14,0,0,,0,0
2018-09-09,RogeCh02,Chester Rogers,IND,0,0,,0,0,1,0,0.0,0,0
2018-09-09,PascZa00,Zach Pascal,IND,2,54,27.0,0,28,0,0,,0,0
2018-09-09,SwitRy00,Ryan Switzer,PIT,3,69,23.0,0,28,5,56,11.2,0,22
2018-09-09,PeppJa00,Jabrill Peppers,CLE,1,24,24.0,0,24,1,15,15.0,0,15
2018-09-09,CallAn00,Antonio Callaway,CLE,1,8,8.0,0,8,0,0,,0,0
2018-09-09,CarrTr00,T.J. Carrie,CLE,1,14,14.0,0,14,0,0,,0,0
2018-09-09,ErviTy00,Tyler Ervin,HOU,5,156,31.2,0,36,2,20,10.0,0,11
2018-09-09,McCaRi00,Riley McCarron,NWE,0,0,,0,0,1,0,0.0,0,0
2018-09-09,PattCo00,Cordarrelle Patterson,NWE,1,19,19.0,0,19,0,0,,0,0
2018-09-09,MickJa01,Jaydon Mickens,JAX,2,45,22.5,0,27,2,10,5.0,0,10
2018-09-09,ClayKa00,Kaelin Clay,NYG,0,0,,0,0,3,4,1.3,0,5
2018-09-09,LatiCo00,Cody Latimer,NYG,1,15,15.0,0,15,0,0,,0,0
2018-09-09,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,1,26,26.0,0,26
2018-09-09,MattRi00,Rishard Matthews,TEN,0,0,,0,0,1,18,18.0,0,18
2018-09-09,JennDa00,Darius Jennings,TEN,2,121,60.5,1,94,0,0,,0,0
2018-09-09,GranJa00,Jakeem Grant,MIA,2,125,62.5,1,102,1,-1,-1.0,0,-1
2018-09-09,AmenDa00,Danny Amendola,MIA,0,0,,0,0,1,2,2.0,0,2
2018-09-09,PettDa00,Dante Pettis,SFO,0,0,,0,0,2,14,7.0,0,14
2018-09-09,SherMa20,Marcus Sherels,MIN,0,0,,0,0,3,7,2.3,0,8
2018-09-09,HumpAd00,Adam Humphries,TAM,1,4,4.0,0,4,2,17,8.5,0,16
2018-09-09,JackDe00,DeSean Jackson,TAM,0,0,,0,0,1,2,2.0,0,2
2018-09-09,WilsSh01,Shaun Wilson,TAM,1,29,29.0,0,29,0,0,,0,0
2018-09-09,LewiTo00,Tommylee Lewis,NOR,3,69,23.0,0,26,1,0,0.0,0,0
2018-09-09,HillTy00,Tyreek Hill,KAN,0,0,,0,0,2,95,47.5,1,91
2018-09-09,ThomDe05,De'Anthony Thomas,KAN,2,33,16.5,0,26,0,0,,0,0
2018-09-09,JoneJJ00,JJ Jones,LAC,2,36,18.0,0,23,1,-4,-4.0,0,-4
2018-09-09,BenjTr00,Travis Benjamin,LAC,0,0,,0,0,1,-1,-1.0,0,-1
2018-09-09,AustTa00,Tavon Austin,DAL,0,0,,0,0,2,13,6.5,0,15
2018-09-09,ByrdDa00,Damiere Byrd,CAR,0,0,,0,0,3,47,15.7,0,30
2018-09-09,MoorD.00,D.J. Moore,CAR,0,0,,0,0,1,15,15.0,0,15
2018-09-09,QuinTr00,Trey Quinn,WAS,0,0,,0,0,2,12,6.0,0,12
2018-09-09,JohnDa09,Danny Johnson,WAS,1,24,24.0,0,24,0,0,,0,0
2018-09-09,ThomCh03,Chris Thompson,WAS,1,0,0.0,0,0,0,0,,0,0
2018-09-09,KirkCh01,Christian Kirk,ARI,0,0,,0,0,2,44,22.0,0,44
2018-09-09,LockTy00,Tyler Lockett,SEA,2,39,19.5,0,30,3,11,3.7,0,9
2018-09-09,JonePa20,Adam Jones,DEN,0,0,,0,0,2,9,4.5,0,9
2018-09-09,CoheTa00,Tarik Cohen,CHI,0,0,,0,0,2,45,22.5,0,42
2018-09-09,CunnBe01,Benny Cunningham,CHI,1,18,18.0,0,18,0,0,,0,0
2018-09-09,CobbRa00,Randall Cobb,GNB,0,0,,0,0,1,17,17.0,0,17
2018-09-09,MontTy01,Ty Montgomery,GNB,2,47,23.5,0,25,0,0,,0,0
2018-09-09,ValdMa00,Marquez Valdes-Scantling,GNB,1,21,21.0,0,21,0,0,,0,0
2018-09-10,RobeAn00,Andre Roberts,NYJ,2,45,22.5,0,23,3,137,45.7,1,78
2018-09-10,CoopPh00,Pharoh Cooper,LAR,3,75,25.0,0,26,2,12,6.0,0,12
2018-09-10,HarrDw00,Dwayne Harris,OAK,0,0,,0,0,1,10,10.0,0,10
2018-09-13,GranJa01,Janarion Grant,BAL,1,32,32.0,0,32,1,-2,-2.0,0,-2
2018-09-13,PhilDa02,Darius Phillips,CIN,0,0,,0,0,2,24,12.0,0,16
2018-09-13,EricAl01,Alex Erickson,CIN,2,45,22.5,0,25,0,0,,0,0
2018-09-13,BernGi00,Giovani Bernard,CIN,1,11,11.0,0,11,0,0,,0,0
2018-09-16,MoorD.00,D.J. Moore,CAR,1,26,26.0,0,26,2,9,4.5,0,5
2018-09-16,HardJu00,Justin Hardy,ATL,0,0,,0,0,1,3,3.0,0,3
2018-09-16,RidlCa00,Calvin Ridley,ATL,2,50,25.0,0,32,0,0,,0,0
2018-09-16,JoneJJ00,JJ Jones,LAC,0,0,,0,0,3,17,5.7,0,10
2018-09-16,AlleKe00,Keenan Allen,LAC,1,25,25.0,0,25,0,0,,0,0
2018-09-16,MurpMa03,Marcus Murphy,BUF,2,48,24.0,0,26,1,6,6.0,0,6
2018-09-16,PeppJa00,Jabrill Peppers,CLE,3,82,27.3,0,28,1,0,0.0,0,0
2018-09-16,LewiTo00,Tommylee Lewis,NOR,0,0,,0,0,1,0,0.0,0,0
2018-09-16,HillTa00,Taysom Hill,NOR,1,47,47.0,0,47,0,0,,0,0
2018-09-16,PascZa00,Zach Pascal,IND,1,19,19.0,0,19,0,0,,0,0
2018-09-16,StroGr00,Greg Stroman,WAS,1,16,16.0,0,16,1,6,6.0,0,6
2018-09-16,SherMa20,Marcus Sherels,MIN,0,0,,0,0,1,13,13.0,0,13
2018-09-16,HillHo00,Holton Hill,MIN,1,28,28.0,0,28,0,0,,0,0
2018-09-16,HughMi00,Mike Hughes,MIN,1,46,46.0,0,46,0,0,,0,0
2018-09-16,CobbRa00,Randall Cobb,GNB,0,0,,0,0,2,0,0.0,0,0
2018-09-16,PatrLu00,Lucas Patrick,GNB,1,8,8.0,0,8,0,0,,0,0
2018-09-16,ErviTy00,Tyler Ervin,HOU,0,0,,0,0,4,25,6.3,0,11
2018-09-16,JackAd00,Adoree' Jackson,TEN,0,0,,0,0,1,2,2.0,0,2
2018-09-16,HillTy00,Tyreek Hill,KAN,0,0,,0,0,1,0,0.0,0,0
2018-09-16,ThomDe05,De'Anthony Thomas,KAN,0,0,,0,0,1,48,48.0,0,48
2018-09-16,SwitRy00,Ryan Switzer,PIT,4,67,16.8,0,24,1,6,6.0,0,6
2018-09-16,GranJa00,Jakeem Grant,MIA,1,34,34.0,0,34,3,48,16.0,0,22
2018-09-16,RobeAn00,Andre Roberts,NYJ,0,0,,0,0,1,4,4.0,0,4
2018-09-16,ClemCo00,Corey Clement,PHI,0,0,,0,0,2,13,6.5,0,10
2018-09-16,AghoNe00,Nelson Agholor,PHI,0,0,,0,0,1,0,0.0,0,0
2018-09-16,HumpAd00,Adam Humphries,TAM,1,13,13.0,0,13,3,18,6.0,0,10
2018-09-16,JackDe00,DeSean Jackson,TAM,0,0,,0,0,1,11,11.0,0,11
