date,player_id,player_name,team,scoring_xpm,scoring_xpa,scoring_fgm,scoring_fga,punt,punt_yds,punt_yds_per_punt,punt_long
2018-09-16,LeexAn20,Andy Lee,ARI,,,,,8,403,50.4,58.0
2018-09-16,HekkJo00,Johnny Hekker,LAR,1.0,1.0,1.0,1.0,2,102,51.0,60.0
2018-09-16,PratMa20,Matt Prater,DET,3.0,3.0,2.0,2.0,0,0,,
2018-09-16,MartSa01,Sam Martin,DET,,,,,5,211,42.2,44.0
2018-09-16,gouldrob01,Robbie Gould,SFO,3.0,3.0,3.0,3.0,0,0,,
2018-09-16,PiniBr00,Bradley Pinion,SFO,,,,,5,227,45.4,59.0
2018-09-16,nugenmik01,Mike Nugent,OAK,1.0,2.0,2.0,2.0,0,0,,
2018-09-16,TownJo01,Johnny Townsend,OAK,,,,,4,189,47.3,56.0
2018-09-16,McMaBr01,Brandon McManus,DEN,2.0,2.0,2.0,2.0,0,0,,0.0
2018-09-16,KingMa00,Marquette King,DEN,,,,,4,204,51.0,66.0
2018-09-16,GostSt20,Stephen Gostkowski,NWE,2.0,2.0,2.0,3.0,0,0,,
2018-09-16,AlleRy01,Ryan Allen,NWE,,,,,4,222,55.5,59.0
2018-09-16,LambJo00,Josh Lambo,JAX,4.0,4.0,1.0,1.0,0,0,,0.0
2018-09-16,CookLo00,Logan Cooke,JAX,,,,,3,106,35.3,39.0
2018-09-16,RosaAl00,Aldrick Rosas,NYG,1.0,1.0,2.0,2.0,0,0,,
2018-09-16,DixoRi00,Riley Dixon,NYG,,,,,6,260,43.3,55.0
2018-09-16,MaheBr01,Brett Maher,DAL,2.0,2.0,2.0,2.0,0,0,,0.0
2018-09-16,JoneCh02,Chris Jones,DAL,,,,,4,173,43.3,48.0
2018-09-17,janikseb01,Sebastian Janikowski,SEA,2.0,2.0,1.0,1.0,0,0,,
2018-09-17,DickMi00,Michael Dickson,SEA,,,,,7,316,45.1,55.0
2018-09-17,ParkCo03,Cody Parkey,CHI,3.0,3.0,1.0,1.0,0,0,,
2018-09-17,ODonPa00,Pat O'Donnell,CHI,,,,,5,206,41.2,52.0
2018-09-20,MyerJa00,Jason Myers,NYJ,2.0,2.0,1.0,1.0,0,0,,0.0
2018-09-20,EdwaLa01,Lac Edwards,NYJ,,,,,7,344,49.1,62.0
2018-09-20,JoseGr00,Greg Joseph,CLE,1.0,1.0,2.0,2.0,0,0,,
2018-09-20,ColqBr00,Britton Colquitt,CLE,,,,,8,273,34.1,55.0
2018-09-23,LutzWi00,Wil Lutz,NOR,4.0,4.0,3.0,3.0,0,0,,0.0
2018-09-23,MorsTh00,Thomas Morstead,NOR,,,,,4,202,50.5,57.0
2018-09-23,bryanmat01,Matt Bryant,ATL,3.0,3.0,,,0,0,,
2018-09-23,BoshMa00,Matthew Bosher,ATL,,,,,5,216,43.2,48.0
2018-09-23,HausSt00,Stephen Hauschka,BUF,3.0,3.0,2.0,2.0,0,0,,
2018-09-23,BojoCo00,Corey Bojorquez,BUF,,,,,6,259,43.2,59.0
2018-09-23,WileMa01,Matt Wile,MIN,,,,,5,259,51.8,70.0
2018-09-23,BullRa00,Randy Bullock,CIN,3.0,3.0,,1.0,0,0,,
2018-09-23,HubeKe20,Kevin Huber,CIN,,,,,3,132,44.0,48.0
2018-09-23,GanoGr44,Graham Gano,CAR,4.0,4.0,1.0,1.0,0,0,,
2018-09-23,PalaMi00,Michael Palardy,CAR,,,,,4,165,41.3,59.0
2018-09-23,vinatada01,Adam Vinatieri,IND,1.0,1.0,3.0,3.0,0,0,,
2018-09-23,SancRi00,Rigoberto Sanchez,IND,,,,,5,222,44.4,53.0
2018-09-23,ElliJa03,Jake Elliott,PHI,2.0,2.0,2.0,3.0,0,0,,
2018-09-23,JohnCa02,Cameron Johnston,PHI,,,,,3,128,42.7,52.0
2018-09-23,McMaBr01,Brandon McManus,DEN,2.0,2.0,,,0,0,,0.0
2018-09-23,KingMa00,Marquette King,DEN,,,,,7,287,41.0,55.0
2018-09-23,TuckJu00,Justin Tucker,BAL,3.0,3.0,2.0,3.0,0,0,,
2018-09-23,KochSa20,Sam Koch,BAL,,,,,4,197,49.3,57.0
2018-09-23,CrosMa20,Mason Crosby,GNB,2.0,2.0,1.0,1.0,0,0,,
2018-09-23,ScotJK00,JK Scott,GNB,,,,,5,232,46.4,58.0
2018-09-23,HopkDu00,Dustin Hopkins,WAS,4.0,4.0,1.0,1.0,0,0,,
2018-09-23,WayxTr00,Tress Way,WAS,,,,,5,235,47.0,57.0
2018-09-23,RosaAl00,Aldrick Rosas,NYG,3.0,3.0,2.0,2.0,0,0,,
2018-09-23,DixoRi00,Riley Dixon,NYG,,,,,4,198,49.5,53.0
2018-09-23,FairKa01,Ka'imi Fairbairn,HOU,1.0,1.0,3.0,3.0,0,0,,
2018-09-23,DaniTr00,Trevor Daniel,HOU,,,,,3,155,51.7,57.0
2018-09-23,KernBr20,Brett Kern,TEN,,,,,6,280,46.7,54.0
2018-09-23,SuccRy44,Ryan Succop,TEN,,,3.0,4.0,0,0,,
2018-09-23,CookLo00,Logan Cooke,JAX,,,,,6,273,45.5,52.0
2018-09-23,LambJo00,Josh Lambo,JAX,,,2.0,2.0,0,0,,0.0
2018-09-23,gouldrob01,Robbie Gould,SFO,1.0,2.0,2.0,2.0,0,0,,
2018-09-23,PiniBr00,Bradley Pinion,SFO,,,,,4,148,37.0,43.0
2018-09-23,ButkHa00,Harrison Butker,KAN,5.0,5.0,1.0,1.0,0,0,,
2018-09-23,ColqDu20,Dustin Colquitt,KAN,,,,,2,87,43.5,48.0
2018-09-23,nugenmik01,Mike Nugent,OAK,2.0,2.0,2.0,2.0,0,0,,
2018-09-23,TownJo01,Johnny Townsend,OAK,,,,,3,112,37.3,54.0
2018-09-23,SandJa00,Jason Sanders,MIA,4.0,4.0,,,0,0,,
2018-09-23,HaacMa00,Matt Haack,MIA,,,,,6,282,47.0,63.0
2018-09-23,SturCa00,Caleb Sturgis,LAC,2.0,3.0,1.0,1.0,0,0,,
2018-09-23,KaseDr00,Drew Kaser,LAC,,,,,2,102,51.0,52.0
2018-09-23,FickSa00,Sam Ficken,LAR,5.0,5.0,,1.0,0,0,,
2018-09-23,HekkJo00,Johnny Hekker,LAR,,,,,1,49,49.0,49.0
2018-09-23,ParkCo03,Cody Parkey,CHI,1.0,1.0,3.0,4.0,0,0,,
2018-09-23,ODonPa00,Pat O'Donnell,CHI,,,,,3,158,52.7,61.0
2018-09-23,dawsophi01,Phil Dawson,ARI,2.0,2.0,,,0,0,,
2018-09-23,LeexAn20,Andy Lee,ARI,,,,,4,203,50.8,61.0
2018-09-23,MaheBr01,Brett Maher,DAL,1.0,1.0,2.0,2.0,0,0,,0.0
2018-09-23,JoneCh02,Chris Jones,DAL,,,,,5,240,48.0,50.0
2018-09-23,janikseb01,Sebastian Janikowski,SEA,3.0,3.0,1.0,1.0,0,0,,
2018-09-23,DickMi00,Michael Dickson,SEA,,,,,8,350,43.8,61.0
2018-09-23,GostSt20,Stephen Gostkowski,NWE,1.0,1.0,1.0,1.0,0,0,,
2018-09-23,AlleRy01,Ryan Allen,NWE,,,,,5,217,43.4,51.0
2018-09-23,PratMa20,Matt Prater,DET,2.0,2.0,4.0,4.0,0,0,,
2018-09-23,MartSa01,Sam Martin,DET,,,,,2,90,45.0,50.0
2018-09-24,BoswCh00,Chris Boswell,PIT,3.0,4.0,1.0,2.0,0,0,,
2018-09-24,BerrJo00,Jordan Berry,PIT,,,,,5,228,45.6,56.0
2018-09-24,CataCh00,Chandler Catanzaro,TAM,3.0,3.0,2.0,2.0,0,0,,
2018-09-24,AngeBr00,Bryan Anger,TAM,,,,,3,126,42.0,64.0
2018-09-27,BailDa00,Dan Bailey,MIN,2.0,2.0,3.0,3.0,0,0,,
2018-09-27,WileMa01,Matt Wile,MIN,,,,,4,159,39.8,48.0
2018-09-27,FickSa00,Sam Ficken,LAR,5.0,5.0,1.0,2.0,0,0,,
2018-09-27,HekkJo00,Johnny Hekker,LAR,,,,,2,71,35.5,39.0
2018-09-30,BullRa00,Randy Bullock,CIN,4.0,4.0,1.0,1.0,0,0,,
2018-09-30,HubeKe20,Kevin Huber,CIN,,,,,1,31,31.0,31.0
2018-09-30,bryanmat01,Matt Bryant,ATL,3.0,3.0,3.0,3.0,0,0,,
2018-09-30,BoshMa00,Matthew Bosher,ATL,,,,,1,41,41.0,41.0
2018-09-30,BojoCo00,Corey Bojorquez,BUF,,,,,8,348,43.5,50.0
2018-09-30,CrosMa20,Mason Crosby,GNB,1.0,2.0,3.0,3.0,0,0,,
2018-09-30,ScotJK00,JK Scott,GNB,,,,,4,171,42.8,51.0
2018-09-30,CataCh00,Chandler Catanzaro,TAM,1.0,1.0,1.0,1.0,0,0,,
2018-09-30,AngeBr00,Bryan Anger,TAM,,,,,5,214,42.8,51.0
2018-09-30,ParkCo03,Cody Parkey,CHI,6.0,6.0,2.0,2.0,0,0,,
2018-09-30,ODonPa00,Pat O'Donnell,CHI,,,,,2,96,48.0,51.0
2018-09-30,FairKa01,Ka'imi Fairbairn,HOU,4.0,4.0,3.0,4.0,0,0,,
2018-09-30,DaniTr00,Trevor Daniel,HOU,,,,,5,207,41.4,51.0
2018-09-30,vinatada01,Adam Vinatieri,IND,2.0,2.0,2.0,2.0,0,0,,
2018-09-30,SancRi00,Rigoberto Sanchez,IND,,,,,5,220,44.0,57.0
2018-09-30,PratMa20,Matt Prater,DET,3.0,3.0,1.0,1.0,0,0,,
2018-09-30,MartSa01,Sam Martin,DET,,,,,4,171,42.8,52.0
2018-09-30,MaheBr01,Brett Maher,DAL,2.0,2.0,4.0,4.0,0,0,,0.0
2018-09-30,JoneCh02,Chris Jones,DAL,,,,,2,78,39.0,42.0
2018-09-30,EdwaLa01,Lac Edwards,NYJ,,,,,7,345,49.3,61.0
2018-09-30,MyerJa00,Jason Myers,NYJ,,,2.0,2.0,0,0,,0.0
2018-09-30,LambJo00,Josh Lambo,JAX,2.0,2.0,3.0,3.0,0,0,,0.0
2018-09-30,CookLo00,Logan Cooke,JAX,,,,,4,185,46.3,54.0
2018-09-30,SandJa00,Jason Sanders,MIA,1.0,1.0,,,0,0,,
2018-09-30,HaacMa00,Matt Haack,MIA,,,,,7,293,41.9,52.0
2018-09-30,GostSt20,Stephen Gostkowski,NWE,5.0,5.0,1.0,1.0,0,0,,
2018-09-30,AlleRy01,Ryan Allen,NWE,,,,,2,80,40.0,44.0
2018-09-30,ElliJa03,Jake Elliott,PHI,2.0,2.0,3.0,3.0,0,0,,
2018-09-30,JohnCa02,Cameron Johnston,PHI,,,,,6,308,51.3,68.0
2018-09-30,SuccRy44,Ryan Succop,TEN,2.0,2.0,2.0,2.0,0,0,,
2018-09-30,KernBr20,Brett Kern,TEN,,,,,5,254,50.8,58.0
2018-09-30,JoseGr00,Greg Joseph,CLE,2.0,2.0,2.0,2.0,0,0,,
2018-09-30,ColqBr00,Britton Colquitt,CLE,,,,,7,350,50.0,59.0
2018-09-30,McCrMa00,Matthew McCrane,OAK,4.0,4.0,3.0,5.0,0,0,,0.0
2018-09-30,TownJo01,Johnny Townsend,OAK,,,,,6,267,44.5,50.0
2018-09-30,janikseb01,Sebastian Janikowski,SEA,2.0,2.0,2.0,4.0,0,0,,
2018-09-30,DickMi00,Michael Dickson,SEA,,,,,4,190,47.5,56.0
2018-09-30,dawsophi01,Phil Dawson,ARI,2.0,2.0,1.0,3.0,0,0,,
2018-09-30,LeexAn20,Andy Lee,ARI,,,,,5,253,50.6,56.0
2018-09-30,LutzWi00,Wil Lutz,NOR,3.0,3.0,4.0,4.0,0,0,,0.0
2018-09-30,MorsTh00,Thomas Morstead,NOR,,,,,2,95,47.5,51.0
2018-09-30,RosaAl00,Aldrick Rosas,NYG,1.0,1.0,1.0,1.0,0,0,,
2018-09-30,DixoRi00,Riley Dixon,NYG,,,,,4,204,51.0,60.0
2018-09-30,gouldrob01,Robbie Gould,SFO,3.0,3.0,2.0,2.0,0,0,,
2018-09-30,PiniBr00,Bradley Pinion,SFO,,,,,5,235,47.0,55.0
2018-09-30,SturCa00,Caleb Sturgis,LAC,,2.0,3.0,4.0,0,0,,
2018-09-30,KaseDr00,Drew Kaser,LAC,,,,,4,174,43.5,55.0
2018-09-30,TuckJu00,Justin Tucker,BAL,2.0,2.0,4.0,4.0,0,0,,
2018-09-30,KochSa20,Sam Koch,BAL,,,,,4,175,43.8,51.0
2018-09-30,BerrJo00,Jordan Berry,PIT,,,,,5,206,41.2,47.0
2018-09-30,BoswCh00,Chris Boswell,PIT,,,2.0,2.0,0,0,,
2018-10-01,ButkHa00,Harrison Butker,KAN,3.0,3.0,2.0,2.0,0,0,,
2018-10-01,ColqDu20,Dustin Colquitt,KAN,,,,,4,168,42.0,44.0
2018-10-01,McMaBr01,Brandon McManus,DEN,2.0,2.0,3.0,3.0,0,0,,0.0
2018-10-01,KingMa00,Marquette King,DEN,,,,,3,123,41.0,51.0
2018-10-04,vinatada01,Adam Vinatieri,IND,3.0,3.0,1.0,2.0,0,0,,
2018-10-04,SancRi00,Rigoberto Sanchez,IND,,,,,3,142,47.3,51.0
2018-10-04,GostSt20,Stephen Gostkowski,NWE,5.0,5.0,1.0,1.0,0,0,,
2018-10-04,AlleRy01,Ryan Allen,NWE,,,,,4,193,48.3,59.0
2018-10-07,RosaAl00,Aldrick Rosas,NYG,2.0,2.0,3.0,3.0,0,0,,
2018-10-07,DixoRi00,Riley Dixon,NYG,,,,,2,99,49.5,51.0
2018-10-07,GanoGr44,Graham Gano,CAR,3.0,3.0,4.0,4.0,0,0,,
2018-10-07,PalaMi00,Michael Palardy,CAR,,,,,3,153,51.0,55.0
2018-10-07,bryanmat01,Matt Bryant,ATL,2.0,2.0,1.0,1.0,0,0,,
2018-10-07,BoshMa00,Matthew Bosher,ATL,,,,,3,117,39.0,42.0
2018-10-07,BoswCh00,Chris Boswell,PIT,5.0,6.0,,,0,0,,
2018-10-07,BerrJo00,Jordan Berry,PIT,,,,,3,143,47.7,55.0
2018-10-07,KernBr20,Brett Kern,TEN,,,,,2,106,53.0,61.0
2018-10-07,SuccRy44,Ryan Succop,TEN,,,4.0,4.0,0,0,,
2018-10-07,HausSt00,Stephen Hauschka,BUF,1.0,1.0,2.0,2.0,0,0,,
2018-10-07,BojoCo00,Corey Bojorquez,BUF,,,,,4,175,43.8,48.0
2018-10-07,SandJa00,Jason Sanders,MIA,2.0,2.0,1.0,1.0,0,0,,
2018-10-07,HaacMa00,Matt Haack,MIA,,,,,5,209,41.8,58.0
2018-10-07,BullRa00,Randy Bullock,CIN,3.0,3.0,2.0,3.0,0,0,,
2018-10-07,HubeKe20,Kevin Huber,CIN,,,,,4,173,43.3,50.0
2018-10-07,KochSa20,Sam Koch,BAL,,,,,8,366,45.8,56.0
2018-10-07,TuckJu00,Justin Tucker,BAL,,,3.0,4.0,0,0,,
2018-10-07,JoseGr00,Greg Joseph,CLE,,1.0,2.0,3.0,0,0,,
2018-10-07,ColqBr00,Britton Colquitt,CLE,,,,,9,452,50.2,64.0
2018-10-07,McMaBr01,Brandon McManus,DEN,1.0,1.0,1.0,1.0,0,0,,0.0
2018-10-07,WadmCo00,Colby Wadman,DEN,,,,,8,329,41.1,57.0
2018-10-07,MyerJa00,Jason Myers,NYJ,4.0,4.0,2.0,3.0,0,0,,0.0
2018-10-07,EdwaLa01,Lac Edwards,NYJ,,,,,3,134,44.7,46.0
2018-10-07,CrosMa20,Mason Crosby,GNB,,1.0,1.0,5.0,0,0,,
2018-10-07,PratMa20,Matt Prater,DET,4.0,4.0,1.0,2.0,0,0,,
2018-10-07,MartSa01,Sam Martin,DET,,,,,5,228,45.6,53.0
2018-10-07,LambJo00,Josh Lambo,JAX,2.0,2.0,,,0,0,,0.0
2018-10-07,CookLo00,Logan Cooke,JAX,,,,,3,108,36.0,43.0
2018-10-07,ButkHa00,Harrison Butker,KAN,3.0,3.0,3.0,3.0,0,0,,
2018-10-07,ColqDu20,Dustin Colquitt,KAN,,,,,2,116,58.0,63.0
2018-10-07,McCrMa00,Matthew McCrane,OAK,1.0,1.0,1.0,2.0,0,0,,0.0
2018-10-07,TownJo01,Johnny Townsend,OAK,,,,,4,197,49.3,51.0
2018-10-07,SturCa00,Caleb Sturgis,LAC,2.0,3.0,2.0,3.0,0,0,,
2018-10-07,JoneDo21,Donnie Jones,LAC,,,,,3,129,43.0,59.0
2018-10-07,dawsophi01,Phil Dawson,ARI,4.0,4.0,,,0,0,,
2018-10-07,LeexAn20,Andy Lee,ARI,,,,,8,317,39.6,52.0
2018-10-07,PiniBr00,Bradley Pinion,SFO,,,,,4,177,44.3,50.0
2018-10-07,gouldrob01,Robbie Gould,SFO,,,,1.0,0,0,,
2018-10-07,BailDa00,Dan Bailey,MIN,2.0,2.0,3.0,5.0,0,0,,
2018-10-07,WileMa01,Matt Wile,MIN,,,,,2,78,39.0,43.0
2018-10-07,ElliJa03,Jake Elliott,PHI,1.0,1.0,2.0,2.0,0,0,,
2018-10-07,JohnCa02,Cameron Johnston,PHI,,,,,4,187,46.8,57.0
2018-10-07,SantCa01,Cairo Santos,LAR,3.0,4.0,2.0,2.0,0,0,,
2018-10-07,HekkJo00,Johnny Hekker,LAR,,,,,1,38,38.0,38.0
2018-10-07,janikseb01,Sebastian Janikowski,SEA,4.0,4.0,1.0,1.0,0,0,,
2018-10-07,DickMi00,Michael Dickson,SEA,,,,,4,138,34.5,55.0
2018-10-07,MaheBr01,Brett Maher,DAL,1.0,1.0,3.0,3.0,0,0,,0.0
2018-10-07,JoneCh02,Chris Jones,DAL,,,,,5,220,44.0,55.0
2018-10-07,FairKa01,Ka'imi Fairbairn,HOU,1.0,1.0,4.0,5.0,0,0,,
2018-10-07,DaniTr00,Trevor Daniel,HOU,,,,,3,160,53.3,61.0
2018-10-08,HopkDu00,Dustin Hopkins,WAS,1.0,1.0,2.0,2.0,0,0,,
2018-10-08,WayxTr00,Tress Way,WAS,,,,,3,110,36.7,37.0
2018-10-08,LutzWi00,Wil Lutz,NOR,4.0,5.0,1.0,1.0,0,0,,0.0
2018-10-11,ElliJa03,Jake Elliott,PHI,4.0,4.0,2.0,3.0,0,0,,
2018-10-11,JohnCa02,Cameron Johnston,PHI,,,,,5,240,48.0,53.0
2018-10-11,RosaAl00,Aldrick Rosas,NYG,1.0,1.0,2.0,3.0,0,0,,
2018-10-11,DixoRi00,Riley Dixon,NYG,,,,,5,253,50.6,52.0
2018-10-14,GanoGr44,Graham Gano,CAR,,1.0,1.0,1.0,0,0,,
2018-10-14,PalaMi00,Michael Palardy,CAR,,,,,3,133,44.3,53.0
2018-10-14,HopkDu00,Dustin Hopkins,WAS,2.0,2.0,3.0,3.0,0,0,,
2018-10-14,WayxTr00,Tress Way,WAS,,,,,4,164,41.0,51.0
2018-10-14,ParkCo03,Cody Parkey,CHI,4.0,4.0,,1.0,0,0,,
2018-10-14,ODonPa00,Pat O'Donnell,CHI,,,,,2,79,39.5,42.0
2018-10-14,SandJa00,Jason Sanders,MIA,2.0,2.0,3.0,3.0,0,0,,
2018-10-14,HaacMa00,Matt Haack,MIA,,,,,4,162,40.5,47.0
2018-10-14,CataCh00,Chandler Catanzaro,TAM,2.0,3.0,1.0,1.0,0,0,,
2018-10-14,AngeBr00,Bryan Anger,TAM,,,,,2,81,40.5,44.0
2018-10-14,bryanmat01,Matt Bryant,ATL,4.0,4.0,2.0,2.0,0,0,,
2018-10-14,BoshMa00,Matthew Bosher,ATL,,,,,4,180,45.0,54.0
2018-10-14,HausSt00,Stephen Hauschka,BUF,1.0,1.0,2.0,2.0,0,0,,
2018-10-14,BojoCo00,Corey Bojorquez,BUF,,,,,5,243,48.6,60.0
2018-10-14,FairKa01,Ka'imi Fairbairn,HOU,2.0,2.0,2.0,2.0,0,0,,
2018-10-14,DaniTr00,Trevor Daniel,HOU,,,,,5,203,40.6,53.0
2018-10-14,BoswCh00,Chris Boswell,PIT,2.0,2.0,2.0,2.0,0,0,,
2018-10-14,BerrJo00,Jordan Berry,PIT,,,,,4,172,43.0,69.0
2018-10-14,BullRa00,Randy Bullock,CIN,3.0,3.0,,,0,0,,
2018-10-14,HubeKe20,Kevin Huber,CIN,,,,,6,270,45.0,63.0
2018-10-14,BadgMi00,Michael Badgley,LAC,5.0,5.0,1.0,1.0,0,0,,
2018-10-14,JoneDo21,Donnie Jones,LAC,,,,,5,208,41.6,47.0
2018-10-14,ColqBr00,Britton Colquitt,CLE,,,,,6,242,40.3,54.0
2018-10-14,JoseGr00,Greg Joseph,CLE,,,2.0,2.0,0,0,,
2018-10-14,vinatada01,Adam Vinatieri,IND,4.0,4.0,2.0,2.0,0,0,,
2018-10-14,SancRi00,Rigoberto Sanchez,IND,,,,,2,93,46.5,48.0
2018-10-14,MyerJa00,Jason Myers,NYJ,3.0,3.0,7.0,7.0,0,0,,0.0
2018-10-14,EdwaLa01,Lac Edwards,NYJ,,,,,1,43,43.0,43.0
2018-10-14,dawsophi01,Phil Dawson,ARI,2.0,2.0,1.0,1.0,0,0,,
2018-10-14,LeexAn20,Andy Lee,ARI,,,,,6,288,48.0,61.0
2018-10-14,BailDa00,Dan Bailey,MIN,3.0,3.0,2.0,2.0,0,0,,
2018-10-14,WileMa01,Matt Wile,MIN,,,,,5,225,45.0,51.0
2018-10-14,janikseb01,Sebastian Janikowski,SEA,3.0,3.0,2.0,2.0,0,0,,
2018-10-14,DickMi00,Michael Dickson,SEA,,,,,2,86,43.0,50.0
2018-10-14,TownJo01,Johnny Townsend,OAK,,,,,3,92,30.7,37.0
2018-10-14,McCrMa00,Matthew McCrane,OAK,,,1.0,2.0,0,0,,0.0
2018-10-14,SantCa01,Cairo Santos,LAR,2.0,2.0,3.0,4.0,0,0,,
2018-10-14,HekkJo00,Johnny Hekker,LAR,,,,,3,120,40.0,52.0
2018-10-14,McMaBr01,Brandon McManus,DEN,2.0,2.0,2.0,2.0,0,0,,0.0
2018-10-14,WadmCo00,Colby Wadman,DEN,,,,,4,169,42.3,48.0
2018-10-14,LambJo00,Josh Lambo,JAX,1.0,1.0,,,0,0,,0.0
2018-10-14,CookLo00,Logan Cooke,JAX,,,,,6,248,41.3,61.0
2018-10-14,MaheBr01,Brett Maher,DAL,4.0,4.0,4.0,4.0,0,0,,0.0
2018-10-14,JoneCh02,Chris Jones,DAL,,,,,3,123,41.0,49.0
2018-10-14,TuckJu00,Justin Tucker,BAL,3.0,3.0,,,0,0,,
2018-10-14,KochSa20,Sam Koch,BAL,,,,,4,175,43.8,48.0
2018-10-14,KernBr20,Brett Kern,TEN,,,,,9,375,41.7,52.0
2018-10-14,ButkHa00,Harrison Butker,KAN,4.0,4.0,4.0,4.0,0,0,,
2018-10-14,ColqDu20,Dustin Colquitt,KAN,,,,,1,51,51.0,51.0
2018-10-14,GostSt20,Stephen Gostkowski,NWE,4.0,4.0,5.0,5.0,0,0,,
2018-10-15,gouldrob01,Robbie Gould,SFO,3.0,3.0,3.0,3.0,0,0,,
2018-10-15,PiniBr00,Bradley Pinion,SFO,,,,,3,126,42.0,47.0
2018-10-15,CrosMa20,Mason Crosby,GNB,3.0,3.0,4.0,4.0,0,0,,
2018-10-15,ScotJK00,JK Scott,GNB,,,,,4,155,38.8,41.0
2018-10-18,McMaBr01,Brandon McManus,DEN,6.0,6.0,1.0,1.0,0,0,,0.0
2018-10-18,WadmCo00,Colby Wadman,DEN,,,,,6,261,43.5,48.0
2018-10-18,dawsophi01,Phil Dawson,ARI,1.0,1.0,1.0,1.0,0,0,,
2018-10-18,LeexAn20,Andy Lee,ARI,,,,,6,304,50.7,56.0
2018-10-21,SuccRy44,Ryan Succop,TEN,1.0,1.0,2.0,3.0,0,0,,
2018-10-21,KernBr20,Brett Kern,TEN,,,,,2,103,51.5,54.0
2018-10-21,BadgMi00,Michael Badgley,LAC,2.0,2.0,2.0,2.0,0,0,,
2018-10-21,JoneDo21,Donnie Jones,LAC,,,,,3,115,38.3,43.0
2018-10-21,GanoGr44,Graham Gano,CAR,1.0,2.0,,,0,0,,
2018-10-21,PalaMi00,Michael Palardy,CAR,,,,,5,209,41.8,54.0
2018-10-21,ElliJa03,Jake Elliott,PHI,2.0,2.0,1.0,2.0,0,0,,
2018-10-21,JohnCa02,Cameron Johnston,PHI,,,,,3,135,45.0,53.0
2018-10-21,GostSt20,Stephen Gostkowski,NWE,5.0,5.0,1.0,1.0,0,0,,
2018-10-21,AlleRy01,Ryan Allen,NWE,,,,,4,171,42.8,53.0
2018-10-21,ParkCo03,Cody Parkey,CHI,4.0,4.0,1.0,1.0,0,0,,
2018-10-21,ODonPa00,Pat O'Donnell,CHI,,,,,4,173,43.3,53.0
2018-10-21,PratMa20,Matt Prater,DET,2.0,2.0,4.0,4.0,0,0,,
2018-10-21,MartSa01,Sam Martin,DET,,,,,1,61,61.0,61.0
2018-10-21,SandJa00,Jason Sanders,MIA,3.0,3.0,,1.0,0,0,,
2018-10-21,HaacMa00,Matt Haack,MIA,,,,,4,182,45.5,51.0
2018-10-21,BojoCo00,Corey Bojorquez,BUF,,,,,4,185,46.3,51.0
2018-10-21,HausSt00,Stephen Hauschka,BUF,,,1.0,1.0,0,0,,
2018-10-21,vinatada01,Adam Vinatieri,IND,2.0,4.0,1.0,1.0,0,0,,
2018-10-21,SancRi00,Rigoberto Sanchez,IND,,,,,4,188,47.0,61.0
2018-10-21,JoseGr00,Greg Joseph,CLE,3.0,3.0,,,0,0,,
2018-10-21,ColqBr00,Britton Colquitt,CLE,,,,,9,465,51.7,79.0
2018-10-21,CataCh00,Chandler Catanzaro,TAM,2.0,3.0,2.0,3.0,0,0,,
2018-10-21,AngeBr00,Bryan Anger,TAM,,,,,4,187,46.8,55.0
2018-10-21,FairKa01,Ka'imi Fairbairn,HOU,2.0,2.0,2.0,2.0,0,0,,
2018-10-21,DaniTr00,Trevor Daniel,HOU,,,,,6,277,46.2,61.0
2018-10-21,LambJo00,Josh Lambo,JAX,1.0,1.0,,,0,0,,0.0
2018-10-21,CookLo00,Logan Cooke,JAX,,,,,6,274,45.7,55.0
2018-10-21,BailDa00,Dan Bailey,MIN,4.0,4.0,3.0,4.0,0,0,,
2018-10-21,WileMa01,Matt Wile,MIN,,,,,8,382,47.8,66.0
2018-10-21,MyerJa00,Jason Myers,NYJ,2.0,2.0,1.0,1.0,0,0,,0.0
2018-10-21,EdwaLa01,Lac Edwards,NYJ,,,,,8,377,47.1,60.0
2018-10-21,LutzWi00,Wil Lutz,NOR,3.0,3.0,1.0,1.0,0,0,,0.0
2018-10-21,MorsTh00,Thomas Morstead,NOR,,,,,2,88,44.0,52.0
2018-10-21,TuckJu00,Justin Tucker,BAL,2.0,3.0,1.0,1.0,0,0,,
2018-10-21,KochSa20,Sam Koch,BAL,,,,,3,137,45.7,53.0
2018-10-21,MaheBr01,Brett Maher,DAL,2.0,2.0,1.0,2.0,0,0,,0.0
2018-10-21,JoneCh02,Chris Jones,DAL,,,,,5,208,41.6,53.0
2018-10-21,HopkDu00,Dustin Hopkins,WAS,2.0,2.0,2.0,2.0,0,0,,
2018-10-21,WayxTr00,Tress Way,WAS,,,,,6,227,37.8,41.0
2018-10-21,ZuerGr00,Greg Zuerlein,LAR,4.0,4.0,3.0,3.0,0,0,,
2018-10-21,HekkJo00,Johnny Hekker,LAR,,,,,4,122,30.5,50.0
2018-10-21,gouldrob01,Robbie Gould,SFO,1.0,1.0,1.0,1.0,0,0,,
2018-10-21,PiniBr00,Bradley Pinion,SFO,,,,,4,160,40.0,54.0
2018-10-21,BullRa00,Randy Bullock,CIN,1.0,1.0,1.0,1.0,0,0,,
2018-10-21,HubeKe20,Kevin Huber,CIN,,,,,5,258,51.6,60.0
