team_id,season,event_date,rating,team_rating
kan,2013,2013-12-08,153.20792,153.09331333333333
buf,2013,2013-12-08,117.27679,132.24449333333334
phi,2013,2013-12-08,162.82501000000002,139.41169666666667
gnb,2013,2013-12-08,154.98618000000002,133.3139666666667
nor,2013,2013-12-08,144.8083,138.37989333333334
oti,2013,2013-12-08,100.95183,155.0516
was,2013,2013-12-08,119.96964,141.80719333333334
atl,2013,2013-12-08,125.55845000000001,162.43419000000003
sea,2013,2013-12-08,123.66868000000001,159.13091
clt,2013,2013-12-08,131.3221,126.87175
sdg,2013,2013-12-08,171.73918,159.41966333333335
pit,2013,2013-12-08,160.73514,153.34595
car,2013,2013-12-08,134.64629000000002,146.6582
det,2013,2013-12-08,121.03132000000001,175.3554366666667
nwe,2013,2013-12-08,165.74905,168.79556000000002
mia,2013,2013-12-08,141.95458,158.86893666666668
cin,2013,2013-12-08,180.41302,142.80231999999998
rav,2013,2013-12-08,149.28419,149.5086666666667
tam,2013,2013-12-08,129.27588,129.82191333333333
crd,2013,2013-12-08,165.00192,168.45487
rai,2013,2013-12-08,151.98724,135.63418666666666
nyg,2013,2013-12-08,122.00875,145.7140233333333
sfo,2013,2013-12-08,144.46659,134.48846666666668
cle,2013,2013-12-08,175.12481,150.49868333333333
den,2013,2013-12-08,206.91667,167.22527666666667
min,2013,2013-12-08,142.34805,178.16931
ram,2013,2013-12-08,113.53743,135.70773
dal,2013,2013-12-09,117.3892,126.20598333333335
chi,2013,2013-12-09,189.27658,165.66264666666666
sdg,2013,2013-12-12,166.592,162.82444
den,2013,2013-12-12,114.52001,183.5535
rai,2013,2013-12-15,174.39916,137.82144666666667
mia,2013,2013-12-15,148.34688,158.98812
atl,2013,2013-12-15,141.61769,155.65041333333335
nyg,2013,2013-12-15,108.85303,132.71313333333333
cle,2013,2013-12-15,133.32462,158.86191333333332
chi,2013,2013-12-15,171.82042,181.90040333333332
crd,2013,2013-12-15,148.38669000000002,163.46469000000002
pit,2013,2013-12-15,140.619,151.80263666666667
nor,2013,2013-12-15,169.21204,131.01065333333335
phi,2013,2013-12-15,149.33875,147.64128333333335
car,2013,2013-12-15,160.42989,146.48309333333336
htx,2013,2013-12-15,115.95035,141.85986
ram,2013,2013-12-15,129.00400000000002,123.83253333333333
clt,2013,2013-12-15,149.71990000000002,119.23471333333335
jax,2013,2013-12-15,136.21713,136.69532666666666
kan,2013,2013-12-15,139.70876,156.21261666666666
dal,2013,2013-12-15,169.38116,135.36432
cin,2013,2013-12-15,131.48420000000002,146.12949666666665
min,2013,2013-12-15,185.27661,174.1385733333333
nwe,2013,2013-12-15,169.86442000000002,172.27666000000002
sea,2013,2013-12-15,152.69254,140.18541333333334
nyj,2013,2013-12-15,126.08384000000001,114.42266333333333
sfo,2013,2013-12-15,175.59185,147.14587666666668
was,2013,2013-12-15,154.86008,126.29612000000002
buf,2013,2013-12-15,151.61496,134.60074333333333
gnb,2013,2013-12-15,153.12321,138.48955333333333
tam,2013,2013-12-15,91.58603,119.50656666666667
oti,2013,2013-12-15,179.15847,143.32827
det,2013,2013-12-16,150.78934999999998,163.57540666666668
rav,2013,2013-12-16,131.15326,147.86635666666666
phi,2013,2013-12-22,166.43104,149.9381666666667
pit,2013,2013-12-22,131.68402,148.56506000000002
was,2013,2013-12-22,148.15833,139.76490333333334
nwe,2013,2013-12-22,141.15498,170.8965466666667
cle,2013,2013-12-22,126.01818000000002,156.21830333333335
oti,2013,2013-12-22,159.44752,144.67368666666667
den,2013,2013-12-22,169.40617,163.67451666666668
tam,2013,2013-12-22,106.08449,110.33753333333334
htx,2013,2013-12-22,131.20902,142.39240666666666
dal,2013,2013-12-22,127.69510000000001,146.16740333333334
clt,2013,2013-12-22,173.01977,133.66424333333336
sea,2013,2013-12-22,94.80465,148.46084333333332
buf,2013,2013-12-22,167.35672,134.51012333333333
jax,2013,2013-12-22,121.11032999999999,130.94594666666669
det,2013,2013-12-22,167.95549,159.4699
car,2013,2013-12-22,99.24637,154.7700166666667
gnb,2013,2013-12-22,156.32482,129.41746333333333
ram,2013,2013-12-22,143.38816,123.72291666666668
mia,2013,2013-12-22,88.81620000000001,160.04318333333333
rai,2013,2013-12-22,118.08124000000001,153.03830666666667
rav,2013,2013-12-22,139.88264,140.34466333333333
min,2013,2013-12-22,91.83867000000001,173.23610999999997
nyj,2013,2013-12-22,161.74455,119.58477333333333
crd,2013,2013-12-22,158.36904,154.25929333333335
nor,2013,2013-12-22,175.15281000000002,141.27456333333333
sdg,2013,2013-12-22,156.96265,160.95773333333332
kan,2013,2013-12-22,106.56997,152.75180333333333
cin,2013,2013-12-22,189.36761,151.38828333333333
nyg,2013,2013-12-22,136.55748,121.21504
chi,2013,2013-12-22,132.94377,179.87300333333334
atl,2013,2013-12-23,159.22029,149.54836666666668
sfo,2013,2013-12-23,144.55609,157.7830966666667
dal,2013,2013-12-29,160.69156,138.15515333333335
kan,2013,2013-12-29,155.88616000000002,133.16221666666667
min,2013,2013-12-29,133.98834,139.82111
nwe,2013,2013-12-29,151.62813,158.92281666666668
car,2013,2013-12-29,119.1326,131.44085
jax,2013,2013-12-29,138.53772,124.17546
buf,2013,2013-12-29,141.69596,145.41615666666667
tam,2013,2013-12-29,123.59591,108.98213333333332
ram,2013,2013-12-29,105.13628,128.64319666666668
rai,2013,2013-12-29,116.07911,148.15588
cle,2013,2013-12-29,137.27527,144.82253666666668
sdg,2013,2013-12-29,173.33785,165.09794333333335
pit,2013,2013-12-29,136.34959,144.34605333333334
clt,2013,2013-12-29,164.45449,151.35392333333334
atl,2013,2013-12-29,154.48152000000002,142.13214333333335
crd,2013,2013-12-29,176.98815,157.25255
